Animal,File,Location_Thresh,Use_Window,Window_Weight,Window_Size,Start_Frame,ROI_coordinates,ROI_location,ROI_transition,bin,range(f),c1,c2,o1,2,ctr,Distance_px,Distance_in
21,sefl1d_21_2023-11-21 12-04-34.mkv,98,TRUE,0.1,50,1050,"{'xs': [[147.01098096632506, 178.41654465592975, 208.39458272327968, 101.8060029282577], [147.9626647144949, 174.6098096632504, 211.24963396778918, 115.60541727672037], [147.01098096632506, 3.7825768667642743, 3.7825768667642743, 147.9626647144949], [178.41654465592975, 320.21742313323574, 323.07247437774527, 178.41654465592975], [178.41654465592975, 147.9626647144949, 147.01098096632506, 178.41654465592975]], 'ys': [[147.95386477761838, 147.03277439024393, 2.421583572453394, 2.421583572453394], [175.58657639885223, 175.126031205165, 319.2766768292683, 319.2766768292683], [147.95386477761838, 115.25515602582497, 205.98255918220949, 175.58657639885223], [147.03277439024393, 106.50479734576759, 208.28528515064562, 174.66548601147778], [174.66548601147778, 175.58657639885223, 147.95386477761838, 147.03277439024393]]}",c1,FALSE,2,"(3600, 5400)",0.255413659,0.323709051,0.14103276,0.188784009,0.100499722,3409.10008,320.9591851
22,sefl1d_22_2023-11-21 12-11-34.mkv,98,TRUE,0.1,50,1050,"{'xs': [[147.01098096632506, 178.41654465592975, 208.39458272327968, 101.8060029282577], [147.9626647144949, 174.6098096632504, 211.24963396778918, 115.60541727672037], [147.01098096632506, 3.7825768667642743, 3.7825768667642743, 147.9626647144949], [178.41654465592975, 320.21742313323574, 323.07247437774527, 178.41654465592975], [178.41654465592975, 147.9626647144949, 147.01098096632506, 178.41654465592975]], 'ys': [[147.95386477761838, 147.03277439024393, 2.421583572453394, 2.421583572453394], [175.58657639885223, 175.126031205165, 319.2766768292683, 319.2766768292683], [147.95386477761838, 115.25515602582497, 205.98255918220949, 175.58657639885223], [147.03277439024393, 106.50479734576759, 208.28528515064562, 174.66548601147778], [174.66548601147778, 175.58657639885223, 147.95386477761838, 147.03277439024393]]}",c2,FALSE,2,"(3600, 5400)",0.364242088,0.280399778,0.125485841,0.102165464,0.136590783,3529.775981,332.3205526
23,sefl1d_23_2023-11-21 12-18-45.mkv,98,TRUE,0.1,50,1050,"{'xs': [[147.01098096632506, 178.41654465592975, 208.39458272327968, 101.8060029282577], [147.9626647144949, 174.6098096632504, 211.24963396778918, 115.60541727672037], [147.01098096632506, 3.7825768667642743, 3.7825768667642743, 147.9626647144949], [178.41654465592975, 320.21742313323574, 323.07247437774527, 178.41654465592975], [178.41654465592975, 147.9626647144949, 147.01098096632506, 178.41654465592975]], 'ys': [[147.95386477761838, 147.03277439024393, 2.421583572453394, 2.421583572453394], [175.58657639885223, 175.126031205165, 319.2766768292683, 319.2766768292683], [147.95386477761838, 115.25515602582497, 205.98255918220949, 175.58657639885223], [147.03277439024393, 106.50479734576759, 208.28528515064562, 174.66548601147778], [174.66548601147778, 175.58657639885223, 147.95386477761838, 147.03277439024393]]}",c2,FALSE,2,"(3600, 5400)",0.506385341,0.016657413,0,0.329816768,0.169905608,2531.338733,238.3199078
24,sefl1d_24_2023-11-21 12-25-45.mkv,98,TRUE,0.1,50,1050,"{'xs': [[147.01098096632506, 178.41654465592975, 208.39458272327968, 101.8060029282577], [147.9626647144949, 174.6098096632504, 211.24963396778918, 115.60541727672037], [147.01098096632506, 3.7825768667642743, 3.7825768667642743, 147.9626647144949], [178.41654465592975, 320.21742313323574, 323.07247437774527, 178.41654465592975], [178.41654465592975, 147.9626647144949, 147.01098096632506, 178.41654465592975]], 'ys': [[147.95386477761838, 147.03277439024393, 2.421583572453394, 2.421583572453394], [175.58657639885223, 175.126031205165, 319.2766768292683, 319.2766768292683], [147.95386477761838, 115.25515602582497, 205.98255918220949, 175.58657639885223], [147.03277439024393, 106.50479734576759, 208.28528515064562, 174.66548601147778], [174.66548601147778, 175.58657639885223, 147.95386477761838, 147.03277439024393]]}",c2,FALSE,2,"(3600, 5400)",0.749583565,0.114936147,0,0,0.139922265,2854.398899,268.7353035
25,sefl1d_25_2023-11-21 12-33-12.mkv,98,TRUE,0.1,50,1050,"{'xs': [[147.01098096632506, 178.41654465592975, 208.39458272327968, 101.8060029282577], [147.9626647144949, 174.6098096632504, 211.24963396778918, 115.60541727672037], [147.01098096632506, 3.7825768667642743, 3.7825768667642743, 147.9626647144949], [178.41654465592975, 320.21742313323574, 323.07247437774527, 178.41654465592975], [178.41654465592975, 147.9626647144949, 147.01098096632506, 178.41654465592975]], 'ys': [[147.95386477761838, 147.03277439024393, 2.421583572453394, 2.421583572453394], [175.58657639885223, 175.126031205165, 319.2766768292683, 319.2766768292683], [147.95386477761838, 115.25515602582497, 205.98255918220949, 175.58657639885223], [147.03277439024393, 106.50479734576759, 208.28528515064562, 174.66548601147778], [174.66548601147778, 175.58657639885223, 147.95386477761838, 147.03277439024393]]}",c2,FALSE,2,"(3600, 5400)",0.176568573,0.392004442,0.007773459,0.2570794,0.177679067,3077.008341,289.6934869
26,sefl1d_26_2023-11-21 12-43-20.mkv,98,TRUE,0.1,50,1050,"{'xs': [[147.01098096632506, 178.41654465592975, 208.39458272327968, 101.8060029282577], [147.9626647144949, 174.6098096632504, 211.24963396778918, 115.60541727672037], [147.01098096632506, 3.7825768667642743, 3.7825768667642743, 147.9626647144949], [178.41654465592975, 320.21742313323574, 323.07247437774527, 178.41654465592975], [178.41654465592975, 147.9626647144949, 147.01098096632506, 178.41654465592975]], 'ys': [[147.95386477761838, 147.03277439024393, 2.421583572453394, 2.421583572453394], [175.58657639885223, 175.126031205165, 319.2766768292683, 319.2766768292683], [147.95386477761838, 115.25515602582497, 205.98255918220949, 175.58657639885223], [147.03277439024393, 106.50479734576759, 208.28528515064562, 174.66548601147778], [174.66548601147778, 175.58657639885223, 147.95386477761838, 147.03277439024393]]}",c2,FALSE,2,"(3600, 5400)",0.158245419,0.593003887,0.05330372,0.019433648,0.187673515,3212.904199,302.4877795
27,sefl1d_27_2023-11-21 12-50-41.mkv,98,TRUE,0.1,50,1050,"{'xs': [[147.01098096632506, 178.41654465592975, 208.39458272327968, 101.8060029282577], [147.9626647144949, 174.6098096632504, 211.24963396778918, 115.60541727672037], [147.01098096632506, 3.7825768667642743, 3.7825768667642743, 147.9626647144949], [178.41654465592975, 320.21742313323574, 323.07247437774527, 178.41654465592975], [178.41654465592975, 147.9626647144949, 147.01098096632506, 178.41654465592975]], 'ys': [[147.95386477761838, 147.03277439024393, 2.421583572453394, 2.421583572453394], [175.58657639885223, 175.126031205165, 319.2766768292683, 319.2766768292683], [147.95386477761838, 115.25515602582497, 205.98255918220949, 175.58657639885223], [147.03277439024393, 106.50479734576759, 208.28528515064562, 174.66548601147778], [174.66548601147778, 175.58657639885223, 147.95386477761838, 147.03277439024393]]}",c2,FALSE,2,"(3600, 5400)",0.387562465,0.429761244,0,0.032204331,0.158245419,3108.360452,292.6452184
28,sefl1d_28_2023-11-21 12-57-48.mkv,98,TRUE,0.1,50,1050,"{'xs': [[147.01098096632506, 178.41654465592975, 208.39458272327968, 101.8060029282577], [147.9626647144949, 174.6098096632504, 211.24963396778918, 115.60541727672037], [147.01098096632506, 3.7825768667642743, 3.7825768667642743, 147.9626647144949], [178.41654465592975, 320.21742313323574, 323.07247437774527, 178.41654465592975], [178.41654465592975, 147.9626647144949, 147.01098096632506, 178.41654465592975]], 'ys': [[147.95386477761838, 147.03277439024393, 2.421583572453394, 2.421583572453394], [175.58657639885223, 175.126031205165, 319.2766768292683, 319.2766768292683], [147.95386477761838, 115.25515602582497, 205.98255918220949, 175.58657639885223], [147.03277439024393, 106.50479734576759, 208.28528515064562, 174.66548601147778], [174.66548601147778, 175.58657639885223, 147.95386477761838, 147.03277439024393]]}",c2,FALSE,2,"(3600, 5400)",0.143253748,0.715713493,0,0.029428096,0.118267629,3332.983057,313.7929367
29,sefl1d_29_2023-11-21 13-05-11.mkv,98,TRUE,0.1,50,1050,"{'xs': [[147.01098096632506, 178.41654465592975, 208.39458272327968, 101.8060029282577], [147.9626647144949, 174.6098096632504, 211.24963396778918, 115.60541727672037], [147.01098096632506, 3.7825768667642743, 3.7825768667642743, 147.9626647144949], [178.41654465592975, 320.21742313323574, 323.07247437774527, 178.41654465592975], [178.41654465592975, 147.9626647144949, 147.01098096632506, 178.41654465592975]], 'ys': [[147.95386477761838, 147.03277439024393, 2.421583572453394, 2.421583572453394], [175.58657639885223, 175.126031205165, 319.2766768292683, 319.2766768292683], [147.95386477761838, 115.25515602582497, 205.98255918220949, 175.58657639885223], [147.03277439024393, 106.50479734576759, 208.28528515064562, 174.66548601147778], [174.66548601147778, 175.58657639885223, 147.95386477761838, 147.03277439024393]]}",ctr,FALSE,2,"(3600, 5400)",0.461410328,0.282065519,0,0.063853415,0.207107163,2695.802554,253.8038105
30,sefl1d_30_2023-11-21 13-12-22.mkv,98,TRUE,0.1,50,1050,"{'xs': [[147.01098096632506, 178.41654465592975, 208.39458272327968, 101.8060029282577], [147.9626647144949, 174.6098096632504, 211.24963396778918, 115.60541727672037], [147.01098096632506, 3.7825768667642743, 3.7825768667642743, 147.9626647144949], [178.41654465592975, 320.21742313323574, 323.07247437774527, 178.41654465592975], [178.41654465592975, 147.9626647144949, 147.01098096632506, 178.41654465592975]], 'ys': [[147.95386477761838, 147.03277439024393, 2.421583572453394, 2.421583572453394], [175.58657639885223, 175.126031205165, 319.2766768292683, 319.2766768292683], [147.95386477761838, 115.25515602582497, 205.98255918220949, 175.58657639885223], [147.03277439024393, 106.50479734576759, 208.28528515064562, 174.66548601147778], [174.66548601147778, 175.58657639885223, 147.95386477761838, 147.03277439024393]]}",c2,FALSE,2,"(3600, 5400)",0.21710161,0.492504164,0.153248195,0,0.142143254,2772.396882,261.0149961
31,sefl1d_31_2023-11-21 13-19-30.mkv,98,TRUE,0.1,50,1050,"{'xs': [[147.01098096632506, 178.41654465592975, 208.39458272327968, 101.8060029282577], [147.9626647144949, 174.6098096632504, 211.24963396778918, 115.60541727672037], [147.01098096632506, 3.7825768667642743, 3.7825768667642743, 147.9626647144949], [178.41654465592975, 320.21742313323574, 323.07247437774527, 178.41654465592975], [178.41654465592975, 147.9626647144949, 147.01098096632506, 178.41654465592975]], 'ys': [[147.95386477761838, 147.03277439024393, 2.421583572453394, 2.421583572453394], [175.58657639885223, 175.126031205165, 319.2766768292683, 319.2766768292683], [147.95386477761838, 115.25515602582497, 205.98255918220949, 175.58657639885223], [147.03277439024393, 106.50479734576759, 208.28528515064562, 174.66548601147778], [174.66548601147778, 175.58657639885223, 147.95386477761838, 147.03277439024393]]}",c2,FALSE,2,"(3600, 5400)",1,0,0,0,0,2384.464805,224.4920544
32,sefl1d_32_2023-11-21 13-26-40.mkv,98,TRUE,0.1,50,1050,"{'xs': [[147.01098096632506, 178.41654465592975, 208.39458272327968, 101.8060029282577], [147.9626647144949, 174.6098096632504, 211.24963396778918, 115.60541727672037], [147.01098096632506, 3.7825768667642743, 3.7825768667642743, 147.9626647144949], [178.41654465592975, 320.21742313323574, 323.07247437774527, 178.41654465592975], [178.41654465592975, 147.9626647144949, 147.01098096632506, 178.41654465592975]], 'ys': [[147.95386477761838, 147.03277439024393, 2.421583572453394, 2.421583572453394], [175.58657639885223, 175.126031205165, 319.2766768292683, 319.2766768292683], [147.95386477761838, 115.25515602582497, 205.98255918220949, 175.58657639885223], [147.03277439024393, 106.50479734576759, 208.28528515064562, 174.66548601147778], [174.66548601147778, 175.58657639885223, 147.95386477761838, 147.03277439024393]]}",ctr,FALSE,2,"(3600, 5400)",0.921154914,0,0,0.071626874,0.01721266,3259.562513,306.8805559
33,sefl1d_33_2023-11-21 13-33-37.mkv,98,TRUE,0.1,50,1050,"{'xs': [[147.01098096632506, 178.41654465592975, 208.39458272327968, 101.8060029282577], [147.9626647144949, 174.6098096632504, 211.24963396778918, 115.60541727672037], [147.01098096632506, 3.7825768667642743, 3.7825768667642743, 147.9626647144949], [178.41654465592975, 320.21742313323574, 323.07247437774527, 178.41654465592975], [178.41654465592975, 147.9626647144949, 147.01098096632506, 178.41654465592975]], 'ys': [[147.95386477761838, 147.03277439024393, 2.421583572453394, 2.421583572453394], [175.58657639885223, 175.126031205165, 319.2766768292683, 319.2766768292683], [147.95386477761838, 115.25515602582497, 205.98255918220949, 175.58657639885223], [147.03277439024393, 106.50479734576759, 208.28528515064562, 174.66548601147778], [174.66548601147778, 175.58657639885223, 147.95386477761838, 147.03277439024393]]}",ctr,FALSE,2,"(3600, 5400)",0,0.961132704,0,0,0.03997779,5448.668111,512.9799758
34,sefl1d_34_2023-11-21 13-40-30.mkv,98,TRUE,0.1,50,1050,"{'xs': [[147.01098096632506, 178.41654465592975, 208.39458272327968, 101.8060029282577], [147.9626647144949, 174.6098096632504, 211.24963396778918, 115.60541727672037], [147.01098096632506, 3.7825768667642743, 3.7825768667642743, 147.9626647144949], [178.41654465592975, 320.21742313323574, 323.07247437774527, 178.41654465592975], [178.41654465592975, 147.9626647144949, 147.01098096632506, 178.41654465592975]], 'ys': [[147.95386477761838, 147.03277439024393, 2.421583572453394, 2.421583572453394], [175.58657639885223, 175.126031205165, 319.2766768292683, 319.2766768292683], [147.95386477761838, 115.25515602582497, 205.98255918220949, 175.58657639885223], [147.03277439024393, 106.50479734576759, 208.28528515064562, 174.66548601147778], [174.66548601147778, 175.58657639885223, 147.95386477761838, 147.03277439024393]]}",c2,FALSE,2,"(3600, 5400)",0.191560244,0.511382565,0.174347585,0.011104942,0.140477512,3625.294009,341.3133623
35,sefl1d_35_2023-11-21 13-47-04.mkv,98,TRUE,0.1,50,1050,"{'xs': [[147.01098096632506, 178.41654465592975, 208.39458272327968, 101.8060029282577], [147.9626647144949, 174.6098096632504, 211.24963396778918, 115.60541727672037], [147.01098096632506, 3.7825768667642743, 3.7825768667642743, 147.9626647144949], [178.41654465592975, 320.21742313323574, 323.07247437774527, 178.41654465592975], [178.41654465592975, 147.9626647144949, 147.01098096632506, 178.41654465592975]], 'ys': [[147.95386477761838, 147.03277439024393, 2.421583572453394, 2.421583572453394], [175.58657639885223, 175.126031205165, 319.2766768292683, 319.2766768292683], [147.95386477761838, 115.25515602582497, 205.98255918220949, 175.58657639885223], [147.03277439024393, 106.50479734576759, 208.28528515064562, 174.66548601147778], [174.66548601147778, 175.58657639885223, 147.95386477761838, 147.03277439024393]]}",c2,FALSE,2,"(3600, 5400)",0,0.995002776,0,0,0.004997224,4885.755623,459.9830179
36,sefl1d_36_2023-11-21 13-53-59.mkv,98,TRUE,0.1,50,1050,"{'xs': [[147.01098096632506, 178.41654465592975, 208.39458272327968, 101.8060029282577], [147.9626647144949, 174.6098096632504, 211.24963396778918, 115.60541727672037], [147.01098096632506, 3.7825768667642743, 3.7825768667642743, 147.9626647144949], [178.41654465592975, 320.21742313323574, 323.07247437774527, 178.41654465592975], [178.41654465592975, 147.9626647144949, 147.01098096632506, 178.41654465592975]], 'ys': [[147.95386477761838, 147.03277439024393, 2.421583572453394, 2.421583572453394], [175.58657639885223, 175.126031205165, 319.2766768292683, 319.2766768292683], [147.95386477761838, 115.25515602582497, 205.98255918220949, 175.58657639885223], [147.03277439024393, 106.50479734576759, 208.28528515064562, 174.66548601147778], [174.66548601147778, 175.58657639885223, 147.95386477761838, 147.03277439024393]]}",ctr,FALSE,2,"(3600, 5400)",0.10660744,0.437534703,0.264297612,0.018878401,0.181565797,3671.5721,345.6703415
37,sefl1d_37_2023-11-21 14-00-58.mkv,98,TRUE,0.1,50,1050,"{'xs': [[147.01098096632506, 178.41654465592975, 208.39458272327968, 101.8060029282577], [147.9626647144949, 174.6098096632504, 211.24963396778918, 115.60541727672037], [147.01098096632506, 3.7825768667642743, 3.7825768667642743, 147.9626647144949], [178.41654465592975, 320.21742313323574, 323.07247437774527, 178.41654465592975], [178.41654465592975, 147.9626647144949, 147.01098096632506, 178.41654465592975]], 'ys': [[147.95386477761838, 147.03277439024393, 2.421583572453394, 2.421583572453394], [175.58657639885223, 175.126031205165, 319.2766768292683, 319.2766768292683], [147.95386477761838, 115.25515602582497, 205.98255918220949, 175.58657639885223], [147.03277439024393, 106.50479734576759, 208.28528515064562, 174.66548601147778], [174.66548601147778, 175.58657639885223, 147.95386477761838, 147.03277439024393]]}",c2,FALSE,2,"(3600, 5400)",0.870627429,0,0,0.005552471,0.139922265,3384.942523,318.6848048
38,sefl1d_38_2023-11-21 14-07-50.mkv,98,TRUE,0.1,50,1050,"{'xs': [[147.01098096632506, 178.41654465592975, 208.39458272327968, 101.8060029282577], [147.9626647144949, 174.6098096632504, 211.24963396778918, 115.60541727672037], [147.01098096632506, 3.7825768667642743, 3.7825768667642743, 147.9626647144949], [178.41654465592975, 320.21742313323574, 323.07247437774527, 178.41654465592975], [178.41654465592975, 147.9626647144949, 147.01098096632506, 178.41654465592975]], 'ys': [[147.95386477761838, 147.03277439024393, 2.421583572453394, 2.421583572453394], [175.58657639885223, 175.126031205165, 319.2766768292683, 319.2766768292683], [147.95386477761838, 115.25515602582497, 205.98255918220949, 175.58657639885223], [147.03277439024393, 106.50479734576759, 208.28528515064562, 174.66548601147778], [174.66548601147778, 175.58657639885223, 147.95386477761838, 147.03277439024393]]}",c2,FALSE,2,"(3600, 5400)",0.20377568,0.787895614,0,0,0.008883953,4784.888471,450.4866
39,sefl1d_39_2023-11-21 14-14-41.mkv,98,TRUE,0.1,50,1050,"{'xs': [[147.01098096632506, 178.41654465592975, 208.39458272327968, 101.8060029282577], [147.9626647144949, 174.6098096632504, 211.24963396778918, 115.60541727672037], [147.01098096632506, 3.7825768667642743, 3.7825768667642743, 147.9626647144949], [178.41654465592975, 320.21742313323574, 323.07247437774527, 178.41654465592975], [178.41654465592975, 147.9626647144949, 147.01098096632506, 178.41654465592975]], 'ys': [[147.95386477761838, 147.03277439024393, 2.421583572453394, 2.421583572453394], [175.58657639885223, 175.126031205165, 319.2766768292683, 319.2766768292683], [147.95386477761838, 115.25515602582497, 205.98255918220949, 175.58657639885223], [147.03277439024393, 106.50479734576759, 208.28528515064562, 174.66548601147778], [174.66548601147778, 175.58657639885223, 147.95386477761838, 147.03277439024393]]}",2,FALSE,2,"(3600, 5400)",0.486951694,0.369239311,0,0,0.145474736,3242.564231,305.2802055
40,sefl1d_40_2023-11-21 14-21-21.mkv,98,TRUE,0.1,50,1050,"{'xs': [[147.01098096632506, 178.41654465592975, 208.39458272327968, 101.8060029282577], [147.9626647144949, 174.6098096632504, 211.24963396778918, 115.60541727672037], [147.01098096632506, 3.7825768667642743, 3.7825768667642743, 147.9626647144949], [178.41654465592975, 320.21742313323574, 323.07247437774527, 178.41654465592975], [178.41654465592975, 147.9626647144949, 147.01098096632506, 178.41654465592975]], 'ys': [[147.95386477761838, 147.03277439024393, 2.421583572453394, 2.421583572453394], [175.58657639885223, 175.126031205165, 319.2766768292683, 319.2766768292683], [147.95386477761838, 115.25515602582497, 205.98255918220949, 175.58657639885223], [147.03277439024393, 106.50479734576759, 208.28528515064562, 174.66548601147778], [174.66548601147778, 175.58657639885223, 147.95386477761838, 147.03277439024393]]}",c2,FALSE,2,"(3600, 5400)",0.248195447,0.288173237,0.099944475,0.149916713,0.233203776,2583.210998,243.2035661
1,sefl1d_01_2023-11-21 09-17-43.mkv,98,TRUE,0.1,50,1050,"{'xs': [[147.01098096632506, 178.41654465592975, 208.39458272327968, 101.8060029282577], [147.9626647144949, 174.6098096632504, 211.24963396778918, 115.60541727672037], [147.01098096632506, 3.7825768667642743, 3.7825768667642743, 147.9626647144949], [178.41654465592975, 320.21742313323574, 323.07247437774527, 178.41654465592975], [178.41654465592975, 147.9626647144949, 147.01098096632506, 178.41654465592975]], 'ys': [[147.95386477761838, 147.03277439024393, 2.421583572453394, 2.421583572453394], [175.58657639885223, 175.126031205165, 319.2766768292683, 319.2766768292683], [147.95386477761838, 115.25515602582497, 205.98255918220949, 175.58657639885223], [147.03277439024393, 106.50479734576759, 208.28528515064562, 174.66548601147778], [174.66548601147778, 175.58657639885223, 147.95386477761838, 147.03277439024393]]}",c2,FALSE,3,"(5400, 7200)",0.675735702,0.092171016,0.145474736,0,0.087729039,2528.444225,238.0473963
2,sefl1d_02_2023-11-21 09-26-05.mkv,98,TRUE,0.1,50,1050,"{'xs': [[147.01098096632506, 178.41654465592975, 208.39458272327968, 101.8060029282577], [147.9626647144949, 174.6098096632504, 211.24963396778918, 115.60541727672037], [147.01098096632506, 3.7825768667642743, 3.7825768667642743, 147.9626647144949], [178.41654465592975, 320.21742313323574, 323.07247437774527, 178.41654465592975], [178.41654465592975, 147.9626647144949, 147.01098096632506, 178.41654465592975]], 'ys': [[147.95386477761838, 147.03277439024393, 2.421583572453394, 2.421583572453394], [175.58657639885223, 175.126031205165, 319.2766768292683, 319.2766768292683], [147.95386477761838, 115.25515602582497, 205.98255918220949, 175.58657639885223], [147.03277439024393, 106.50479734576759, 208.28528515064562, 174.66548601147778], [174.66548601147778, 175.58657639885223, 147.95386477761838, 147.03277439024393]]}",c2,FALSE,3,"(5400, 7200)",0.209883398,0.267073848,0.254858412,0.120488617,0.157690172,2863.076666,269.5522959
3,sefl1d_03_2023-11-21 09-34-47.mkv,98,TRUE,0.1,50,1050,"{'xs': [[147.01098096632506, 178.41654465592975, 208.39458272327968, 101.8060029282577], [147.9626647144949, 174.6098096632504, 211.24963396778918, 115.60541727672037], [147.01098096632506, 3.7825768667642743, 3.7825768667642743, 147.9626647144949], [178.41654465592975, 320.21742313323574, 323.07247437774527, 178.41654465592975], [178.41654465592975, 147.9626647144949, 147.01098096632506, 178.41654465592975]], 'ys': [[147.95386477761838, 147.03277439024393, 2.421583572453394, 2.421583572453394], [175.58657639885223, 175.126031205165, 319.2766768292683, 319.2766768292683], [147.95386477761838, 115.25515602582497, 205.98255918220949, 175.58657639885223], [147.03277439024393, 106.50479734576759, 208.28528515064562, 174.66548601147778], [174.66548601147778, 175.58657639885223, 147.95386477761838, 147.03277439024393]]}",c2,FALSE,3,"(5400, 7200)",0.420322043,0.327040533,0,0.116601888,0.162687396,2621.852978,246.8416225
4,sefl1d_04_023-11-21 09-44-10.mkv,98,TRUE,0.1,50,1050,"{'xs': [[147.01098096632506, 178.41654465592975, 208.39458272327968, 101.8060029282577], [147.9626647144949, 174.6098096632504, 211.24963396778918, 115.60541727672037], [147.01098096632506, 3.7825768667642743, 3.7825768667642743, 147.9626647144949], [178.41654465592975, 320.21742313323574, 323.07247437774527, 178.41654465592975], [178.41654465592975, 147.9626647144949, 147.01098096632506, 178.41654465592975]], 'ys': [[147.95386477761838, 147.03277439024393, 2.421583572453394, 2.421583572453394], [175.58657639885223, 175.126031205165, 319.2766768292683, 319.2766768292683], [147.95386477761838, 115.25515602582497, 205.98255918220949, 175.58657639885223], [147.03277439024393, 106.50479734576759, 208.28528515064562, 174.66548601147778], [174.66548601147778, 175.58657639885223, 147.95386477761838, 147.03277439024393]]}",o1,FALSE,3,"(5400, 7200)",0.364242088,0.167129373,0.157134925,0.204886174,0.108828429,2671.835451,251.5473611
5,sefl1d_05_2023-11-21 09-51-17.mkv,98,TRUE,0.1,50,1050,"{'xs': [[147.01098096632506, 178.41654465592975, 208.39458272327968, 101.8060029282577], [147.9626647144949, 174.6098096632504, 211.24963396778918, 115.60541727672037], [147.01098096632506, 3.7825768667642743, 3.7825768667642743, 147.9626647144949], [178.41654465592975, 320.21742313323574, 323.07247437774527, 178.41654465592975], [178.41654465592975, 147.9626647144949, 147.01098096632506, 178.41654465592975]], 'ys': [[147.95386477761838, 147.03277439024393, 2.421583572453394, 2.421583572453394], [175.58657639885223, 175.126031205165, 319.2766768292683, 319.2766768292683], [147.95386477761838, 115.25515602582497, 205.98255918220949, 175.58657639885223], [147.03277439024393, 106.50479734576759, 208.28528515064562, 174.66548601147778], [174.66548601147778, 175.58657639885223, 147.95386477761838, 147.03277439024393]]}",c2,FALSE,3,"(5400, 7200)",0.438645197,0.545807885,0,0,0.016102165,1530.84019,144.1251967
6,sefl1d_06_2023-11-21 09-58-42.mkv,98,TRUE,0.1,50,1050,"{'xs': [[147.01098096632506, 178.41654465592975, 208.39458272327968, 101.8060029282577], [147.9626647144949, 174.6098096632504, 211.24963396778918, 115.60541727672037], [147.01098096632506, 3.7825768667642743, 3.7825768667642743, 147.9626647144949], [178.41654465592975, 320.21742313323574, 323.07247437774527, 178.41654465592975], [178.41654465592975, 147.9626647144949, 147.01098096632506, 178.41654465592975]], 'ys': [[147.95386477761838, 147.03277439024393, 2.421583572453394, 2.421583572453394], [175.58657639885223, 175.126031205165, 319.2766768292683, 319.2766768292683], [147.95386477761838, 115.25515602582497, 205.98255918220949, 175.58657639885223], [147.03277439024393, 106.50479734576759, 208.28528515064562, 174.66548601147778], [174.66548601147778, 175.58657639885223, 147.95386477761838, 147.03277439024393]]}",ctr,FALSE,3,"(5400, 7200)",0.027762354,0.950027762,0,0,0.023875625,5149.814763,484.8435982
7,sefl1d_07_2023-11-21 10-05-46.mkv,98,TRUE,0.1,50,1050,"{'xs': [[147.01098096632506, 178.41654465592975, 208.39458272327968, 101.8060029282577], [147.9626647144949, 174.6098096632504, 211.24963396778918, 115.60541727672037], [147.01098096632506, 3.7825768667642743, 3.7825768667642743, 147.9626647144949], [178.41654465592975, 320.21742313323574, 323.07247437774527, 178.41654465592975], [178.41654465592975, 147.9626647144949, 147.01098096632506, 178.41654465592975]], 'ys': [[147.95386477761838, 147.03277439024393, 2.421583572453394, 2.421583572453394], [175.58657639885223, 175.126031205165, 319.2766768292683, 319.2766768292683], [147.95386477761838, 115.25515602582497, 205.98255918220949, 175.58657639885223], [147.03277439024393, 106.50479734576759, 208.28528515064562, 174.66548601147778], [174.66548601147778, 175.58657639885223, 147.95386477761838, 147.03277439024393]]}",o1_ctr,FALSE,3,"(5400, 7200)",0.302609661,0.586340922,0,0,0.116601888,3031.796004,285.4368461
8,sefl1d_08_2023-11-21 10-13-04.mkv,98,TRUE,0.1,50,1050,"{'xs': [[145.08590308370046, 80.38105726872247, 223.11233480176213, 176.48678414096918], [144.61013215859032, 174.10792951541853, 213.12114537444936, 104.16960352422909], [5.209251101321588, 145.08590308370046, 144.61013215859032, 3.7819383259911907], [176.48678414096918, 318.2665198237886, 320.16960352422916, 174.10792951541853], [174.10792951541853, 144.61013215859032, 145.08590308370046, 176.48678414096918]], 'ys': [[147.4852966994382, 1.4375438904494566, 1.8968135533708048, 147.4852966994382], [176.41928546348316, 178.7156337780899, 324.3041169241573, 323.844847261236], [117.17349894662924, 147.4852966994382, 176.41928546348316, 216.37574613764048], [147.4852966994382, 107.06956636235957, 211.78304950842698, 178.7156337780899], [178.7156337780899, 176.41928546348316, 147.4852966994382, 147.4852966994382]]}",c2,FALSE,3,"(5400, 7200)",0,0.784564131,0.024430872,0.122154359,0.099389228,3392.120886,323.2785695
9,sefl1d_09_2023-11-21 10-20-49.mkv,98,TRUE,0.1,50,1050,"{'xs': [[147.01098096632506, 178.41654465592975, 208.39458272327968, 101.8060029282577], [147.9626647144949, 174.6098096632504, 211.24963396778918, 115.60541727672037], [147.01098096632506, 3.7825768667642743, 3.7825768667642743, 147.9626647144949], [178.41654465592975, 320.21742313323574, 323.07247437774527, 178.41654465592975], [178.41654465592975, 147.9626647144949, 147.01098096632506, 178.41654465592975]], 'ys': [[147.95386477761838, 147.03277439024393, 2.421583572453394, 2.421583572453394], [175.58657639885223, 175.126031205165, 319.2766768292683, 319.2766768292683], [147.95386477761838, 115.25515602582497, 205.98255918220949, 175.58657639885223], [147.03277439024393, 106.50479734576759, 208.28528515064562, 174.66548601147778], [174.66548601147778, 175.58657639885223, 147.95386477761838, 147.03277439024393]]}",c2,FALSE,3,"(5400, 7200)",0.745141588,0.142143254,0.029428096,0,0.088284287,1988.166742,187.1814738
