Animal,File,Location_Thresh,Use_Window,Window_Weight,Window_Size,Start_Frame,ROI_coordinates,ROI_location,ROI_transition,bin,range(f),c1,c2,o1,2,ctr,Distance_px,Distance_in
40,SEFL_1C_EPM_40_2023-09-26 18-11-38.mkv,98,TRUE,0.5,50,1050,"{'xs': [[92.79556650246306, 114.93349753694582, 117.56896551724138, 93.84975369458128], [93.32266009852218, 115.98768472906404, 116.51477832512316, 94.90394088669952], [1.0812807881773407, 93.84975369458128, 93.32266009852218, 1.0812807881773407], [117.56896551724138, 212.44581280788177, 213.5, 115.98768472906404], [115.98768472906404, 93.32266009852218, 93.84975369458128, 117.56896551724138]], 'ys': [[0.2620639534883739, 0.7597383720930251, 98.30392441860465, 98.30392441860465], [116.22020348837209, 116.71787790697674, 213.26671511627907, 213.26671511627907], [98.8015988372093, 98.30392441860465, 116.22020348837209, 118.21090116279069], [98.30392441860465, 96.31322674418604, 117.71322674418604, 116.71787790697674], [116.71787790697674, 116.22020348837209, 98.30392441860465, 98.30392441860465]]}",c2,FALSE,4,"(7200, 9000)",0.197112715,0.618545253,0.01721266,0,0.178234314,1028.093512,148.1325138
1,SEFL_1C_EPM_01_2023-09-28 15-14-20.mkv,98,TRUE,0.1,50,1050,"{'xs': [[136.8670133729569, 172.63967310549776, 178.3632986627043, 140.20579494799406], [138.77488855869242, 175.50148588410104, 178.3632986627043, 140.68276374442794], [1.4078751857355116, 140.20579494799406, 138.77488855869242, 0.9309063893016335], [178.3632986627043, 318.1151560178306, 319.06909361069836, 175.50148588410104], [175.50148588410104, 138.77488855869242, 140.20579494799406, 178.3632986627043]], 'ys': [[0.7506250000000023, 0.7506250000000023, 144.27062500000002, 144.27062500000002], [174.170625, 174.170625, 321.370625, 321.370625], [147.49062500000002, 144.27062500000002, 174.170625, 176.93062500000002], [144.27062500000002, 142.43062500000002, 175.09062500000002, 174.170625], [174.170625, 174.170625, 144.27062500000002, 144.27062500000002]]}",c2,FALSE,0,"(0, 1800)",0.131038312,0.16379789,0.196557468,0.305941144,0.20766241,2225.440762,213.1306756
2,SEFL_1C_EPM_02_2023-09-28 15-21-17.mkv,98,TRUE,0.1,50,1050,"{'xs': [[136.8670133729569, 172.63967310549776, 178.3632986627043, 140.20579494799406], [138.77488855869242, 175.50148588410104, 178.3632986627043, 140.68276374442794], [1.4078751857355116, 140.20579494799406, 138.77488855869242, 0.9309063893016335], [178.3632986627043, 318.1151560178306, 319.06909361069836, 175.50148588410104], [175.50148588410104, 138.77488855869242, 140.20579494799406, 178.3632986627043]], 'ys': [[0.7506250000000023, 0.7506250000000023, 144.27062500000002, 144.27062500000002], [174.170625, 174.170625, 321.370625, 321.370625], [147.49062500000002, 144.27062500000002, 174.170625, 176.93062500000002], [144.27062500000002, 142.43062500000002, 175.09062500000002, 174.170625], [174.170625, 174.170625, 144.27062500000002, 144.27062500000002]]}",c2,FALSE,0,"(0, 1800)",0.187673515,0.430871738,0.10660744,0,0.289283731,2228.574548,213.4307986
3,SEFL_1C_EPM_03_2023-09-28 15-28-52.mkv,98,TRUE,0.1,50,1050,"{'xs': [[136.8670133729569, 172.63967310549776, 178.3632986627043, 140.20579494799406], [138.77488855869242, 175.50148588410104, 178.3632986627043, 140.68276374442794], [1.4078751857355116, 140.20579494799406, 138.77488855869242, 0.9309063893016335], [178.3632986627043, 318.1151560178306, 319.06909361069836, 175.50148588410104], [175.50148588410104, 138.77488855869242, 140.20579494799406, 178.3632986627043]], 'ys': [[0.7506250000000023, 0.7506250000000023, 144.27062500000002, 144.27062500000002], [174.170625, 174.170625, 321.370625, 321.370625], [147.49062500000002, 144.27062500000002, 174.170625, 176.93062500000002], [144.27062500000002, 142.43062500000002, 175.09062500000002, 174.170625], [174.170625, 174.170625, 144.27062500000002, 144.27062500000002]]}",ctr,FALSE,0,"(0, 1800)",0.50860633,0.191560244,0,0.005552471,0.317046086,2199.452244,210.6417527
4,SEFL_1C_EPM_04_2023-09-28 15-35-34.mkv,98,TRUE,0.1,50,1050,"{'xs': [[136.8670133729569, 172.63967310549776, 178.3632986627043, 140.20579494799406], [138.77488855869242, 175.50148588410104, 178.3632986627043, 140.68276374442794], [1.4078751857355116, 140.20579494799406, 138.77488855869242, 0.9309063893016335], [178.3632986627043, 318.1151560178306, 319.06909361069836, 175.50148588410104], [175.50148588410104, 138.77488855869242, 140.20579494799406, 178.3632986627043]], 'ys': [[0.7506250000000023, 0.7506250000000023, 144.27062500000002, 144.27062500000002], [174.170625, 174.170625, 321.370625, 321.370625], [147.49062500000002, 144.27062500000002, 174.170625, 176.93062500000002], [144.27062500000002, 142.43062500000002, 175.09062500000002, 174.170625], [174.170625, 174.170625, 144.27062500000002, 144.27062500000002]]}",c2,FALSE,0,"(0, 1800)",0.342032204,0.322043309,0,0.061077179,0.298722932,2357.460541,225.7742224
5,SEFL_1C_EPM_05_2023-09-28 15-42-17.mkv,98,TRUE,0.1,50,1050,"{'xs': [[136.8670133729569, 172.63967310549776, 178.3632986627043, 140.20579494799406], [138.77488855869242, 175.50148588410104, 178.3632986627043, 140.68276374442794], [1.4078751857355116, 140.20579494799406, 138.77488855869242, 0.9309063893016335], [178.3632986627043, 318.1151560178306, 319.06909361069836, 175.50148588410104], [175.50148588410104, 138.77488855869242, 140.20579494799406, 178.3632986627043]], 'ys': [[0.7506250000000023, 0.7506250000000023, 144.27062500000002, 144.27062500000002], [174.170625, 174.170625, 321.370625, 321.370625], [147.49062500000002, 144.27062500000002, 174.170625, 176.93062500000002], [144.27062500000002, 142.43062500000002, 175.09062500000002, 174.170625], [174.170625, 174.170625, 144.27062500000002, 144.27062500000002]]}",c2,FALSE,0,"(0, 1800)",0.352581899,0.17712382,0.016102165,0.074958356,0.368684064,1960.745115,187.7807479
6,SEFL_1C_EPM_06_2023-09-28 15-49-21.mkv,98,TRUE,0.1,50,1050,"{'xs': [[136.8670133729569, 172.63967310549776, 178.3632986627043, 140.20579494799406], [138.77488855869242, 175.50148588410104, 178.3632986627043, 140.68276374442794], [1.4078751857355116, 140.20579494799406, 138.77488855869242, 0.9309063893016335], [178.3632986627043, 318.1151560178306, 319.06909361069836, 175.50148588410104], [175.50148588410104, 138.77488855869242, 140.20579494799406, 178.3632986627043]], 'ys': [[0.7506250000000023, 0.7506250000000023, 144.27062500000002, 144.27062500000002], [174.170625, 174.170625, 321.370625, 321.370625], [147.49062500000002, 144.27062500000002, 174.170625, 176.93062500000002], [144.27062500000002, 142.43062500000002, 175.09062500000002, 174.170625], [174.170625, 174.170625, 144.27062500000002, 144.27062500000002]]}",ctr,FALSE,0,"(0, 1800)",0.213770128,0.375347029,0.024430872,0.086618545,0.307606885,2660.158346,254.7636203
7,SEFL_1C_EPM_07_2023-09-28 15-56-03.mkv,98,TRUE,0.1,50,1050,"{'xs': [[136.8670133729569, 172.63967310549776, 178.3632986627043, 140.20579494799406], [138.77488855869242, 175.50148588410104, 178.3632986627043, 140.68276374442794], [1.4078751857355116, 140.20579494799406, 138.77488855869242, 0.9309063893016335], [178.3632986627043, 318.1151560178306, 319.06909361069836, 175.50148588410104], [175.50148588410104, 138.77488855869242, 140.20579494799406, 178.3632986627043]], 'ys': [[0.7506250000000023, 0.7506250000000023, 144.27062500000002, 144.27062500000002], [174.170625, 174.170625, 321.370625, 321.370625], [147.49062500000002, 144.27062500000002, 174.170625, 176.93062500000002], [144.27062500000002, 142.43062500000002, 175.09062500000002, 174.170625], [174.170625, 174.170625, 144.27062500000002, 144.27062500000002]]}",c2,FALSE,0,"(0, 1800)",0.338145475,0.295391449,0,0.048306496,0.332037757,2284.715413,218.8074146
8,SEFL_1C_EPM_08_2023-09-28 16-03-26.mkv,98,TRUE,0.1,50,1050,"{'xs': [[136.8670133729569, 172.63967310549776, 178.3632986627043, 140.20579494799406], [138.77488855869242, 175.50148588410104, 178.3632986627043, 140.68276374442794], [1.4078751857355116, 140.20579494799406, 138.77488855869242, 0.9309063893016335], [178.3632986627043, 318.1151560178306, 319.06909361069836, 175.50148588410104], [175.50148588410104, 138.77488855869242, 140.20579494799406, 178.3632986627043]], 'ys': [[0.7506250000000023, 0.7506250000000023, 144.27062500000002, 144.27062500000002], [174.170625, 174.170625, 321.370625, 321.370625], [147.49062500000002, 144.27062500000002, 174.170625, 176.93062500000002], [144.27062500000002, 142.43062500000002, 175.09062500000002, 174.170625], [174.170625, 174.170625, 144.27062500000002, 144.27062500000002]]}",c2,FALSE,0,"(0, 1800)",0,0.81898945,0,0.003331483,0.184897279,1696.272624,162.4521921
9,SEFL_1C_EPM_09_2023-09-28 16-10-24.mkv,98,TRUE,0.1,50,1050,"{'xs': [[136.8670133729569, 172.63967310549776, 178.3632986627043, 140.20579494799406], [138.77488855869242, 175.50148588410104, 178.3632986627043, 140.68276374442794], [1.4078751857355116, 140.20579494799406, 138.77488855869242, 0.9309063893016335], [178.3632986627043, 318.1151560178306, 319.06909361069836, 175.50148588410104], [175.50148588410104, 138.77488855869242, 140.20579494799406, 178.3632986627043]], 'ys': [[0.7506250000000023, 0.7506250000000023, 144.27062500000002, 144.27062500000002], [174.170625, 174.170625, 321.370625, 321.370625], [147.49062500000002, 144.27062500000002, 174.170625, 176.93062500000002], [144.27062500000002, 142.43062500000002, 175.09062500000002, 174.170625], [174.170625, 174.170625, 144.27062500000002, 144.27062500000002]]}",ctr,FALSE,0,"(0, 1800)",0.259300389,0.272071072,0.031093837,0.009994448,0.43420322,2099.187957,201.0394323
10,SEFL_1C_EPM_10_2023-09-28 16-17-22.mkv,98,TRUE,0.1,50,1050,"{'xs': [[136.8670133729569, 172.63967310549776, 178.3632986627043, 140.20579494799406], [138.77488855869242, 175.50148588410104, 178.3632986627043, 140.68276374442794], [1.4078751857355116, 140.20579494799406, 138.77488855869242, 0.9309063893016335], [178.3632986627043, 318.1151560178306, 319.06909361069836, 175.50148588410104], [175.50148588410104, 138.77488855869242, 140.20579494799406, 178.3632986627043]], 'ys': [[0.7506250000000023, 0.7506250000000023, 144.27062500000002, 144.27062500000002], [174.170625, 174.170625, 321.370625, 321.370625], [147.49062500000002, 144.27062500000002, 174.170625, 176.93062500000002], [144.27062500000002, 142.43062500000002, 175.09062500000002, 174.170625], [174.170625, 174.170625, 144.27062500000002, 144.27062500000002]]}",2,FALSE,0,"(0, 1800)",0.226540811,0.398667407,0.01332593,0.046085508,0.325374792,2116.362947,202.6842828
21,SEFL_1C_EPM_21_2023-09-28 16-24-44.mkv,98,TRUE,0.1,50,1050,"{'xs': [[136.8670133729569, 172.63967310549776, 178.3632986627043, 140.20579494799406], [138.77488855869242, 175.50148588410104, 178.3632986627043, 140.68276374442794], [1.4078751857355116, 140.20579494799406, 138.77488855869242, 0.9309063893016335], [178.3632986627043, 318.1151560178306, 319.06909361069836, 175.50148588410104], [175.50148588410104, 138.77488855869242, 140.20579494799406, 178.3632986627043]], 'ys': [[0.7506250000000023, 0.7506250000000023, 144.27062500000002, 144.27062500000002], [174.170625, 174.170625, 321.370625, 321.370625], [147.49062500000002, 144.27062500000002, 174.170625, 176.93062500000002], [144.27062500000002, 142.43062500000002, 175.09062500000002, 174.170625], [174.170625, 174.170625, 144.27062500000002, 144.27062500000002]]}",2,FALSE,0,"(0, 1800)",0.306496391,0.183786785,0.018878401,0.11993337,0.383675736,2229.140657,213.4850149
22,SEFL_1C_EPM_22_2023-09-28 16-31-31.mkv,98,TRUE,0.1,50,1050,"{'xs': [[136.8670133729569, 172.63967310549776, 178.3632986627043, 140.20579494799406], [138.77488855869242, 175.50148588410104, 178.3632986627043, 140.68276374442794], [1.4078751857355116, 140.20579494799406, 138.77488855869242, 0.9309063893016335], [178.3632986627043, 318.1151560178306, 319.06909361069836, 175.50148588410104], [175.50148588410104, 138.77488855869242, 140.20579494799406, 178.3632986627043]], 'ys': [[0.7506250000000023, 0.7506250000000023, 144.27062500000002, 144.27062500000002], [174.170625, 174.170625, 321.370625, 321.370625], [147.49062500000002, 144.27062500000002, 174.170625, 176.93062500000002], [144.27062500000002, 142.43062500000002, 175.09062500000002, 174.170625], [174.170625, 174.170625, 144.27062500000002, 144.27062500000002]]}",c1,FALSE,0,"(0, 1800)",0.157134925,0.357023876,0.147695725,0.193781233,0.131593559,2927.465655,280.363667
23,SEFL_1C_EPM_23_2023-09-28 16-38-08.mkv,98,TRUE,0.1,50,1050,"{'xs': [[136.8670133729569, 172.63967310549776, 178.3632986627043, 140.20579494799406], [138.77488855869242, 175.50148588410104, 178.3632986627043, 140.68276374442794], [1.4078751857355116, 140.20579494799406, 138.77488855869242, 0.9309063893016335], [178.3632986627043, 318.1151560178306, 319.06909361069836, 175.50148588410104], [175.50148588410104, 138.77488855869242, 140.20579494799406, 178.3632986627043]], 'ys': [[0.7506250000000023, 0.7506250000000023, 144.27062500000002, 144.27062500000002], [174.170625, 174.170625, 321.370625, 321.370625], [147.49062500000002, 144.27062500000002, 174.170625, 176.93062500000002], [144.27062500000002, 142.43062500000002, 175.09062500000002, 174.170625], [174.170625, 174.170625, 144.27062500000002, 144.27062500000002]]}",c1,FALSE,0,"(0, 1800)",0.3714603,0.379789006,0.053858967,0.04386452,0.161576902,2784.834992,266.7039146
24,SEFL_1C_EPM_24_2023-09-28 16-44-54.mkv,98,TRUE,0.1,50,1050,"{'xs': [[136.8670133729569, 172.63967310549776, 178.3632986627043, 140.20579494799406], [138.77488855869242, 175.50148588410104, 178.3632986627043, 140.68276374442794], [1.4078751857355116, 140.20579494799406, 138.77488855869242, 0.9309063893016335], [178.3632986627043, 318.1151560178306, 319.06909361069836, 175.50148588410104], [175.50148588410104, 138.77488855869242, 140.20579494799406, 178.3632986627043]], 'ys': [[0.7506250000000023, 0.7506250000000023, 144.27062500000002, 144.27062500000002], [174.170625, 174.170625, 321.370625, 321.370625], [147.49062500000002, 144.27062500000002, 174.170625, 176.93062500000002], [144.27062500000002, 142.43062500000002, 175.09062500000002, 174.170625], [174.170625, 174.170625, 144.27062500000002, 144.27062500000002]]}",c1,FALSE,0,"(0, 1800)",0.200999445,0.418656302,0,0.209883398,0.189339256,2787.541382,266.9631059
25,SEFL_1C_EPM_25_2023-09-28 16-52-06.mkv,98,TRUE,0.1,50,1050,"{'xs': [[136.8670133729569, 172.63967310549776, 178.3632986627043, 140.20579494799406], [138.77488855869242, 175.50148588410104, 178.3632986627043, 140.68276374442794], [1.4078751857355116, 140.20579494799406, 138.77488855869242, 0.9309063893016335], [178.3632986627043, 318.1151560178306, 319.06909361069836, 175.50148588410104], [175.50148588410104, 138.77488855869242, 140.20579494799406, 178.3632986627043]], 'ys': [[0.7506250000000023, 0.7506250000000023, 144.27062500000002, 144.27062500000002], [174.170625, 174.170625, 321.370625, 321.370625], [147.49062500000002, 144.27062500000002, 174.170625, 176.93062500000002], [144.27062500000002, 142.43062500000002, 175.09062500000002, 174.170625], [174.170625, 174.170625, 144.27062500000002, 144.27062500000002]]}",c2,FALSE,0,"(0, 1800)",0.341476957,0.568017768,0,0.013881177,0.092171016,3374.48803,323.1750428
26,SEFL_1C_EPM_26_2023-09-28 16-59-05.mkv,98,TRUE,0.1,50,1050,"{'xs': [[136.8670133729569, 172.63967310549776, 178.3632986627043, 140.20579494799406], [138.77488855869242, 175.50148588410104, 178.3632986627043, 140.68276374442794], [1.4078751857355116, 140.20579494799406, 138.77488855869242, 0.9309063893016335], [178.3632986627043, 318.1151560178306, 319.06909361069836, 175.50148588410104], [175.50148588410104, 138.77488855869242, 140.20579494799406, 178.3632986627043]], 'ys': [[0.7506250000000023, 0.7506250000000023, 144.27062500000002, 144.27062500000002], [174.170625, 174.170625, 321.370625, 321.370625], [147.49062500000002, 144.27062500000002, 174.170625, 176.93062500000002], [144.27062500000002, 142.43062500000002, 175.09062500000002, 174.170625], [174.170625, 174.170625, 144.27062500000002, 144.27062500000002]]}",c2,FALSE,0,"(0, 1800)",0.188784009,0.238200999,0.146029983,0.353137146,0.082731816,2864.705663,274.3531365
27,SEFL_1C_EPM_27_2023-09-28 17-05-47.mkv,98,TRUE,0.1,50,1050,"{'xs': [[136.8670133729569, 172.63967310549776, 178.3632986627043, 140.20579494799406], [138.77488855869242, 175.50148588410104, 178.3632986627043, 140.68276374442794], [1.4078751857355116, 140.20579494799406, 138.77488855869242, 0.9309063893016335], [178.3632986627043, 318.1151560178306, 319.06909361069836, 175.50148588410104], [175.50148588410104, 138.77488855869242, 140.20579494799406, 178.3632986627043]], 'ys': [[0.7506250000000023, 0.7506250000000023, 144.27062500000002, 144.27062500000002], [174.170625, 174.170625, 321.370625, 321.370625], [147.49062500000002, 144.27062500000002, 174.170625, 176.93062500000002], [144.27062500000002, 142.43062500000002, 175.09062500000002, 174.170625], [174.170625, 174.170625, 144.27062500000002, 144.27062500000002]]}",c2,FALSE,0,"(0, 1800)",0.213770128,0.346474181,0.072737368,0.112715158,0.264297612,3017.595542,288.9954149
28,SEFL_1C_EPM_28_2023-09-28 17-12-31.mkv,98,TRUE,0.1,50,1050,"{'xs': [[136.8670133729569, 172.63967310549776, 178.3632986627043, 140.20579494799406], [138.77488855869242, 175.50148588410104, 178.3632986627043, 140.68276374442794], [1.4078751857355116, 140.20579494799406, 138.77488855869242, 0.9309063893016335], [178.3632986627043, 318.1151560178306, 319.06909361069836, 175.50148588410104], [175.50148588410104, 138.77488855869242, 140.20579494799406, 178.3632986627043]], 'ys': [[0.7506250000000023, 0.7506250000000023, 144.27062500000002, 144.27062500000002], [174.170625, 174.170625, 321.370625, 321.370625], [147.49062500000002, 144.27062500000002, 174.170625, 176.93062500000002], [144.27062500000002, 142.43062500000002, 175.09062500000002, 174.170625], [174.170625, 174.170625, 144.27062500000002, 144.27062500000002]]}",c2,FALSE,0,"(0, 1800)",0.107162687,0.559133815,0.061077179,0.044975014,0.209883398,2202.548494,210.9382808
29,SEFL_1C_EPM_29_2023-09-28 17-19-34.mkv,98,TRUE,0.1,50,1050,"{'xs': [[136.8670133729569, 172.63967310549776, 178.3632986627043, 140.20579494799406], [138.77488855869242, 175.50148588410104, 178.3632986627043, 140.68276374442794], [1.4078751857355116, 140.20579494799406, 138.77488855869242, 0.9309063893016335], [178.3632986627043, 318.1151560178306, 319.06909361069836, 175.50148588410104], [175.50148588410104, 138.77488855869242, 140.20579494799406, 178.3632986627043]], 'ys': [[0.7506250000000023, 0.7506250000000023, 144.27062500000002, 144.27062500000002], [174.170625, 174.170625, 321.370625, 321.370625], [147.49062500000002, 144.27062500000002, 174.170625, 176.93062500000002], [144.27062500000002, 142.43062500000002, 175.09062500000002, 174.170625], [174.170625, 174.170625, 144.27062500000002, 144.27062500000002]]}",02_ctr,FALSE,0,"(0, 1800)",0.342032204,0.443087174,0,0.065519156,0.149916713,3072.198106,294.2247077
30,SEFL_1C_EPM_30_2023-09-28 17-26-46.mkv,98,TRUE,0.1,50,1050,"{'xs': [[136.8670133729569, 172.63967310549776, 178.3632986627043, 140.20579494799406], [138.77488855869242, 175.50148588410104, 178.3632986627043, 140.68276374442794], [1.4078751857355116, 140.20579494799406, 138.77488855869242, 0.9309063893016335], [178.3632986627043, 318.1151560178306, 319.06909361069836, 175.50148588410104], [175.50148588410104, 138.77488855869242, 140.20579494799406, 178.3632986627043]], 'ys': [[0.7506250000000023, 0.7506250000000023, 144.27062500000002, 144.27062500000002], [174.170625, 174.170625, 321.370625, 321.370625], [147.49062500000002, 144.27062500000002, 174.170625, 176.93062500000002], [144.27062500000002, 142.43062500000002, 175.09062500000002, 174.170625], [174.170625, 174.170625, 144.27062500000002, 144.27062500000002]]}",non_roi,FALSE,0,"(0, 1800)",0.191004997,0.342587451,0.028872848,0.134925042,0.282620766,2324.84185,222.6503273
1,SEFL_1C_EPM_01_2023-09-28 15-14-20.mkv,98,TRUE,0.1,50,1050,"{'xs': [[136.8670133729569, 172.63967310549776, 178.3632986627043, 140.20579494799406], [138.77488855869242, 175.50148588410104, 178.3632986627043, 140.68276374442794], [1.4078751857355116, 140.20579494799406, 138.77488855869242, 0.9309063893016335], [178.3632986627043, 318.1151560178306, 319.06909361069836, 175.50148588410104], [175.50148588410104, 138.77488855869242, 140.20579494799406, 178.3632986627043]], 'ys': [[0.7506250000000023, 0.7506250000000023, 144.27062500000002, 144.27062500000002], [174.170625, 174.170625, 321.370625, 321.370625], [147.49062500000002, 144.27062500000002, 174.170625, 176.93062500000002], [144.27062500000002, 142.43062500000002, 175.09062500000002, 174.170625], [174.170625, 174.170625, 144.27062500000002, 144.27062500000002]]}",c2,FALSE,1,"(1800, 3600)",0.453636868,0.263742365,0,0.049972238,0.246529706,2344.975616,224.57854
2,SEFL_1C_EPM_02_2023-09-28 15-21-17.mkv,98,TRUE,0.1,50,1050,"{'xs': [[136.8670133729569, 172.63967310549776, 178.3632986627043, 140.20579494799406], [138.77488855869242, 175.50148588410104, 178.3632986627043, 140.68276374442794], [1.4078751857355116, 140.20579494799406, 138.77488855869242, 0.9309063893016335], [178.3632986627043, 318.1151560178306, 319.06909361069836, 175.50148588410104], [175.50148588410104, 138.77488855869242, 140.20579494799406, 178.3632986627043]], 'ys': [[0.7506250000000023, 0.7506250000000023, 144.27062500000002, 144.27062500000002], [174.170625, 174.170625, 321.370625, 321.370625], [147.49062500000002, 144.27062500000002, 174.170625, 176.93062500000002], [144.27062500000002, 142.43062500000002, 175.09062500000002, 174.170625], [174.170625, 174.170625, 144.27062500000002, 144.27062500000002]]}",c2,FALSE,1,"(1800, 3600)",0.113825652,0.151027207,0.299278179,0.156024431,0.285397002,2022.034735,193.6504608
3,SEFL_1C_EPM_03_2023-09-28 15-28-52.mkv,98,TRUE,0.1,50,1050,"{'xs': [[136.8670133729569, 172.63967310549776, 178.3632986627043, 140.20579494799406], [138.77488855869242, 175.50148588410104, 178.3632986627043, 140.68276374442794], [1.4078751857355116, 140.20579494799406, 138.77488855869242, 0.9309063893016335], [178.3632986627043, 318.1151560178306, 319.06909361069836, 175.50148588410104], [175.50148588410104, 138.77488855869242, 140.20579494799406, 178.3632986627043]], 'ys': [[0.7506250000000023, 0.7506250000000023, 144.27062500000002, 144.27062500000002], [174.170625, 174.170625, 321.370625, 321.370625], [147.49062500000002, 144.27062500000002, 174.170625, 176.93062500000002], [144.27062500000002, 142.43062500000002, 175.09062500000002, 174.170625], [174.170625, 174.170625, 144.27062500000002, 144.27062500000002]]}",ctr,FALSE,1,"(1800, 3600)",0.275402554,0.299833426,0,0.096612993,0.330372016,1887.98379,180.8123889
4,SEFL_1C_EPM_04_2023-09-28 15-35-34.mkv,98,TRUE,0.1,50,1050,"{'xs': [[136.8670133729569, 172.63967310549776, 178.3632986627043, 140.20579494799406], [138.77488855869242, 175.50148588410104, 178.3632986627043, 140.68276374442794], [1.4078751857355116, 140.20579494799406, 138.77488855869242, 0.9309063893016335], [178.3632986627043, 318.1151560178306, 319.06909361069836, 175.50148588410104], [175.50148588410104, 138.77488855869242, 140.20579494799406, 178.3632986627043]], 'ys': [[0.7506250000000023, 0.7506250000000023, 144.27062500000002, 144.27062500000002], [174.170625, 174.170625, 321.370625, 321.370625], [147.49062500000002, 144.27062500000002, 174.170625, 176.93062500000002], [144.27062500000002, 142.43062500000002, 175.09062500000002, 174.170625], [174.170625, 174.170625, 144.27062500000002, 144.27062500000002]]}",c2,FALSE,1,"(1800, 3600)",0.189894503,0.235980011,0.21710161,0.056079956,0.306496391,1970.626733,188.7271115
5,SEFL_1C_EPM_05_2023-09-28 15-42-17.mkv,98,TRUE,0.1,50,1050,"{'xs': [[136.8670133729569, 172.63967310549776, 178.3632986627043, 140.20579494799406], [138.77488855869242, 175.50148588410104, 178.3632986627043, 140.68276374442794], [1.4078751857355116, 140.20579494799406, 138.77488855869242, 0.9309063893016335], [178.3632986627043, 318.1151560178306, 319.06909361069836, 175.50148588410104], [175.50148588410104, 138.77488855869242, 140.20579494799406, 178.3632986627043]], 'ys': [[0.7506250000000023, 0.7506250000000023, 144.27062500000002, 144.27062500000002], [174.170625, 174.170625, 321.370625, 321.370625], [147.49062500000002, 144.27062500000002, 174.170625, 176.93062500000002], [144.27062500000002, 142.43062500000002, 175.09062500000002, 174.170625], [174.170625, 174.170625, 144.27062500000002, 144.27062500000002]]}",c2,FALSE,1,"(1800, 3600)",0.225430316,0.3714603,0,0.268739589,0.147695725,2577.569656,246.8540936
6,SEFL_1C_EPM_06_2023-09-28 15-49-21.mkv,98,TRUE,0.1,50,1050,"{'xs': [[136.8670133729569, 172.63967310549776, 178.3632986627043, 140.20579494799406], [138.77488855869242, 175.50148588410104, 178.3632986627043, 140.68276374442794], [1.4078751857355116, 140.20579494799406, 138.77488855869242, 0.9309063893016335], [178.3632986627043, 318.1151560178306, 319.06909361069836, 175.50148588410104], [175.50148588410104, 138.77488855869242, 140.20579494799406, 178.3632986627043]], 'ys': [[0.7506250000000023, 0.7506250000000023, 144.27062500000002, 144.27062500000002], [174.170625, 174.170625, 321.370625, 321.370625], [147.49062500000002, 144.27062500000002, 174.170625, 176.93062500000002], [144.27062500000002, 142.43062500000002, 175.09062500000002, 174.170625], [174.170625, 174.170625, 144.27062500000002, 144.27062500000002]]}",ctr,FALSE,1,"(1800, 3600)",0.289283731,0.353692393,0.063853415,0.184897279,0.119378123,2398.88181,229.7411414
7,SEFL_1C_EPM_07_2023-09-28 15-56-03.mkv,98,TRUE,0.1,50,1050,"{'xs': [[136.8670133729569, 172.63967310549776, 178.3632986627043, 140.20579494799406], [138.77488855869242, 175.50148588410104, 178.3632986627043, 140.68276374442794], [1.4078751857355116, 140.20579494799406, 138.77488855869242, 0.9309063893016335], [178.3632986627043, 318.1151560178306, 319.06909361069836, 175.50148588410104], [175.50148588410104, 138.77488855869242, 140.20579494799406, 178.3632986627043]], 'ys': [[0.7506250000000023, 0.7506250000000023, 144.27062500000002, 144.27062500000002], [174.170625, 174.170625, 321.370625, 321.370625], [147.49062500000002, 144.27062500000002, 174.170625, 176.93062500000002], [144.27062500000002, 142.43062500000002, 175.09062500000002, 174.170625], [174.170625, 174.170625, 144.27062500000002, 144.27062500000002]]}",c2,FALSE,1,"(1800, 3600)",0.222654081,0.589117157,0,0,0.188784009,2432.228979,232.9348029
8,SEFL_1C_EPM_08_2023-09-28 16-03-26.mkv,98,TRUE,0.1,50,1050,"{'xs': [[136.8670133729569, 172.63967310549776, 178.3632986627043, 140.20579494799406], [138.77488855869242, 175.50148588410104, 178.3632986627043, 140.68276374442794], [1.4078751857355116, 140.20579494799406, 138.77488855869242, 0.9309063893016335], [178.3632986627043, 318.1151560178306, 319.06909361069836, 175.50148588410104], [175.50148588410104, 138.77488855869242, 140.20579494799406, 178.3632986627043]], 'ys': [[0.7506250000000023, 0.7506250000000023, 144.27062500000002, 144.27062500000002], [174.170625, 174.170625, 321.370625, 321.370625], [147.49062500000002, 144.27062500000002, 174.170625, 176.93062500000002], [144.27062500000002, 142.43062500000002, 175.09062500000002, 174.170625], [174.170625, 174.170625, 144.27062500000002, 144.27062500000002]]}",c2,FALSE,1,"(1800, 3600)",0.167129373,0.672959467,0,0.057745697,0.106052193,2076.79831,198.8951736
