Animal,testnum,File,Location_Thresh,Use_Window,Window_Weight,Window_Size,Start_Frame,ROI_coordinates,ROI_location,ROI_transition,bin,range(f),c1,c2,o1,2,ctr,Distance_px,Distance_in
15,1,SEFL_10K6b_EPM1_15_2023-09-27 15-29-55.mkv,98,TRUE,0.1,50,1050,"{'xs': [[131.00308641975306, 167.47839506172838, 172.7577160493827, 132.92283950617283], [132.4429012345679, 169.87808641975306, 168.9182098765432, 134.84259259259258], [1.4197530864197534, 132.92283950617283, 132.4429012345679, 0.9398148148148151], [172.7577160493827, 308.1003086419753, 309.5401234567901, 169.87808641975306, 170.83796296296293], [170.83796296296293, 172.7577160493827, 132.92283950617283, 132.4429012345679, 169.87808641975306]], 'ys': [[1.5057904411764655, 1.0440257352941127, 140.95873161764706, 142.3440257352941], [170.51167279411766, 170.9734375, 313.1969669117647, 312.2734375], [144.65284926470588, 142.3440257352941, 170.51167279411766, 173.74402573529412], [140.95873161764706, 140.95873161764706, 169.58814338235294, 170.9734375, 156.1969669117647], [156.1969669117647, 140.95873161764706, 142.3440257352941, 170.51167279411766, 170.9734375]]}",c2,FALSE,2,"(3600, 5400)",0,0.922265408,0,0,0.04386452,2489.090188,241.4614691
15,1,SEFL_10K6b_EPM1_15_2023-09-27 15-29-55.mkv,98,TRUE,0.1,50,1050,"{'xs': [[131.00308641975306, 167.47839506172838, 172.7577160493827, 132.92283950617283], [132.4429012345679, 169.87808641975306, 168.9182098765432, 134.84259259259258], [1.4197530864197534, 132.92283950617283, 132.4429012345679, 0.9398148148148151], [172.7577160493827, 308.1003086419753, 309.5401234567901, 169.87808641975306, 170.83796296296293], [170.83796296296293, 172.7577160493827, 132.92283950617283, 132.4429012345679, 169.87808641975306]], 'ys': [[1.5057904411764655, 1.0440257352941127, 140.95873161764706, 142.3440257352941], [170.51167279411766, 170.9734375, 313.1969669117647, 312.2734375], [144.65284926470588, 142.3440257352941, 170.51167279411766, 173.74402573529412], [140.95873161764706, 140.95873161764706, 169.58814338235294, 170.9734375, 156.1969669117647], [156.1969669117647, 140.95873161764706, 142.3440257352941, 170.51167279411766, 170.9734375]]}",c2,FALSE,3,"(5400, 7200)",0.18101055,0.625208218,0.034980566,0,0.143808995,2289.568343,222.1062693
15,1,SEFL_10K6b_EPM1_15_2023-09-27 15-29-55.mkv,98,TRUE,0.1,50,1050,"{'xs': [[131.00308641975306, 167.47839506172838, 172.7577160493827, 132.92283950617283], [132.4429012345679, 169.87808641975306, 168.9182098765432, 134.84259259259258], [1.4197530864197534, 132.92283950617283, 132.4429012345679, 0.9398148148148151], [172.7577160493827, 308.1003086419753, 309.5401234567901, 169.87808641975306, 170.83796296296293], [170.83796296296293, 172.7577160493827, 132.92283950617283, 132.4429012345679, 169.87808641975306]], 'ys': [[1.5057904411764655, 1.0440257352941127, 140.95873161764706, 142.3440257352941], [170.51167279411766, 170.9734375, 313.1969669117647, 312.2734375], [144.65284926470588, 142.3440257352941, 170.51167279411766, 173.74402573529412], [140.95873161764706, 140.95873161764706, 169.58814338235294, 170.9734375, 156.1969669117647], [156.1969669117647, 140.95873161764706, 142.3440257352941, 170.51167279411766, 170.9734375]]}",c2,FALSE,4,"(7200, 9000)",0.217656857,0.718489728,0,0,0.045530261,2286.524309,221.8109739
15,4,SEFL_10K6b_EPM4_15_2023-10-02 14-05-18.mkv,98,TRUE,0.2,25,1050,"{'xs': [[133.03204172876306, 169.7533532041729, 174.99925484351718, 136.84724292101345], [135.89344262295083, 175.47615499254846, 173.09165424739197, 140.18554396423252], [-0.02309985096870275, 136.84724292101345, 135.89344262295083, 0.9307004470938904], [174.99925484351718, 318.06929955290616, 318.54619970193744, 175.47615499254846], [175.47615499254846, 135.89344262295083, 136.84724292101345, 174.99925484351718]], 'ys': [[2.2782317817294264, 1.8193754358437917, 146.35912438981867, 146.8179807357043], [176.64364321827057, 177.56135591004184, 328.06623736052995, 328.06623736052995], [150.94768784867503, 146.8179807357043, 176.64364321827057, 180.7733503312413], [146.35912438981867, 142.22941727684798, 178.02021225592748, 177.56135591004184], [177.56135591004184, 176.64364321827057, 146.8179807357043, 146.35912438981867]]}",c2,FALSE,0,"(0, 1800)",0.486951694,0.470294281,0,0,0.048861743,4147.21736,392.8208995
15,4,SEFL_10K6b_EPM4_15_2023-10-02 14-05-18.mkv,98,TRUE,0.2,25,1050,"{'xs': [[133.03204172876306, 169.7533532041729, 174.99925484351718, 136.84724292101345], [135.89344262295083, 175.47615499254846, 173.09165424739197, 140.18554396423252], [-0.02309985096870275, 136.84724292101345, 135.89344262295083, 0.9307004470938904], [174.99925484351718, 318.06929955290616, 318.54619970193744, 175.47615499254846], [175.47615499254846, 135.89344262295083, 136.84724292101345, 174.99925484351718]], 'ys': [[2.2782317817294264, 1.8193754358437917, 146.35912438981867, 146.8179807357043], [176.64364321827057, 177.56135591004184, 328.06623736052995, 328.06623736052995], [150.94768784867503, 146.8179807357043, 176.64364321827057, 180.7733503312413], [146.35912438981867, 142.22941727684798, 178.02021225592748, 177.56135591004184], [177.56135591004184, 176.64364321827057, 146.8179807357043, 146.35912438981867]]}",c2,FALSE,1,"(1800, 3600)",1,0,0,0,0,3355.741677,317.8529963
15,4,SEFL_10K6b_EPM4_15_2023-10-02 14-05-18.mkv,98,TRUE,0.2,25,1050,"{'xs': [[133.03204172876306, 169.7533532041729, 174.99925484351718, 136.84724292101345], [135.89344262295083, 175.47615499254846, 173.09165424739197, 140.18554396423252], [-0.02309985096870275, 136.84724292101345, 135.89344262295083, 0.9307004470938904], [174.99925484351718, 318.06929955290616, 318.54619970193744, 175.47615499254846], [175.47615499254846, 135.89344262295083, 136.84724292101345, 174.99925484351718]], 'ys': [[2.2782317817294264, 1.8193754358437917, 146.35912438981867, 146.8179807357043], [176.64364321827057, 177.56135591004184, 328.06623736052995, 328.06623736052995], [150.94768784867503, 146.8179807357043, 176.64364321827057, 180.7733503312413], [146.35912438981867, 142.22941727684798, 178.02021225592748, 177.56135591004184], [177.56135591004184, 176.64364321827057, 146.8179807357043, 146.35912438981867]]}",c2,FALSE,2,"(3600, 5400)",1,0,0,0,0,3491.29166,330.6921754
15,4,SEFL_10K6b_EPM4_15_2023-10-02 14-05-18.mkv,98,TRUE,0.2,25,1050,"{'xs': [[133.03204172876306, 169.7533532041729, 174.99925484351718, 136.84724292101345], [135.89344262295083, 175.47615499254846, 173.09165424739197, 140.18554396423252], [-0.02309985096870275, 136.84724292101345, 135.89344262295083, 0.9307004470938904], [174.99925484351718, 318.06929955290616, 318.54619970193744, 175.47615499254846], [175.47615499254846, 135.89344262295083, 136.84724292101345, 174.99925484351718]], 'ys': [[2.2782317817294264, 1.8193754358437917, 146.35912438981867, 146.8179807357043], [176.64364321827057, 177.56135591004184, 328.06623736052995, 328.06623736052995], [150.94768784867503, 146.8179807357043, 176.64364321827057, 180.7733503312413], [146.35912438981867, 142.22941727684798, 178.02021225592748, 177.56135591004184], [177.56135591004184, 176.64364321827057, 146.8179807357043, 146.35912438981867]]}",c2,FALSE,3,"(5400, 7200)",1,0,0,0,0,3430.35518,324.9203238
15,4,SEFL_10K6b_EPM4_15_2023-10-02 14-05-18.mkv,98,TRUE,0.2,25,1050,"{'xs': [[133.03204172876306, 169.7533532041729, 174.99925484351718, 136.84724292101345], [135.89344262295083, 175.47615499254846, 173.09165424739197, 140.18554396423252], [-0.02309985096870275, 136.84724292101345, 135.89344262295083, 0.9307004470938904], [174.99925484351718, 318.06929955290616, 318.54619970193744, 175.47615499254846], [175.47615499254846, 135.89344262295083, 136.84724292101345, 174.99925484351718]], 'ys': [[2.2782317817294264, 1.8193754358437917, 146.35912438981867, 146.8179807357043], [176.64364321827057, 177.56135591004184, 328.06623736052995, 328.06623736052995], [150.94768784867503, 146.8179807357043, 176.64364321827057, 180.7733503312413], [146.35912438981867, 142.22941727684798, 178.02021225592748, 177.56135591004184], [177.56135591004184, 176.64364321827057, 146.8179807357043, 146.35912438981867]]}",c2,FALSE,4,"(7200, 9000)",0.88950583,0,0,0,0.114936147,3362.053788,318.4508741
16,2,SEFL_10K6B_EPM_16_2023-09-29 15-17-08.mkv,98,TRUE,0.1,50,1050,"{'xs': [[136.84724292101345, 165.46125186289123, 173.09165424739197, 137.32414307004473], [137.32414307004473, 174.52235469448587, 174.99925484351718, 143.0469448584203], [1.4076005961251872, 137.32414307004473, 137.32414307004473, 1.4076005961251872], [173.09165424739197, 316.63859910581226, 318.54619970193744, 174.52235469448587], [174.52235469448587, 137.32414307004473, 137.32414307004473, 173.09165424739197]], 'ys': [[0.05761986301367714, -0.39991438356166537, 142.80830479452055, 142.80830479452055], [173.92063356164383, 173.4630993150685, 328.5672089041096, 329.93981164383564], [146.01104452054793, 142.80830479452055, 173.92063356164383, 174.83570205479452], [142.80830479452055, 142.3507705479452, 172.09049657534246, 173.4630993150685], [173.4630993150685, 173.92063356164383, 142.80830479452055, 142.80830479452055]]}",c2,FALSE,0,"(0, 1800)",0.238200999,0.406996113,0.032759578,0,0.333148251,2248.918342,217.5504939
16,2,SEFL_10K6B_EPM_16_2023-09-29 15-17-08.mkv,98,TRUE,0.1,50,1050,"{'xs': [[136.84724292101345, 165.46125186289123, 173.09165424739197, 137.32414307004473], [137.32414307004473, 174.52235469448587, 174.99925484351718, 143.0469448584203], [1.4076005961251872, 137.32414307004473, 137.32414307004473, 1.4076005961251872], [173.09165424739197, 316.63859910581226, 318.54619970193744, 174.52235469448587], [174.52235469448587, 137.32414307004473, 137.32414307004473, 173.09165424739197]], 'ys': [[0.05761986301367714, -0.39991438356166537, 142.80830479452055, 142.80830479452055], [173.92063356164383, 173.4630993150685, 328.5672089041096, 329.93981164383564], [146.01104452054793, 142.80830479452055, 173.92063356164383, 174.83570205479452], [142.80830479452055, 142.3507705479452, 172.09049657534246, 173.4630993150685], [173.4630993150685, 173.92063356164383, 142.80830479452055, 142.80830479452055]]}",c2,FALSE,1,"(1800, 3600)",0.512493059,0.008883953,0,0.07051638,0.433647973,1814.633079,175.5396428
16,2,SEFL_10K6B_EPM_16_2023-09-29 15-17-08.mkv,98,TRUE,0.1,50,1050,"{'xs': [[136.84724292101345, 165.46125186289123, 173.09165424739197, 137.32414307004473], [137.32414307004473, 174.52235469448587, 174.99925484351718, 143.0469448584203], [1.4076005961251872, 137.32414307004473, 137.32414307004473, 1.4076005961251872], [173.09165424739197, 316.63859910581226, 318.54619970193744, 174.52235469448587], [174.52235469448587, 137.32414307004473, 137.32414307004473, 173.09165424739197]], 'ys': [[0.05761986301367714, -0.39991438356166537, 142.80830479452055, 142.80830479452055], [173.92063356164383, 173.4630993150685, 328.5672089041096, 329.93981164383564], [146.01104452054793, 142.80830479452055, 173.92063356164383, 174.83570205479452], [142.80830479452055, 142.3507705479452, 172.09049657534246, 173.4630993150685], [173.4630993150685, 173.92063356164383, 142.80830479452055, 142.80830479452055]]}",c2,FALSE,2,"(3600, 5400)",0.431426985,0.423653526,0,0.047751249,0.135480289,1547.526564,149.7009304
16,2,SEFL_10K6B_EPM_16_2023-09-29 15-17-08.mkv,98,TRUE,0.1,50,1050,"{'xs': [[136.84724292101345, 165.46125186289123, 173.09165424739197, 137.32414307004473], [137.32414307004473, 174.52235469448587, 174.99925484351718, 143.0469448584203], [1.4076005961251872, 137.32414307004473, 137.32414307004473, 1.4076005961251872], [173.09165424739197, 316.63859910581226, 318.54619970193744, 174.52235469448587], [174.52235469448587, 137.32414307004473, 137.32414307004473, 173.09165424739197]], 'ys': [[0.05761986301367714, -0.39991438356166537, 142.80830479452055, 142.80830479452055], [173.92063356164383, 173.4630993150685, 328.5672089041096, 329.93981164383564], [146.01104452054793, 142.80830479452055, 173.92063356164383, 174.83570205479452], [142.80830479452055, 142.3507705479452, 172.09049657534246, 173.4630993150685], [173.4630993150685, 173.92063356164383, 142.80830479452055, 142.80830479452055]]}",c2,FALSE,3,"(5400, 7200)",0.435313715,0.429761244,0,0.037201555,0.09328151,1582.345219,153.0691343
16,2,SEFL_10K6B_EPM_16_2023-09-29 15-17-08.mkv,98,TRUE,0.1,50,1050,"{'xs': [[136.84724292101345, 165.46125186289123, 173.09165424739197, 137.32414307004473], [137.32414307004473, 174.52235469448587, 174.99925484351718, 143.0469448584203], [1.4076005961251872, 137.32414307004473, 137.32414307004473, 1.4076005961251872], [173.09165424739197, 316.63859910581226, 318.54619970193744, 174.52235469448587], [174.52235469448587, 137.32414307004473, 137.32414307004473, 173.09165424739197]], 'ys': [[0.05761986301367714, -0.39991438356166537, 142.80830479452055, 142.80830479452055], [173.92063356164383, 173.4630993150685, 328.5672089041096, 329.93981164383564], [146.01104452054793, 142.80830479452055, 173.92063356164383, 174.83570205479452], [142.80830479452055, 142.3507705479452, 172.09049657534246, 173.4630993150685], [173.4630993150685, 173.92063356164383, 142.80830479452055, 142.80830479452055]]}",c2,FALSE,4,"(7200, 9000)",0.985008329,0,0,0,0.029983343,946.3897403,91.54959146
16,5,SEFL_10K6b_EPM5_16_2023-10-04 11-00-53.mkv,98,TRUE,0.1,50,1050,"{'xs': [[131.15678627145087, 162.8697347893916, 168.63572542901719, 134.52028081123245], [133.55928237129487, 165.27223088923557, 168.63572542901719, 136.44227769110765], [1.9024960998439955, 134.52028081123245, 133.55928237129487, 2.863494539781593], [305.57800312012483, 168.63572542901719, 165.27223088923557, 305.57800312012483], [134.52028081123245, 168.63572542901719, 165.27223088923557, 133.55928237129487]], 'ys': [[2.3660326086956647, 1.9051630434782736, 144.3138586956522, 144.77472826086958], [173.34864130434784, 173.34864130434784, 316.6790760869565, 317.1399456521739], [147.07907608695652, 144.77472826086958, 173.34864130434784, 176.57472826086956], [141.08777173913043, 144.3138586956522, 173.34864130434784, 173.34864130434784], [144.77472826086958, 144.3138586956522, 173.34864130434784, 173.34864130434784]]}",c2,FALSE,0,"(0, 1800)",0.55247085,0.423653526,0,0,0.025541366,1102.866808,105.3347962
16,5,SEFL_10K6b_EPM5_16_2023-10-04 11-00-53.mkv,98,TRUE,0.1,50,1050,"{'xs': [[131.15678627145087, 162.8697347893916, 168.63572542901719, 134.52028081123245], [133.55928237129487, 165.27223088923557, 168.63572542901719, 136.44227769110765], [1.9024960998439955, 134.52028081123245, 133.55928237129487, 2.863494539781593], [305.57800312012483, 168.63572542901719, 165.27223088923557, 305.57800312012483], [134.52028081123245, 168.63572542901719, 165.27223088923557, 133.55928237129487]], 'ys': [[2.3660326086956647, 1.9051630434782736, 144.3138586956522, 144.77472826086958], [173.34864130434784, 173.34864130434784, 316.6790760869565, 317.1399456521739], [147.07907608695652, 144.77472826086958, 173.34864130434784, 176.57472826086956], [141.08777173913043, 144.3138586956522, 173.34864130434784, 173.34864130434784], [144.77472826086958, 144.3138586956522, 173.34864130434784, 173.34864130434784]]}",c2,FALSE,1,"(1800, 3600)",1,0,0,0,0,857.3372677,81.88427267
16,5,SEFL_10K6b_EPM5_16_2023-10-04 11-00-53.mkv,98,TRUE,0.1,50,1050,"{'xs': [[131.15678627145087, 162.8697347893916, 168.63572542901719, 134.52028081123245], [133.55928237129487, 165.27223088923557, 168.63572542901719, 136.44227769110765], [1.9024960998439955, 134.52028081123245, 133.55928237129487, 2.863494539781593], [305.57800312012483, 168.63572542901719, 165.27223088923557, 305.57800312012483], [134.52028081123245, 168.63572542901719, 165.27223088923557, 133.55928237129487]], 'ys': [[2.3660326086956647, 1.9051630434782736, 144.3138586956522, 144.77472826086958], [173.34864130434784, 173.34864130434784, 316.6790760869565, 317.1399456521739], [147.07907608695652, 144.77472826086958, 173.34864130434784, 176.57472826086956], [141.08777173913043, 144.3138586956522, 173.34864130434784, 173.34864130434784], [144.77472826086958, 144.3138586956522, 173.34864130434784, 173.34864130434784]]}",c2,FALSE,2,"(3600, 5400)",1,0,0,0,0,831.9194882,79.45662084
16,5,SEFL_10K6b_EPM5_16_2023-10-04 11-00-53.mkv,98,TRUE,0.1,50,1050,"{'xs': [[131.15678627145087, 162.8697347893916, 168.63572542901719, 134.52028081123245], [133.55928237129487, 165.27223088923557, 168.63572542901719, 136.44227769110765], [1.9024960998439955, 134.52028081123245, 133.55928237129487, 2.863494539781593], [305.57800312012483, 168.63572542901719, 165.27223088923557, 305.57800312012483], [134.52028081123245, 168.63572542901719, 165.27223088923557, 133.55928237129487]], 'ys': [[2.3660326086956647, 1.9051630434782736, 144.3138586956522, 144.77472826086958], [173.34864130434784, 173.34864130434784, 316.6790760869565, 317.1399456521739], [147.07907608695652, 144.77472826086958, 173.34864130434784, 176.57472826086956], [141.08777173913043, 144.3138586956522, 173.34864130434784, 173.34864130434784], [144.77472826086958, 144.3138586956522, 173.34864130434784, 173.34864130434784]]}",c2,FALSE,3,"(5400, 7200)",0.502498612,0.268184342,0.018878401,0,0.205996669,1094.514051,104.5370245
16,5,SEFL_10K6b_EPM5_16_2023-10-04 11-00-53.mkv,98,TRUE,0.1,50,1050,"{'xs': [[131.15678627145087, 162.8697347893916, 168.63572542901719, 134.52028081123245], [133.55928237129487, 165.27223088923557, 168.63572542901719, 136.44227769110765], [1.9024960998439955, 134.52028081123245, 133.55928237129487, 2.863494539781593], [305.57800312012483, 168.63572542901719, 165.27223088923557, 305.57800312012483], [134.52028081123245, 168.63572542901719, 165.27223088923557, 133.55928237129487]], 'ys': [[2.3660326086956647, 1.9051630434782736, 144.3138586956522, 144.77472826086958], [173.34864130434784, 173.34864130434784, 316.6790760869565, 317.1399456521739], [147.07907608695652, 144.77472826086958, 173.34864130434784, 176.57472826086956], [141.08777173913043, 144.3138586956522, 173.34864130434784, 173.34864130434784], [144.77472826086958, 144.3138586956522, 173.34864130434784, 173.34864130434784]]}",c2,FALSE,4,"(7200, 9000)",0.529444444,0.231666667,0,0.024444444,0.167222222,1529.995214,146.1298254
17,2,SEFL_10K6B_EPM_17_2023-09-29 15-36-13.mkv,98,TRUE,0.1,50,1050,"{'xs': [[136.84724292101345, 165.46125186289123, 173.09165424739197, 137.32414307004473], [137.32414307004473, 174.52235469448587, 174.99925484351718, 143.0469448584203], [1.4076005961251872, 137.32414307004473, 137.32414307004473, 1.4076005961251872], [173.09165424739197, 316.63859910581226, 318.54619970193744, 174.52235469448587], [174.52235469448587, 137.32414307004473, 137.32414307004473, 173.09165424739197]], 'ys': [[0.05761986301367714, -0.39991438356166537, 142.80830479452055, 142.80830479452055], [173.92063356164383, 173.4630993150685, 328.5672089041096, 329.93981164383564], [146.01104452054793, 142.80830479452055, 173.92063356164383, 174.83570205479452], [142.80830479452055, 142.3507705479452, 172.09049657534246, 173.4630993150685], [173.4630993150685, 173.92063356164383, 142.80830479452055, 142.80830479452055]]}",c2,FALSE,0,"(0, 1800)",0.305385897,0.317046086,0,0.10660744,0.272626319,2147.299752,207.7203573
17,2,SEFL_10K6B_EPM_17_2023-09-29 15-36-13.mkv,98,TRUE,0.1,50,1050,"{'xs': [[136.84724292101345, 165.46125186289123, 173.09165424739197, 137.32414307004473], [137.32414307004473, 174.52235469448587, 174.99925484351718, 143.0469448584203], [1.4076005961251872, 137.32414307004473, 137.32414307004473, 1.4076005961251872], [173.09165424739197, 316.63859910581226, 318.54619970193744, 174.52235469448587], [174.52235469448587, 137.32414307004473, 137.32414307004473, 173.09165424739197]], 'ys': [[0.05761986301367714, -0.39991438356166537, 142.80830479452055, 142.80830479452055], [173.92063356164383, 173.4630993150685, 328.5672089041096, 329.93981164383564], [146.01104452054793, 142.80830479452055, 173.92063356164383, 174.83570205479452], [142.80830479452055, 142.3507705479452, 172.09049657534246, 173.4630993150685], [173.4630993150685, 173.92063356164383, 142.80830479452055, 142.80830479452055]]}",c2,FALSE,1,"(1800, 3600)",0.11049417,0.68184342,0.071626874,0,0.147695725,2239.694909,216.6582595
17,2,SEFL_10K6B_EPM_17_2023-09-29 15-36-13.mkv,98,TRUE,0.1,50,1050,"{'xs': [[136.84724292101345, 165.46125186289123, 173.09165424739197, 137.32414307004473], [137.32414307004473, 174.52235469448587, 174.99925484351718, 143.0469448584203], [1.4076005961251872, 137.32414307004473, 137.32414307004473, 1.4076005961251872], [173.09165424739197, 316.63859910581226, 318.54619970193744, 174.52235469448587], [174.52235469448587, 137.32414307004473, 137.32414307004473, 173.09165424739197]], 'ys': [[0.05761986301367714, -0.39991438356166537, 142.80830479452055, 142.80830479452055], [173.92063356164383, 173.4630993150685, 328.5672089041096, 329.93981164383564], [146.01104452054793, 142.80830479452055, 173.92063356164383, 174.83570205479452], [142.80830479452055, 142.3507705479452, 172.09049657534246, 173.4630993150685], [173.4630993150685, 173.92063356164383, 142.80830479452055, 142.80830479452055]]}",c2,FALSE,2,"(3600, 5400)",0.823986674,0.001665741,0,0.049416991,0.128262077,1961.597025,189.7562902
17,2,SEFL_10K6B_EPM_17_2023-09-29 15-36-13.mkv,98,TRUE,0.1,50,1050,"{'xs': [[136.84724292101345, 165.46125186289123, 173.09165424739197, 137.32414307004473], [137.32414307004473, 174.52235469448587, 174.99925484351718, 143.0469448584203], [1.4076005961251872, 137.32414307004473, 137.32414307004473, 1.4076005961251872], [173.09165424739197, 316.63859910581226, 318.54619970193744, 174.52235469448587], [174.52235469448587, 137.32414307004473, 137.32414307004473, 173.09165424739197]], 'ys': [[0.05761986301367714, -0.39991438356166537, 142.80830479452055, 142.80830479452055], [173.92063356164383, 173.4630993150685, 328.5672089041096, 329.93981164383564], [146.01104452054793, 142.80830479452055, 173.92063356164383, 174.83570205479452], [142.80830479452055, 142.3507705479452, 172.09049657534246, 173.4630993150685], [173.4630993150685, 173.92063356164383, 142.80830479452055, 142.80830479452055]]}",c2,FALSE,3,"(5400, 7200)",0.018878401,0.900055525,0,0.008883953,0.076068851,2748.340485,265.8624009
17,2,SEFL_10K6B_EPM_17_2023-09-29 15-36-13.mkv,98,TRUE,0.1,50,1050,"{'xs': [[136.84724292101345, 165.46125186289123, 173.09165424739197, 137.32414307004473], [137.32414307004473, 174.52235469448587, 174.99925484351718, 143.0469448584203], [1.4076005961251872, 137.32414307004473, 137.32414307004473, 1.4076005961251872], [173.09165424739197, 316.63859910581226, 318.54619970193744, 174.52235469448587], [174.52235469448587, 137.32414307004473, 137.32414307004473, 173.09165424739197]], 'ys': [[0.05761986301367714, -0.39991438356166537, 142.80830479452055, 142.80830479452055], [173.92063356164383, 173.4630993150685, 328.5672089041096, 329.93981164383564], [146.01104452054793, 142.80830479452055, 173.92063356164383, 174.83570205479452], [142.80830479452055, 142.3507705479452, 172.09049657534246, 173.4630993150685], [173.4630993150685, 173.92063356164383, 142.80830479452055, 142.80830479452055]]}",c2,FALSE,4,"(7200, 9000)",0.627984453,0.035535813,0,0.199333703,0.14103276,1828.180667,176.8501771
17,5,SEFL_10K6b_EPM5_17_2023-10-04 11-09-51.mkv,98,TRUE,0.1,50,1050,"{'xs': [[131.15678627145087, 162.8697347893916, 168.63572542901719, 134.52028081123245], [133.55928237129487, 165.27223088923557, 168.63572542901719, 136.44227769110765], [1.9024960998439955, 134.52028081123245, 133.55928237129487, 2.863494539781593], [305.57800312012483, 168.63572542901719, 165.27223088923557, 305.57800312012483], [134.52028081123245, 168.63572542901719, 165.27223088923557, 133.55928237129487]], 'ys': [[2.3660326086956647, 1.9051630434782736, 144.3138586956522, 144.77472826086958], [173.34864130434784, 173.34864130434784, 316.6790760869565, 317.1399456521739], [147.07907608695652, 144.77472826086958, 173.34864130434784, 176.57472826086956], [141.08777173913043, 144.3138586956522, 173.34864130434784, 173.34864130434784], [144.77472826086958, 144.3138586956522, 173.34864130434784, 173.34864130434784]]}",c2,FALSE,0,"(0, 1800)",0.229317046,0.608550805,0,0,0.169905608,1373.478852,131.1809495
17,5,SEFL_10K6b_EPM5_17_2023-10-04 11-09-51.mkv,98,TRUE,0.1,50,1050,"{'xs': [[131.15678627145087, 162.8697347893916, 168.63572542901719, 134.52028081123245], [133.55928237129487, 165.27223088923557, 168.63572542901719, 136.44227769110765], [1.9024960998439955, 134.52028081123245, 133.55928237129487, 2.863494539781593], [305.57800312012483, 168.63572542901719, 165.27223088923557, 305.57800312012483], [134.52028081123245, 168.63572542901719, 165.27223088923557, 133.55928237129487]], 'ys': [[2.3660326086956647, 1.9051630434782736, 144.3138586956522, 144.77472826086958], [173.34864130434784, 173.34864130434784, 316.6790760869565, 317.1399456521739], [147.07907608695652, 144.77472826086958, 173.34864130434784, 176.57472826086956], [141.08777173913043, 144.3138586956522, 173.34864130434784, 173.34864130434784], [144.77472826086958, 144.3138586956522, 173.34864130434784, 173.34864130434784]]}",c2,FALSE,1,"(1800, 3600)",0.64575236,0.298167685,0,0,0.056079956,1027.365513,98.12366846
17,5,SEFL_10K6b_EPM5_17_2023-10-04 11-09-51.mkv,98,TRUE,0.1,50,1050,"{'xs': [[131.15678627145087, 162.8697347893916, 168.63572542901719, 134.52028081123245], [133.55928237129487, 165.27223088923557, 168.63572542901719, 136.44227769110765], [1.9024960998439955, 134.52028081123245, 133.55928237129487, 2.863494539781593], [305.57800312012483, 168.63572542901719, 165.27223088923557, 305.57800312012483], [134.52028081123245, 168.63572542901719, 165.27223088923557, 133.55928237129487]], 'ys': [[2.3660326086956647, 1.9051630434782736, 144.3138586956522, 144.77472826086958], [173.34864130434784, 173.34864130434784, 316.6790760869565, 317.1399456521739], [147.07907608695652, 144.77472826086958, 173.34864130434784, 176.57472826086956], [141.08777173913043, 144.3138586956522, 173.34864130434784, 173.34864130434784], [144.77472826086958, 144.3138586956522, 173.34864130434784, 173.34864130434784]]}",c2,FALSE,2,"(3600, 5400)",0.432537479,0.490838423,0.009994448,0,0.068850639,1860.322767,177.6794063
17,5,SEFL_10K6b_EPM5_17_2023-10-04 11-09-51.mkv,98,TRUE,0.1,50,1050,"{'xs': [[131.15678627145087, 162.8697347893916, 168.63572542901719, 134.52028081123245], [133.55928237129487, 165.27223088923557, 168.63572542901719, 136.44227769110765], [1.9024960998439955, 134.52028081123245, 133.55928237129487, 2.863494539781593], [305.57800312012483, 168.63572542901719, 165.27223088923557, 305.57800312012483], [134.52028081123245, 168.63572542901719, 165.27223088923557, 133.55928237129487]], 'ys': [[2.3660326086956647, 1.9051630434782736, 144.3138586956522, 144.77472826086958], [173.34864130434784, 173.34864130434784, 316.6790760869565, 317.1399456521739], [147.07907608695652, 144.77472826086958, 173.34864130434784, 176.57472826086956], [141.08777173913043, 144.3138586956522, 173.34864130434784, 173.34864130434784], [144.77472826086958, 144.3138586956522, 173.34864130434784, 173.34864130434784]]}",c2,FALSE,3,"(5400, 7200)",0.131593559,0.780122154,0,0.032204331,0.042754026,2209.703403,211.0487469
17,5,SEFL_10K6b_EPM5_17_2023-10-04 11-09-51.mkv,98,TRUE,0.1,50,1050,"{'xs': [[131.15678627145087, 162.8697347893916, 168.63572542901719, 134.52028081123245], [133.55928237129487, 165.27223088923557, 168.63572542901719, 136.44227769110765], [1.9024960998439955, 134.52028081123245, 133.55928237129487, 2.863494539781593], [305.57800312012483, 168.63572542901719, 165.27223088923557, 305.57800312012483], [134.52028081123245, 168.63572542901719, 165.27223088923557, 133.55928237129487]], 'ys': [[2.3660326086956647, 1.9051630434782736, 144.3138586956522, 144.77472826086958], [173.34864130434784, 173.34864130434784, 316.6790760869565, 317.1399456521739], [147.07907608695652, 144.77472826086958, 173.34864130434784, 176.57472826086956], [141.08777173913043, 144.3138586956522, 173.34864130434784, 173.34864130434784], [144.77472826086958, 144.3138586956522, 173.34864130434784, 173.34864130434784]]}",c2,FALSE,4,"(7200, 9000)",0.960555556,0,0.023333333,0,0.017222222,1221.934674,116.7069668
