Animal,File,Location_Thresh,Use_Window,Window_Weight,Window_Size,Start_Frame,ROI_coordinates,bin,range(f),light,dark,Distance_px,Distance_in
13,ms13-16_2021-08-30 12-19-17.mkv,99,TRUE,0.9,50,1950,"{'xs': [[1.8960206834532352, 100.0974595323741, 100.0974595323741, 1.8960206834532352], [1.8960206834532352, 100.0974595323741, 100.85285521582733, 1.8960206834532352]], 'ys': [[0.3163325471698188, 0.3163325471698188, 106.31397405660378, 106.31397405660378], [106.31397405660378, 106.31397405660378, 210.80454009433961, 211.8092570754717]]}",0,"(0, 1800)",0.024430872,0.98278734,757.0821375,72.3991214
13,ms13-16_2021-08-30 12-19-17.mkv,99,TRUE,0.9,50,1950,"{'xs': [[1.8960206834532352, 100.0974595323741, 100.0974595323741, 1.8960206834532352], [1.8960206834532352, 100.0974595323741, 100.85285521582733, 1.8960206834532352]], 'ys': [[0.3163325471698188, 0.3163325471698188, 106.31397405660378, 106.31397405660378], [106.31397405660378, 106.31397405660378, 210.80454009433961, 211.8092570754717]]}",1,"(1800, 3600)",0.016657413,0.987229317,847.7930664,81.07373045
13,ms13-16_2021-08-30 12-19-17.mkv,99,TRUE,0.9,50,1950,"{'xs': [[1.8960206834532352, 100.0974595323741, 100.0974595323741, 1.8960206834532352], [1.8960206834532352, 100.0974595323741, 100.85285521582733, 1.8960206834532352]], 'ys': [[0.3163325471698188, 0.3163325471698188, 106.31397405660378, 106.31397405660378], [106.31397405660378, 106.31397405660378, 210.80454009433961, 211.8092570754717]]}",2,"(3600, 5400)",0.240977235,0.759022765,797.3199519,76.2470294
13,ms13-16_2021-08-30 12-19-17.mkv,99,TRUE,0.9,50,1950,"{'xs': [[1.8960206834532352, 100.0974595323741, 100.0974595323741, 1.8960206834532352], [1.8960206834532352, 100.0974595323741, 100.85285521582733, 1.8960206834532352]], 'ys': [[0.3163325471698188, 0.3163325471698188, 106.31397405660378, 106.31397405660378], [106.31397405660378, 106.31397405660378, 210.80454009433961, 211.8092570754717]]}",3,"(5400, 7200)",0.166574125,0.833981122,816.4370324,78.07517956
13,ms13-16_2021-08-30 12-19-17.mkv,99,TRUE,0.9,50,1950,"{'xs': [[1.8960206834532352, 100.0974595323741, 100.0974595323741, 1.8960206834532352], [1.8960206834532352, 100.0974595323741, 100.85285521582733, 1.8960206834532352]], 'ys': [[0.3163325471698188, 0.3163325471698188, 106.31397405660378, 106.31397405660378], [106.31397405660378, 106.31397405660378, 210.80454009433961, 211.8092570754717]]}",4,"(7200, 9000)",0.205996669,0.794003331,786.2546779,75.18886666
14,ms13-16_2021-08-30 12-19-17.mkv,99,TRUE,0.9,50,1950,"{'xs': [[1.938083022388058, 97.25151585820895, 99.55748600746267, 1.1694263059701477], [1.1694263059701477, 99.55748600746267, 100.3261427238806, 1.938083022388058]], 'ys': [[1.3125, 2.3125, 107.8125, 106.3125], [106.3125, 107.8125, 213.8125, 213.8125]]}",0,"(0, 1800)",0.12270961,0.88450861,757.127095,74.2522603
14,ms13-16_2021-08-30 12-19-17.mkv,99,TRUE,0.9,50,1950,"{'xs': [[1.938083022388058, 97.25151585820895, 99.55748600746267, 1.1694263059701477], [1.1694263059701477, 99.55748600746267, 100.3261427238806, 1.938083022388058]], 'ys': [[1.3125, 2.3125, 107.8125, 106.3125], [106.3125, 107.8125, 213.8125, 213.8125]]}",1,"(1800, 3600)",0,1,223.507839,21.9196517
14,ms13-16_2021-08-30 12-19-17.mkv,99,TRUE,0.9,50,1950,"{'xs': [[1.938083022388058, 97.25151585820895, 99.55748600746267, 1.1694263059701477], [1.1694263059701477, 99.55748600746267, 100.3261427238806, 1.938083022388058]], 'ys': [[1.3125, 2.3125, 107.8125, 106.3125], [106.3125, 107.8125, 213.8125, 213.8125]]}",2,"(3600, 5400)",0.238201,0.76235425,859.656637,84.3074417
14,ms13-16_2021-08-30 12-19-17.mkv,99,TRUE,0.9,50,1950,"{'xs': [[1.938083022388058, 97.25151585820895, 99.55748600746267, 1.1694263059701477], [1.1694263059701477, 99.55748600746267, 100.3261427238806, 1.938083022388058]], 'ys': [[1.3125, 2.3125, 107.8125, 106.3125], [106.3125, 107.8125, 213.8125, 213.8125]]}",3,"(5400, 7200)",0.01499167,0.98500833,833.083477,81.7013836
14,ms13-16_2021-08-30 12-19-17.mkv,99,TRUE,0.9,50,1950,"{'xs': [[1.938083022388058, 97.25151585820895, 99.55748600746267, 1.1694263059701477], [1.1694263059701477, 99.55748600746267, 100.3261427238806, 1.938083022388058]], 'ys': [[1.3125, 2.3125, 107.8125, 106.3125], [106.3125, 107.8125, 213.8125, 213.8125]]}",4,"(7200, 9000)",0.30149917,0.69850083,965.595071,94.6969368
15,ms13-16_2021-08-30 12-19-17.mkv,99,TRUE,0.9,50,1950,"{'xs': [[1.9078467153284668, 100.5939781021898, 101.35310218978103, 1.9078467153284668], [1.9078467153284668, 101.35310218978103, 102.11222627737227, 2.6669708029197077]], 'ys': [[0.8125, 1.3125, 108.8125, 107.8125], [107.8125, 108.8125, 212.8125, 212.3125]]}",0,"(0, 1800)",0.385896724,0.621876735,500.38952,46.81268057
15,ms13-16_2021-08-30 12-19-17.mkv,99,TRUE,0.9,50,1950,"{'xs': [[1.9078467153284668, 100.5939781021898, 101.35310218978103, 1.9078467153284668], [1.9078467153284668, 101.35310218978103, 102.11222627737227, 2.6669708029197077]], 'ys': [[0.8125, 1.3125, 108.8125, 107.8125], [107.8125, 108.8125, 212.8125, 212.3125]]}",1,"(1800, 3600)",0.69516935,0.308717379,534.526512,50.00628083
15,ms13-16_2021-08-30 12-19-17.mkv,99,TRUE,0.9,50,1950,"{'xs': [[1.9078467153284668, 100.5939781021898, 101.35310218978103, 1.9078467153284668], [1.9078467153284668, 101.35310218978103, 102.11222627737227, 2.6669708029197077]], 'ys': [[0.8125, 1.3125, 108.8125, 107.8125], [107.8125, 108.8125, 212.8125, 212.3125]]}",2,"(3600, 5400)",0.829539145,0.170460855,563.1512343,52.68419459
15,ms13-16_2021-08-30 12-19-17.mkv,99,TRUE,0.9,50,1950,"{'xs': [[1.9078467153284668, 100.5939781021898, 101.35310218978103, 1.9078467153284668], [1.9078467153284668, 101.35310218978103, 102.11222627737227, 2.6669708029197077]], 'ys': [[0.8125, 1.3125, 108.8125, 107.8125], [107.8125, 108.8125, 212.8125, 212.3125]]}",3,"(5400, 7200)",0.883398112,0.124930594,276.0097248,25.82139426
15,ms13-16_2021-08-30 12-19-17.mkv,99,TRUE,0.9,50,1950,"{'xs': [[1.9078467153284668, 100.5939781021898, 101.35310218978103, 1.9078467153284668], [1.9078467153284668, 101.35310218978103, 102.11222627737227, 2.6669708029197077]], 'ys': [[0.8125, 1.3125, 108.8125, 107.8125], [107.8125, 108.8125, 212.8125, 212.3125]]}",4,"(7200, 9000)",0.684619656,0.324264298,389.4406666,36.43314018
16,ms13-16_2021-08-30 12-19-17.mkv,99,TRUE,0.9,50,1950,"{'xs': [[2.2284071180555576, 104.02701822916667, 102.54090711805556, 2.9714626736111134], [2.9714626736111134, 102.54090711805556, 102.54090711805556, 1.485351562500002]], 'ys': [[1.6201372997711554, 1.1212814645308808, 110.37070938215102, 108.37528604118992], [108.37528604118992, 110.37070938215102, 215.1304347826087, 214.13272311212816]]}",0,"(0, 1800)",0.378678512,0.625763465,1032.014185,103.1150597
16,ms13-16_2021-08-30 12-19-17.mkv,99,TRUE,0.9,50,1950,"{'xs': [[2.2284071180555576, 104.02701822916667, 102.54090711805556, 2.9714626736111134], [2.9714626736111134, 102.54090711805556, 102.54090711805556, 1.485351562500002]], 'ys': [[1.6201372997711554, 1.1212814645308808, 110.37070938215102, 108.37528604118992], [108.37528604118992, 110.37070938215102, 215.1304347826087, 214.13272311212816]]}",1,"(1800, 3600)",0.287062743,0.72182121,1018.855107,101.800253
16,ms13-16_2021-08-30 12-19-17.mkv,99,TRUE,0.9,50,1950,"{'xs': [[2.2284071180555576, 104.02701822916667, 102.54090711805556, 2.9714626736111134], [2.9714626736111134, 102.54090711805556, 102.54090711805556, 1.485351562500002]], 'ys': [[1.6201372997711554, 1.1212814645308808, 110.37070938215102, 108.37528604118992], [108.37528604118992, 110.37070938215102, 215.1304347826087, 214.13272311212816]]}",2,"(3600, 5400)",0.369239311,0.630760689,1069.103974,106.8209348
16,ms13-16_2021-08-30 12-19-17.mkv,99,TRUE,0.9,50,1950,"{'xs': [[2.2284071180555576, 104.02701822916667, 102.54090711805556, 2.9714626736111134], [2.9714626736111134, 102.54090711805556, 102.54090711805556, 1.485351562500002]], 'ys': [[1.6201372997711554, 1.1212814645308808, 110.37070938215102, 108.37528604118992], [108.37528604118992, 110.37070938215102, 215.1304347826087, 214.13272311212816]]}",3,"(5400, 7200)",0.671848973,0.328151027,773.960639,77.33129893
16,ms13-16_2021-08-30 12-19-17.mkv,99,TRUE,0.9,50,1950,"{'xs': [[2.2284071180555576, 104.02701822916667, 102.54090711805556, 2.9714626736111134], [2.9714626736111134, 102.54090711805556, 102.54090711805556, 1.485351562500002]], 'ys': [[1.6201372997711554, 1.1212814645308808, 110.37070938215102, 108.37528604118992], [108.37528604118992, 110.37070938215102, 215.1304347826087, 214.13272311212816]]}",4,"(7200, 9000)",0.368684064,0.631871183,1011.03773,101.0191695
17,ms17-18_2021-08-30 12-28-08.mkv,99,TRUE,0.9,50,1950,"{'xs': [[1.8960206834532352, 100.0974595323741, 100.0974595323741, 1.8960206834532352], [1.8960206834532352, 100.0974595323741, 100.85285521582733, 1.8960206834532352]], 'ys': [[0.3163325471698188, 0.3163325471698188, 106.31397405660378, 106.31397405660378], [106.31397405660378, 106.31397405660378, 210.80454009433961, 211.8092570754717]]}",0,"(0, 1800)",0.274847307,0.725152693,1061.319455,101.4930775
17,ms17-18_2021-08-30 12-28-08.mkv,99,TRUE,0.9,50,1950,"{'xs': [[1.8960206834532352, 100.0974595323741, 100.0974595323741, 1.8960206834532352], [1.8960206834532352, 100.0974595323741, 100.85285521582733, 1.8960206834532352]], 'ys': [[0.3163325471698188, 0.3163325471698188, 106.31397405660378, 106.31397405660378], [106.31397405660378, 106.31397405660378, 210.80454009433961, 211.8092570754717]]}",1,"(1800, 3600)",0.138811771,0.864519711,1017.176265,97.27170179
17,ms17-18_2021-08-30 12-28-08.mkv,99,TRUE,0.9,50,1950,"{'xs': [[1.8960206834532352, 100.0974595323741, 100.0974595323741, 1.8960206834532352], [1.8960206834532352, 100.0974595323741, 100.85285521582733, 1.8960206834532352]], 'ys': [[0.3163325471698188, 0.3163325471698188, 106.31397405660378, 106.31397405660378], [106.31397405660378, 106.31397405660378, 210.80454009433961, 211.8092570754717]]}",2,"(3600, 5400)",0.173237091,0.830094392,680.16483,65.04358466
17,ms17-18_2021-08-30 12-28-08.mkv,99,TRUE,0.9,50,1950,"{'xs': [[1.8960206834532352, 100.0974595323741, 100.0974595323741, 1.8960206834532352], [1.8960206834532352, 100.0974595323741, 100.85285521582733, 1.8960206834532352]], 'ys': [[0.3163325471698188, 0.3163325471698188, 106.31397405660378, 106.31397405660378], [106.31397405660378, 106.31397405660378, 210.80454009433961, 211.8092570754717]]}",3,"(5400, 7200)",0.108273182,0.891726818,714.7965261,68.35538432
17,ms17-18_2021-08-30 12-28-08.mkv,99,TRUE,0.9,50,1950,"{'xs': [[1.8960206834532352, 100.0974595323741, 100.0974595323741, 1.8960206834532352], [1.8960206834532352, 100.0974595323741, 100.85285521582733, 1.8960206834532352]], 'ys': [[0.3163325471698188, 0.3163325471698188, 106.31397405660378, 106.31397405660378], [106.31397405660378, 106.31397405660378, 210.80454009433961, 211.8092570754717]]}",4,"(7200, 9000)",0.270960577,0.729039423,904.7885654,86.52416158
18,ms17-18_2021-08-30 12-28-08.mkv,99,TRUE,0.9,50,1950,"{'xs': [[1.938083022388058, 97.25151585820895, 99.55748600746267, 1.1694263059701477], [1.1694263059701477, 99.55748600746267, 100.3261427238806, 1.938083022388058]], 'ys': [[1.3125, 2.3125, 107.8125, 106.3125], [106.3125, 107.8125, 213.8125, 213.8125]]}",0,"(0, 1800)",0.29872293,0.70460855,1382.14569,135.5485
18,ms17-18_2021-08-30 12-28-08.mkv,99,TRUE,0.9,50,1950,"{'xs': [[1.938083022388058, 97.25151585820895, 99.55748600746267, 1.1694263059701477], [1.1694263059701477, 99.55748600746267, 100.3261427238806, 1.938083022388058]], 'ys': [[1.3125, 2.3125, 107.8125, 106.3125], [106.3125, 107.8125, 213.8125, 213.8125]]}",1,"(1800, 3600)",0.25430316,0.74569684,1310.6221,128.534104
18,ms17-18_2021-08-30 12-28-08.mkv,99,TRUE,0.9,50,1950,"{'xs': [[1.938083022388058, 97.25151585820895, 99.55748600746267, 1.1694263059701477], [1.1694263059701477, 99.55748600746267, 100.3261427238806, 1.938083022388058]], 'ys': [[1.3125, 2.3125, 107.8125, 106.3125], [106.3125, 107.8125, 213.8125, 213.8125]]}",2,"(3600, 5400)",0.17656857,0.82676291,1313.38803,128.805363
18,ms17-18_2021-08-30 12-28-08.mkv,99,TRUE,0.9,50,1950,"{'xs': [[1.938083022388058, 97.25151585820895, 99.55748600746267, 1.1694263059701477], [1.1694263059701477, 99.55748600746267, 100.3261427238806, 1.938083022388058]], 'ys': [[1.3125, 2.3125, 107.8125, 106.3125], [106.3125, 107.8125, 213.8125, 213.8125]]}",3,"(5400, 7200)",0.31871183,0.68128817,1216.13396,119.267552
18,ms17-18_2021-08-30 12-28-08.mkv,99,TRUE,0.9,50,1950,"{'xs': [[1.938083022388058, 97.25151585820895, 99.55748600746267, 1.1694263059701477], [1.1694263059701477, 99.55748600746267, 100.3261427238806, 1.938083022388058]], 'ys': [[1.3125, 2.3125, 107.8125, 106.3125], [106.3125, 107.8125, 213.8125, 213.8125]]}",4,"(7200, 9000)",0.38922821,0.61354803,1195.33605,117.227879
19,ms19-23_2021-08-31 09-18-58.mkv,99,TRUE,0.9,50,1950,"{'xs': [[3.6670918367346927, 106.52423469387756, 101.3813775510204, 3.6670918367346927], [3.6670918367346927, 101.3813775510204, 104.3201530612245, 2.1977040816326516]], 'ys': [[1.1212814645308808, 0.6224256292906062, 109.37299771167048, 107.37757437070938], [107.37757437070938, 109.37299771167048, 215.62929061784897, 215.62929061784897]]}",0,"(0, 1800)",0.18323154,0.81676846,877.833264,84.2566586
19,ms19-23_2021-08-31 09-18-58.mkv,99,TRUE,0.9,50,1950,"{'xs': [[3.6670918367346927, 106.52423469387756, 101.3813775510204, 3.6670918367346927], [3.6670918367346927, 101.3813775510204, 104.3201530612245, 2.1977040816326516]], 'ys': [[1.1212814645308808, 0.6224256292906062, 109.37299771167048, 107.37757437070938], [107.37757437070938, 109.37299771167048, 215.62929061784897, 215.62929061784897]]}",1,"(1800, 3600)",0.04775125,0.95224875,655.641653,62.9301454
19,ms19-23_2021-08-31 09-18-58.mkv,99,TRUE,0.9,50,1950,"{'xs': [[3.6670918367346927, 106.52423469387756, 101.3813775510204, 3.6670918367346927], [3.6670918367346927, 101.3813775510204, 104.3201530612245, 2.1977040816326516]], 'ys': [[1.1212814645308808, 0.6224256292906062, 109.37299771167048, 107.37757437070938], [107.37757437070938, 109.37299771167048, 215.62929061784897, 215.62929061784897]]}",2,"(3600, 5400)",0.19988895,0.80011105,789.906292,75.8172053
19,ms19-23_2021-08-31 09-18-58.mkv,99,TRUE,0.9,50,1950,"{'xs': [[3.6670918367346927, 106.52423469387756, 101.3813775510204, 3.6670918367346927], [3.6670918367346927, 101.3813775510204, 104.3201530612245, 2.1977040816326516]], 'ys': [[1.1212814645308808, 0.6224256292906062, 109.37299771167048, 107.37757437070938], [107.37757437070938, 109.37299771167048, 215.62929061784897, 215.62929061784897]]}",3,"(5400, 7200)",0.06774014,0.93225986,728.256269,69.89988
19,ms19-23_2021-08-31 09-18-58.mkv,99,TRUE,0.9,50,1950,"{'xs': [[3.6670918367346927, 106.52423469387756, 101.3813775510204, 3.6670918367346927], [3.6670918367346927, 101.3813775510204, 104.3201530612245, 2.1977040816326516]], 'ys': [[1.1212814645308808, 0.6224256292906062, 109.37299771167048, 107.37757437070938], [107.37757437070938, 109.37299771167048, 215.62929061784897, 215.62929061784897]]}",4,"(7200, 9000)",0.23764575,0.76901721,729.925471,70.0600942
20,ms19-23_2021-08-31 09-18-58.mkv,99,TRUE,0.9,50,1950,"{'xs': [[2.1861367449664417, 106.796875, 103.13915687919463, 1.454593120805368], [1.454593120805368, 103.13915687919463, 102.40761325503355, 2.1861367449664417]], 'ys': [[1.6299533799533683, 1.1287878787878671, 107.37587412587412, 106.87470862470862], [106.87470862470862, 107.37587412587412, 211.61829836829835, 213.12179487179486]]}",0,"(0, 1800)",0.210438645,0.789561355,1288.817753,123.1925876
20,ms19-23_2021-08-31 09-18-58.mkv,99,TRUE,0.9,50,1950,"{'xs': [[2.1861367449664417, 106.796875, 103.13915687919463, 1.454593120805368], [1.454593120805368, 103.13915687919463, 102.40761325503355, 2.1861367449664417]], 'ys': [[1.6299533799533683, 1.1287878787878671, 107.37587412587412, 106.87470862470862], [106.87470862470862, 107.37587412587412, 211.61829836829835, 213.12179487179486]]}",1,"(1800, 3600)",0.139922265,0.866185453,993.3720894,94.95219776
20,ms19-23_2021-08-31 09-18-58.mkv,99,TRUE,0.9,50,1950,"{'xs': [[2.1861367449664417, 106.796875, 103.13915687919463, 1.454593120805368], [1.454593120805368, 103.13915687919463, 102.40761325503355, 2.1861367449664417]], 'ys': [[1.6299533799533683, 1.1287878787878671, 107.37587412587412, 106.87470862470862], [106.87470862470862, 107.37587412587412, 211.61829836829835, 213.12179487179486]]}",2,"(3600, 5400)",0.457523598,0.545807885,1161.744406,111.0461888
20,ms19-23_2021-08-31 09-18-58.mkv,99,TRUE,0.9,50,1950,"{'xs': [[2.1861367449664417, 106.796875, 103.13915687919463, 1.454593120805368], [1.454593120805368, 103.13915687919463, 102.40761325503355, 2.1861367449664417]], 'ys': [[1.6299533799533683, 1.1287878787878671, 107.37587412587412, 106.87470862470862], [106.87470862470862, 107.37587412587412, 211.61829836829835, 213.12179487179486]]}",3,"(5400, 7200)",0.389228207,0.610771793,1260.743105,120.5090519
20,ms19-23_2021-08-31 09-18-58.mkv,99,TRUE,0.9,50,1950,"{'xs': [[2.1861367449664417, 106.796875, 103.13915687919463, 1.454593120805368], [1.454593120805368, 103.13915687919463, 102.40761325503355, 2.1861367449664417]], 'ys': [[1.6299533799533683, 1.1287878787878671, 107.37587412587412, 106.87470862470862], [106.87470862470862, 107.37587412587412, 211.61829836829835, 213.12179487179486]]}",4,"(7200, 9000)",0.074403109,0.925596891,623.1435861,59.56363547
21,ms19-23_2021-08-31 09-18-58.mkv,99,TRUE,0.9,50,1950,"{'xs': [[2.2874087591240873, 100.97354014598541, 98.69616788321169, 3.046532846715328], [3.046532846715328, 98.69616788321169, 100.97354014598541, 3.046532846715328]], 'ys': [[1.6299765807962379, 2.1311475409835916, 105.87353629976579, 106.37470725995315], [106.37470725995315, 105.87353629976579, 210.61826697892272, 211.11943793911007]]}",0,"(0, 1800)",0.146029983,0.86285397,930.3287541,88.65867789
21,ms19-23_2021-08-31 09-18-58.mkv,99,TRUE,0.9,50,1950,"{'xs': [[2.2874087591240873, 100.97354014598541, 98.69616788321169, 3.046532846715328], [3.046532846715328, 98.69616788321169, 100.97354014598541, 3.046532846715328]], 'ys': [[1.6299765807962379, 2.1311475409835916, 105.87353629976579, 106.37470725995315], [106.37470725995315, 105.87353629976579, 210.61826697892272, 211.11943793911007]]}",1,"(1800, 3600)",0.071071627,0.928928373,515.8147763,49.15623203
21,ms19-23_2021-08-31 09-18-58.mkv,99,TRUE,0.9,50,1950,"{'xs': [[2.2874087591240873, 100.97354014598541, 98.69616788321169, 3.046532846715328], [3.046532846715328, 98.69616788321169, 100.97354014598541, 3.046532846715328]], 'ys': [[1.6299765807962379, 2.1311475409835916, 105.87353629976579, 106.37470725995315], [106.37470725995315, 105.87353629976579, 210.61826697892272, 211.11943793911007]]}",2,"(3600, 5400)",0.083287063,0.916712937,636.4702571,60.65448505
21,ms19-23_2021-08-31 09-18-58.mkv,99,TRUE,0.9,50,1950,"{'xs': [[2.2874087591240873, 100.97354014598541, 98.69616788321169, 3.046532846715328], [3.046532846715328, 98.69616788321169, 100.97354014598541, 3.046532846715328]], 'ys': [[1.6299765807962379, 2.1311475409835916, 105.87353629976579, 106.37470725995315], [106.37470725995315, 105.87353629976579, 210.61826697892272, 211.11943793911007]]}",3,"(5400, 7200)",0.112159911,0.887840089,754.5537807,71.90763512
21,ms19-23_2021-08-31 09-18-58.mkv,99,TRUE,0.9,50,1950,"{'xs': [[2.2874087591240873, 100.97354014598541, 98.69616788321169, 3.046532846715328], [3.046532846715328, 98.69616788321169, 100.97354014598541, 3.046532846715328]], 'ys': [[1.6299765807962379, 2.1311475409835916, 105.87353629976579, 106.37470725995315], [106.37470725995315, 105.87353629976579, 210.61826697892272, 211.11943793911007]]}",4,"(7200, 9000)",0.413659078,0.586340922,885.7644898,84.41178266
23,ms19-23_2021-08-31 09-18-58.mkv,99,TRUE,0.9,50,1950,"{'xs': [[3.0291142086330916, 100.47515737410072, 101.98594874100719, 1.5183228417266166], [1.5183228417266166, 101.98594874100719, 101.98594874100719, 3.0291142086330916]], 'ys': [[1.1366906474820193, 0.12949640287770275, 106.89208633093526, 106.38848920863309], [106.38848920863309, 106.89208633093526, 209.12230215827338, 208.61870503597123]]}",0,"(0, 1800)",0.249861188,0.751249306,822.2624342,78.92282973
23,ms19-23_2021-08-31 09-18-58.mkv,99,TRUE,0.9,50,1950,"{'xs': [[3.0291142086330916, 100.47515737410072, 101.98594874100719, 1.5183228417266166], [1.5183228417266166, 101.98594874100719, 101.98594874100719, 3.0291142086330916]], 'ys': [[1.1366906474820193, 0.12949640287770275, 106.89208633093526, 106.38848920863309], [106.38848920863309, 106.89208633093526, 209.12230215827338, 208.61870503597123]]}",1,"(1800, 3600)",0.381454747,0.618545253,937.2179582,89.95655189
23,ms19-23_2021-08-31 09-18-58.mkv,99,TRUE,0.9,50,1950,"{'xs': [[3.0291142086330916, 100.47515737410072, 101.98594874100719, 1.5183228417266166], [1.5183228417266166, 101.98594874100719, 101.98594874100719, 3.0291142086330916]], 'ys': [[1.1366906474820193, 0.12949640287770275, 106.89208633093526, 106.38848920863309], [106.38848920863309, 106.89208633093526, 209.12230215827338, 208.61870503597123]]}",2,"(3600, 5400)",0.241532482,0.759022765,641.0951744,61.53393757
23,ms19-23_2021-08-31 09-18-58.mkv,99,TRUE,0.9,50,1950,"{'xs': [[3.0291142086330916, 100.47515737410072, 101.98594874100719, 1.5183228417266166], [1.5183228417266166, 101.98594874100719, 101.98594874100719, 3.0291142086330916]], 'ys': [[1.1366906474820193, 0.12949640287770275, 106.89208633093526, 106.38848920863309], [106.38848920863309, 106.89208633093526, 209.12230215827338, 208.61870503597123]]}",3,"(5400, 7200)",0,1,276.0884851,26.49967163
23,ms19-23_2021-08-31 09-18-58.mkv,99,TRUE,0.9,50,1950,"{'xs': [[3.0291142086330916, 100.47515737410072, 101.98594874100719, 1.5183228417266166], [1.5183228417266166, 101.98594874100719, 101.98594874100719, 3.0291142086330916]], 'ys': [[1.1366906474820193, 0.12949640287770275, 106.89208633093526, 106.38848920863309], [106.38848920863309, 106.89208633093526, 209.12230215827338, 208.61870503597123]]}",4,"(7200, 9000)",0.010549695,0.989450305,343.1650079,32.93784607
24,ms24-27_2021-08-31 09-29-50.mkv,99,TRUE,0.9,50,1950,"{'xs': [[3.6670918367346927, 106.52423469387756, 101.3813775510204, 3.6670918367346927], [3.6670918367346927, 101.3813775510204, 104.3201530612245, 2.1977040816326516]], 'ys': [[1.1212814645308808, 0.6224256292906062, 109.37299771167048, 107.37757437070938], [107.37757437070938, 109.37299771167048, 215.62929061784897, 215.62929061784897]]}",0,"(0, 1800)",0.3053859,0.70905053,1206.78231,115.830021
24,ms24-27_2021-08-31 09-29-50.mkv,99,TRUE,0.9,50,1950,"{'xs': [[3.6670918367346927, 106.52423469387756, 101.3813775510204, 3.6670918367346927], [3.6670918367346927, 101.3813775510204, 104.3201530612245, 2.1977040816326516]], 'ys': [[1.1212814645308808, 0.6224256292906062, 109.37299771167048, 107.37757437070938], [107.37757437070938, 109.37299771167048, 215.62929061784897, 215.62929061784897]]}",1,"(1800, 3600)",0.28428651,0.71571349,1000.92552,96.0713647
24,ms24-27_2021-08-31 09-29-50.mkv,99,TRUE,0.9,50,1950,"{'xs': [[3.6670918367346927, 106.52423469387756, 101.3813775510204, 3.6670918367346927], [3.6670918367346927, 101.3813775510204, 104.3201530612245, 2.1977040816326516]], 'ys': [[1.1212814645308808, 0.6224256292906062, 109.37299771167048, 107.37757437070938], [107.37757437070938, 109.37299771167048, 215.62929061784897, 215.62929061784897]]}",2,"(3600, 5400)",0,1,681.650696,65.4265591
24,ms24-27_2021-08-31 09-29-50.mkv,99,TRUE,0.9,50,1950,"{'xs': [[3.6670918367346927, 106.52423469387756, 101.3813775510204, 3.6670918367346927], [3.6670918367346927, 101.3813775510204, 104.3201530612245, 2.1977040816326516]], 'ys': [[1.1212814645308808, 0.6224256292906062, 109.37299771167048, 107.37757437070938], [107.37757437070938, 109.37299771167048, 215.62929061784897, 215.62929061784897]]}",3,"(5400, 7200)",0.47473626,0.52526374,847.357563,81.3315237
24,ms24-27_2021-08-31 09-29-50.mkv,99,TRUE,0.9,50,1950,"{'xs': [[3.6670918367346927, 106.52423469387756, 101.3813775510204, 3.6670918367346927], [3.6670918367346927, 101.3813775510204, 104.3201530612245, 2.1977040816326516]], 'ys': [[1.1212814645308808, 0.6224256292906062, 109.37299771167048, 107.37757437070938], [107.37757437070938, 109.37299771167048, 215.62929061784897, 215.62929061784897]]}",4,"(7200, 9000)",0.2570794,0.75291505,510.903875,49.0378471
25,ms24-27_2021-08-31 09-29-50.mkv,99,TRUE,0.9,50,1950,"{'xs': [[2.1861367449664417, 106.796875, 103.13915687919463, 1.454593120805368], [1.454593120805368, 103.13915687919463, 102.40761325503355, 2.1861367449664417]], 'ys': [[1.6299533799533683, 1.1287878787878671, 107.37587412587412, 106.87470862470862], [106.87470862470862, 107.37587412587412, 211.61829836829835, 213.12179487179486]]}",0,"(0, 1800)",0.196557468,0.806774014,905.8325228,86.58466425
25,ms24-27_2021-08-31 09-29-50.mkv,99,TRUE,0.9,50,1950,"{'xs': [[2.1861367449664417, 106.796875, 103.13915687919463, 1.454593120805368], [1.454593120805368, 103.13915687919463, 102.40761325503355, 2.1861367449664417]], 'ys': [[1.6299533799533683, 1.1287878787878671, 107.37587412587412, 106.87470862470862], [106.87470862470862, 107.37587412587412, 211.61829836829835, 213.12179487179486]]}",1,"(1800, 3600)",0.179344808,0.826762909,1034.169509,98.85184896
25,ms24-27_2021-08-31 09-29-50.mkv,99,TRUE,0.9,50,1950,"{'xs': [[2.1861367449664417, 106.796875, 103.13915687919463, 1.454593120805368], [1.454593120805368, 103.13915687919463, 102.40761325503355, 2.1861367449664417]], 'ys': [[1.6299533799533683, 1.1287878787878671, 107.37587412587412, 106.87470862470862], [106.87470862470862, 107.37587412587412, 211.61829836829835, 213.12179487179486]]}",2,"(3600, 5400)",0.273181566,0.730149917,966.5062487,92.38420673
25,ms24-27_2021-08-31 09-29-50.mkv,99,TRUE,0.9,50,1950,"{'xs': [[2.1861367449664417, 106.796875, 103.13915687919463, 1.454593120805368], [1.454593120805368, 103.13915687919463, 102.40761325503355, 2.1861367449664417]], 'ys': [[1.6299533799533683, 1.1287878787878671, 107.37587412587412, 106.87470862470862], [106.87470862470862, 107.37587412587412, 211.61829836829835, 213.12179487179486]]}",3,"(5400, 7200)",0.131038312,0.878956135,933.732397,89.25149414
