Animal,testnum,Box,File,Location_Thresh,Use_Window,Window_Weight,Window_Size,Start_Frame,ROI_coordinates,ROI_location,ROI_transition,bin,range(f),light,dark,Distance_px,Distance_in
8,2,4,LD2_05_06_07_08_2022-12-09 15-17-14.mkv,99,TRUE,0.9,50,1800,"{'xs': [[2.6810515873015883, 104.19427910052912, 104.19427910052912, 0.9985119047619057], [0.9985119047619057, 104.19427910052912, 103.63343253968254, 1.5593584656084665]], 'ys': [[1.217013888888912, 1.61516203703706, 108.71701388888891, 107.12442129629632], [107.12442129629632, 108.71701388888891, 214.22627314814818, 212.63368055555557]]}",light,FALSE,0,"(0, 1800)",0.664630761,0.335924486,1743.991531,175.7070726
14,2,4,LD2_11_12_13_14_2022-12-09 15-53-53.mkv,99,TRUE,0.9,50,1800,"{'xs': [[2.6810515873015883, 104.19427910052912, 104.19427910052912, 0.9985119047619057], [0.9985119047619057, 104.19427910052912, 103.63343253968254, 1.5593584656084665]], 'ys': [[1.217013888888912, 1.61516203703706, 108.71701388888891, 107.12442129629632], [107.12442129629632, 108.71701388888891, 214.22627314814818, 212.63368055555557]]}",dark,FALSE,0,"(0, 1800)",0.061077179,0.947806774,965.9831104,97.32275732
18,2,4,LD2_15_16_17_18_2022-12-09 16-09-00.mkv,99,TRUE,0.9,50,1800,"{'xs': [[2.6810515873015883, 104.19427910052912, 104.19427910052912, 0.9985119047619057], [0.9985119047619057, 104.19427910052912, 103.63343253968254, 1.5593584656084665]], 'ys': [[1.217013888888912, 1.61516203703706, 108.71701388888891, 107.12442129629632], [107.12442129629632, 108.71701388888891, 214.22627314814818, 212.63368055555557]]}",dark,FALSE,0,"(0, 1800)",0.353137146,0.649083842,1441.27269,145.2081623
1,2,1,LD2_01_02_03_04_2022-12-09 15-05-32.mkv,99,TRUE,0.9,50,1800,"{'xs': [[0.9798076923076918, 105.65673076923078, 105.65673076923078, 1.5336538461538456], [1.5336538461538456, 105.65673076923078, 105.65673076923078, 0.9798076923076918]], 'ys': [[1.217013888888912, 0.8188657407407639, 107.12442129629632, 107.12442129629632], [107.12442129629632, 107.12442129629632, 213.03182870370372, 213.03182870370372]]}",light,FALSE,1,"(1800, 3600)",0,1,626.1912517,62.91047933
5,2,1,LD2_05_06_07_08_2022-12-09 15-17-14.mkv,99,TRUE,0.9,50,1800,"{'xs': [[0.9798076923076918, 105.65673076923078, 105.65673076923078, 1.5336538461538456], [1.5336538461538456, 105.65673076923078, 105.65673076923078, 0.9798076923076918]], 'ys': [[1.217013888888912, 0.8188657407407639, 107.12442129629632, 107.12442129629632], [107.12442129629632, 107.12442129629632, 213.03182870370372, 213.03182870370372]]}",light,FALSE,1,"(1800, 3600)",0.710161022,0.289838978,1325.643763,133.1811716
9,2,1,LD2_09_10_2022-12-09 15-35-16.mkv,99,TRUE,0.9,50,1800,"{'xs': [[0.9798076923076918, 105.65673076923078, 105.65673076923078, 1.5336538461538456], [1.5336538461538456, 105.65673076923078, 105.65673076923078, 0.9798076923076918]], 'ys': [[1.217013888888912, 0.8188657407407639, 107.12442129629632, 107.12442129629632], [107.12442129629632, 107.12442129629632, 213.03182870370372, 213.03182870370372]]}",dark,FALSE,1,"(1800, 3600)",0.785119378,0.219322599,1215.847869,122.1504964
11,2,1,LD2_11_12_13_14_2022-12-09 15-53-53.mkv,99,TRUE,0.9,50,1800,"{'xs': [[0.9798076923076918, 105.65673076923078, 105.65673076923078, 1.5336538461538456], [1.5336538461538456, 105.65673076923078, 105.65673076923078, 0.9798076923076918]], 'ys': [[1.217013888888912, 0.8188657407407639, 107.12442129629632, 107.12442129629632], [107.12442129629632, 107.12442129629632, 213.03182870370372, 213.03182870370372]]}",light,FALSE,1,"(1800, 3600)",0.626873959,0.373126041,1277.300915,128.3243938
15,2,1,LD2_15_16_17_18_2022-12-09 16-09-00.mkv,99,TRUE,0.9,50,1800,"{'xs': [[0.9798076923076918, 105.65673076923078, 105.65673076923078, 1.5336538461538456], [1.5336538461538456, 105.65673076923078, 105.65673076923078, 0.9798076923076918]], 'ys': [[1.217013888888912, 0.8188657407407639, 107.12442129629632, 107.12442129629632], [107.12442129629632, 107.12442129629632, 213.03182870370372, 213.03182870370372]]}",dark,FALSE,1,"(1800, 3600)",0.15435869,0.847307052,1364.44464,137.0793125
2,2,2,LD2_01_02_03_04_2022-12-09 15-05-32.mkv,99,TRUE,0.9,50,1800,"{'xs': [[0.9622201492537311, 106.58411069651741, 106.03684701492537, 0.4149564676616913], [0.4149564676616913, 106.03684701492537, 107.67863805970148, 2.0567475124378105]], 'ys': [[1.2154696132596634, 0.8176795580110447, 108.22099447513811, 108.61878453038673], [108.61878453038673, 108.22099447513811, 214.0331491712707, 214.0331491712707]]}",dark,FALSE,1,"(1800, 3600)",0.268184342,0.734036646,1034.520996,102.5636421
6,2,2,LD2_05_06_07_08_2022-12-09 15-17-14.mkv,99,TRUE,0.9,50,1800,"{'xs': [[0.9622201492537311, 106.58411069651741, 106.03684701492537, 0.4149564676616913], [0.4149564676616913, 106.03684701492537, 107.67863805970148, 2.0567475124378105]], 'ys': [[1.2154696132596634, 0.8176795580110447, 108.22099447513811, 108.61878453038673], [108.61878453038673, 108.22099447513811, 214.0331491712707, 214.0331491712707]]}",light,FALSE,1,"(1800, 3600)",0.147695725,0.863409217,528.7469211,52.42059867
10,2,2,LD2_09_10_2022-12-09 15-35-16.mkv,99,TRUE,0.9,50,1800,"{'xs': [[0.9622201492537311, 106.58411069651741, 106.03684701492537, 0.4149564676616913], [0.4149564676616913, 106.03684701492537, 107.67863805970148, 2.0567475124378105]], 'ys': [[1.2154696132596634, 0.8176795580110447, 108.22099447513811, 108.61878453038673], [108.61878453038673, 108.22099447513811, 214.0331491712707, 214.0331491712707]]}",light,FALSE,1,"(1800, 3600)",0.758467518,0.242642976,1225.051163,121.4530295
12,2,2,LD2_11_12_13_14_2022-12-09 15-53-53.mkv,99,TRUE,0.9,50,1800,"{'xs': [[0.9622201492537311, 106.58411069651741, 106.03684701492537, 0.4149564676616913], [0.4149564676616913, 106.03684701492537, 107.67863805970148, 2.0567475124378105]], 'ys': [[1.2154696132596634, 0.8176795580110447, 108.22099447513811, 108.61878453038673], [108.61878453038673, 108.22099447513811, 214.0331491712707, 214.0331491712707]]}",light,FALSE,1,"(1800, 3600)",0.27040533,0.730705164,1038.505971,102.9587173
16,2,2,LD2_15_16_17_18_2022-12-09 16-09-00.mkv,99,TRUE,0.9,50,1800,"{'xs': [[0.9622201492537311, 106.58411069651741, 106.03684701492537, 0.4149564676616913], [0.4149564676616913, 106.03684701492537, 107.67863805970148, 2.0567475124378105]], 'ys': [[1.2154696132596634, 0.8176795580110447, 108.22099447513811, 108.61878453038673], [108.61878453038673, 108.22099447513811, 214.0331491712707, 214.0331491712707]]}",light,FALSE,1,"(1800, 3600)",0.353137146,0.648528595,1376.046692,136.4229058
3,2,3,LD2_01_02_03_04_2022-12-09 15-05-32.mkv,99,TRUE,0.9,50,1800,"{'xs': [[1.0397245762711866, 100.73463983050847, 100.73463983050847, 1.0397245762711866], [1.0397245762711866, 100.73463983050847, 99.00582627118644, 0.4634533898305087]], 'ys': [[1.611378205128208, 3.598557692307695, 110.5088141025641, 109.31650641025641], [109.31650641025641, 110.5088141025641, 215.43189102564102, 215.43189102564102]]}",dark,FALSE,1,"(1800, 3600)",0.330372016,0.674625208,1129.596505,113.0105052
7,2,3,LD2_05_06_07_08_2022-12-09 15-17-14.mkv,99,TRUE,0.9,50,1800,"{'xs': [[1.0397245762711866, 100.73463983050847, 100.73463983050847, 1.0397245762711866], [1.0397245762711866, 100.73463983050847, 99.00582627118644, 0.4634533898305087]], 'ys': [[1.611378205128208, 3.598557692307695, 110.5088141025641, 109.31650641025641], [109.31650641025641, 110.5088141025641, 215.43189102564102, 215.43189102564102]]}",dark,FALSE,1,"(1800, 3600)",0.433092726,0.568017768,1250.404392,125.0967327
13,2,3,LD2_11_12_13_14_2022-12-09 15-53-53.mkv,99,TRUE,0.9,50,1800,"{'xs': [[1.0397245762711866, 100.73463983050847, 100.73463983050847, 1.0397245762711866], [1.0397245762711866, 100.73463983050847, 99.00582627118644, 0.4634533898305087]], 'ys': [[1.611378205128208, 3.598557692307695, 110.5088141025641, 109.31650641025641], [109.31650641025641, 110.5088141025641, 215.43189102564102, 215.43189102564102]]}",dark,FALSE,1,"(1800, 3600)",0.271515825,0.736257635,1593.862824,159.4580385
17,2,3,LD2_15_16_17_18_2022-12-09 16-09-00.mkv,99,TRUE,0.9,50,1800,"{'xs': [[1.0397245762711866, 100.73463983050847, 100.73463983050847, 1.0397245762711866], [1.0397245762711866, 100.73463983050847, 99.00582627118644, 0.4634533898305087]], 'ys': [[1.611378205128208, 3.598557692307695, 110.5088141025641, 109.31650641025641], [109.31650641025641, 110.5088141025641, 215.43189102564102, 215.43189102564102]]}",light,FALSE,1,"(1800, 3600)",0.413659078,0.586340922,1181.658399,118.2190384
4,2,4,LD2_01_02_03_04_2022-12-09 15-05-32.mkv,99,TRUE,0.9,50,1800,"{'xs': [[2.6810515873015883, 104.19427910052912, 104.19427910052912, 0.9985119047619057], [0.9985119047619057, 104.19427910052912, 103.63343253968254, 1.5593584656084665]], 'ys': [[1.217013888888912, 1.61516203703706, 108.71701388888891, 107.12442129629632], [107.12442129629632, 108.71701388888891, 214.22627314814818, 212.63368055555557]]}",dark,FALSE,1,"(1800, 3600)",0.709050527,0.295391449,1430.934654,144.1666055
8,2,4,LD2_05_06_07_08_2022-12-09 15-17-14.mkv,99,TRUE,0.9,50,1800,"{'xs': [[2.6810515873015883, 104.19427910052912, 104.19427910052912, 0.9985119047619057], [0.9985119047619057, 104.19427910052912, 103.63343253968254, 1.5593584656084665]], 'ys': [[1.217013888888912, 1.61516203703706, 108.71701388888891, 107.12442129629632], [107.12442129629632, 108.71701388888891, 214.22627314814818, 212.63368055555557]]}",light,FALSE,1,"(1800, 3600)",0.642420877,0.358689617,1276.872233,128.6448232
14,2,4,LD2_11_12_13_14_2022-12-09 15-53-53.mkv,99,TRUE,0.9,50,1800,"{'xs': [[2.6810515873015883, 104.19427910052912, 104.19427910052912, 0.9985119047619057], [0.9985119047619057, 104.19427910052912, 103.63343253968254, 1.5593584656084665]], 'ys': [[1.217013888888912, 1.61516203703706, 108.71701388888891, 107.12442129629632], [107.12442129629632, 108.71701388888891, 214.22627314814818, 212.63368055555557]]}",dark,FALSE,1,"(1800, 3600)",0.27817879,0.722931705,1072.605958,108.0650047
18,2,4,LD2_15_16_17_18_2022-12-09 16-09-00.mkv,99,TRUE,0.9,50,1800,"{'xs': [[2.6810515873015883, 104.19427910052912, 104.19427910052912, 0.9985119047619057], [0.9985119047619057, 104.19427910052912, 103.63343253968254, 1.5593584656084665]], 'ys': [[1.217013888888912, 1.61516203703706, 108.71701388888891, 107.12442129629632], [107.12442129629632, 108.71701388888891, 214.22627314814818, 212.63368055555557]]}",dark,FALSE,1,"(1800, 3600)",0.020544142,0.982232093,666.5631463,67.15620866
1,2,1,LD2_01_02_03_04_2022-12-09 15-05-32.mkv,99,TRUE,0.9,50,1800,"{'xs': [[0.9798076923076918, 105.65673076923078, 105.65673076923078, 1.5336538461538456], [1.5336538461538456, 105.65673076923078, 105.65673076923078, 0.9798076923076918]], 'ys': [[1.217013888888912, 0.8188657407407639, 107.12442129629632, 107.12442129629632], [107.12442129629632, 107.12442129629632, 213.03182870370372, 213.03182870370372]]}",light,FALSE,2,"(3600, 5400)",0,1,406.961088,40.88545959
5,2,1,LD2_05_06_07_08_2022-12-09 15-17-14.mkv,99,TRUE,0.9,50,1800,"{'xs': [[0.9798076923076918, 105.65673076923078, 105.65673076923078, 1.5336538461538456], [1.5336538461538456, 105.65673076923078, 105.65673076923078, 0.9798076923076918]], 'ys': [[1.217013888888912, 0.8188657407407639, 107.12442129629632, 107.12442129629632], [107.12442129629632, 107.12442129629632, 213.03182870370372, 213.03182870370372]]}",light,FALSE,2,"(3600, 5400)",0.554691838,0.446973903,1101.578269,110.670369
9,2,1,LD2_09_10_2022-12-09 15-35-16.mkv,99,TRUE,0.9,50,1800,"{'xs': [[0.9798076923076918, 105.65673076923078, 105.65673076923078, 1.5336538461538456], [1.5336538461538456, 105.65673076923078, 105.65673076923078, 0.9798076923076918]], 'ys': [[1.217013888888912, 0.8188657407407639, 107.12442129629632, 107.12442129629632], [107.12442129629632, 107.12442129629632, 213.03182870370372, 213.03182870370372]]}",dark,FALSE,2,"(3600, 5400)",0.479733481,0.523598001,1128.265144,113.3514734
11,2,1,LD2_11_12_13_14_2022-12-09 15-53-53.mkv,99,TRUE,0.9,50,1800,"{'xs': [[0.9798076923076918, 105.65673076923078, 105.65673076923078, 1.5336538461538456], [1.5336538461538456, 105.65673076923078, 105.65673076923078, 0.9798076923076918]], 'ys': [[1.217013888888912, 0.8188657407407639, 107.12442129629632, 107.12442129629632], [107.12442129629632, 107.12442129629632, 213.03182870370372, 213.03182870370372]]}",light,FALSE,2,"(3600, 5400)",0.66851749,0.334258745,1536.308807,154.3456942
15,2,1,LD2_15_16_17_18_2022-12-09 16-09-00.mkv,99,TRUE,0.9,50,1800,"{'xs': [[0.9798076923076918, 105.65673076923078, 105.65673076923078, 1.5336538461538456], [1.5336538461538456, 105.65673076923078, 105.65673076923078, 0.9798076923076918]], 'ys': [[1.217013888888912, 0.8188657407407639, 107.12442129629632, 107.12442129629632], [107.12442129629632, 107.12442129629632, 213.03182870370372, 213.03182870370372]]}",dark,FALSE,2,"(3600, 5400)",0.330372016,0.670738479,1364.336762,137.0684746
2,2,2,LD2_01_02_03_04_2022-12-09 15-05-32.mkv,99,TRUE,0.9,50,1800,"{'xs': [[0.9622201492537311, 106.58411069651741, 106.03684701492537, 0.4149564676616913], [0.4149564676616913, 106.03684701492537, 107.67863805970148, 2.0567475124378105]], 'ys': [[1.2154696132596634, 0.8176795580110447, 108.22099447513811, 108.61878453038673], [108.61878453038673, 108.22099447513811, 214.0331491712707, 214.0331491712707]]}",dark,FALSE,2,"(3600, 5400)",0.519156024,0.480843976,618.5826255,61.32701727
6,2,2,LD2_05_06_07_08_2022-12-09 15-17-14.mkv,99,TRUE,0.9,50,1800,"{'xs': [[0.9622201492537311, 106.58411069651741, 106.03684701492537, 0.4149564676616913], [0.4149564676616913, 106.03684701492537, 107.67863805970148, 2.0567475124378105]], 'ys': [[1.2154696132596634, 0.8176795580110447, 108.22099447513811, 108.61878453038673], [108.61878453038673, 108.22099447513811, 214.0331491712707, 214.0331491712707]]}",light,FALSE,2,"(3600, 5400)",0,1,524.5721821,52.00671008
10,2,2,LD2_09_10_2022-12-09 15-35-16.mkv,99,TRUE,0.9,50,1800,"{'xs': [[0.9622201492537311, 106.58411069651741, 106.03684701492537, 0.4149564676616913], [0.4149564676616913, 106.03684701492537, 107.67863805970148, 2.0567475124378105]], 'ys': [[1.2154696132596634, 0.8176795580110447, 108.22099447513811, 108.61878453038673], [108.61878453038673, 108.22099447513811, 214.0331491712707, 214.0331491712707]]}",light,FALSE,2,"(3600, 5400)",0.789561355,0.212104386,984.0555883,97.56044151
12,2,2,LD2_11_12_13_14_2022-12-09 15-53-53.mkv,99,TRUE,0.9,50,1800,"{'xs': [[0.9622201492537311, 106.58411069651741, 106.03684701492537, 0.4149564676616913], [0.4149564676616913, 106.03684701492537, 107.67863805970148, 2.0567475124378105]], 'ys': [[1.2154696132596634, 0.8176795580110447, 108.22099447513811, 108.61878453038673], [108.61878453038673, 108.22099447513811, 214.0331491712707, 214.0331491712707]]}",light,FALSE,2,"(3600, 5400)",0.31038312,0.692393115,937.4441716,92.93933021
16,2,2,LD2_15_16_17_18_2022-12-09 16-09-00.mkv,99,TRUE,0.9,50,1800,"{'xs': [[0.9622201492537311, 106.58411069651741, 106.03684701492537, 0.4149564676616913], [0.4149564676616913, 106.03684701492537, 107.67863805970148, 2.0567475124378105]], 'ys': [[1.2154696132596634, 0.8176795580110447, 108.22099447513811, 108.61878453038673], [108.61878453038673, 108.22099447513811, 214.0331491712707, 214.0331491712707]]}",light,FALSE,2,"(3600, 5400)",0.235980011,0.76568573,1342.140132,133.0613691
3,2,3,LD2_01_02_03_04_2022-12-09 15-05-32.mkv,99,TRUE,0.9,50,1800,"{'xs': [[1.0397245762711866, 100.73463983050847, 100.73463983050847, 1.0397245762711866], [1.0397245762711866, 100.73463983050847, 99.00582627118644, 0.4634533898305087]], 'ys': [[1.611378205128208, 3.598557692307695, 110.5088141025641, 109.31650641025641], [109.31650641025641, 110.5088141025641, 215.43189102564102, 215.43189102564102]]}",dark,FALSE,2,"(3600, 5400)",0.191004997,0.810660744,824.4112693,82.47824214
7,2,3,LD2_05_06_07_08_2022-12-09 15-17-14.mkv,99,TRUE,0.9,50,1800,"{'xs': [[1.0397245762711866, 100.73463983050847, 100.73463983050847, 1.0397245762711866], [1.0397245762711866, 100.73463983050847, 99.00582627118644, 0.4634533898305087]], 'ys': [[1.611378205128208, 3.598557692307695, 110.5088141025641, 109.31650641025641], [109.31650641025641, 110.5088141025641, 215.43189102564102, 215.43189102564102]]}",dark,FALSE,2,"(3600, 5400)",0.305385897,0.699611327,1025.658808,102.6120563
13,2,3,LD2_11_12_13_14_2022-12-09 15-53-53.mkv,99,TRUE,0.9,50,1800,"{'xs': [[1.0397245762711866, 100.73463983050847, 100.73463983050847, 1.0397245762711866], [1.0397245762711866, 100.73463983050847, 99.00582627118644, 0.4634533898305087]], 'ys': [[1.611378205128208, 3.598557692307695, 110.5088141025641, 109.31650641025641], [109.31650641025641, 110.5088141025641, 215.43189102564102, 215.43189102564102]]}",dark,FALSE,2,"(3600, 5400)",0.164353137,0.846196557,1120.245592,112.074993
17,2,3,LD2_15_16_17_18_2022-12-09 16-09-00.mkv,99,TRUE,0.9,50,1800,"{'xs': [[1.0397245762711866, 100.73463983050847, 100.73463983050847, 1.0397245762711866], [1.0397245762711866, 100.73463983050847, 99.00582627118644, 0.4634533898305087]], 'ys': [[1.611378205128208, 3.598557692307695, 110.5088141025641, 109.31650641025641], [109.31650641025641, 110.5088141025641, 215.43189102564102, 215.43189102564102]]}",light,FALSE,2,"(3600, 5400)",0.449750139,0.551915602,1161.390242,116.1913103
4,2,4,LD2_01_02_03_04_2022-12-09 15-05-32.mkv,99,TRUE,0.9,50,1800,"{'xs': [[2.6810515873015883, 104.19427910052912, 104.19427910052912, 0.9985119047619057], [0.9985119047619057, 104.19427910052912, 103.63343253968254, 1.5593584656084665]], 'ys': [[1.217013888888912, 1.61516203703706, 108.71701388888891, 107.12442129629632], [107.12442129629632, 108.71701388888891, 214.22627314814818, 212.63368055555557]]}",dark,FALSE,2,"(3600, 5400)",0.648528595,0.359244864,1171.402407,118.0187427
8,2,4,LD2_05_06_07_08_2022-12-09 15-17-14.mkv,99,TRUE,0.9,50,1800,"{'xs': [[2.6810515873015883, 104.19427910052912, 104.19427910052912, 0.9985119047619057], [0.9985119047619057, 104.19427910052912, 103.63343253968254, 1.5593584656084665]], 'ys': [[1.217013888888912, 1.61516203703706, 108.71701388888891, 107.12442129629632], [107.12442129629632, 108.71701388888891, 214.22627314814818, 212.63368055555557]]}",light,FALSE,2,"(3600, 5400)",0.703498057,0.29705719,1039.797481,104.759552
14,2,4,LD2_11_12_13_14_2022-12-09 15-53-53.mkv,99,TRUE,0.9,50,1800,"{'xs': [[2.6810515873015883, 104.19427910052912, 104.19427910052912, 0.9985119047619057], [0.9985119047619057, 104.19427910052912, 103.63343253968254, 1.5593584656084665]], 'ys': [[1.217013888888912, 1.61516203703706, 108.71701388888891, 107.12442129629632], [107.12442129629632, 108.71701388888891, 214.22627314814818, 212.63368055555557]]}",dark,FALSE,2,"(3600, 5400)",0.289838978,0.711271516,904.1621067,91.09429381
18,2,4,LD2_15_16_17_18_2022-12-09 16-09-00.mkv,99,TRUE,0.9,50,1800,"{'xs': [[2.6810515873015883, 104.19427910052912, 104.19427910052912, 0.9985119047619057], [0.9985119047619057, 104.19427910052912, 103.63343253968254, 1.5593584656084665]], 'ys': [[1.217013888888912, 1.61516203703706, 108.71701388888891, 107.12442129629632], [107.12442129629632, 108.71701388888891, 214.22627314814818, 212.63368055555557]]}",dark,FALSE,2,"(3600, 5400)",0.199888951,0.801776791,905.4171992,91.22074433
1,2,1,LD2_01_02_03_04_2022-12-09 15-05-32.mkv,99,TRUE,0.9,50,1800,"{'xs': [[0.9798076923076918, 105.65673076923078, 105.65673076923078, 1.5336538461538456], [1.5336538461538456, 105.65673076923078, 105.65673076923078, 0.9798076923076918]], 'ys': [[1.217013888888912, 0.8188657407407639, 107.12442129629632, 107.12442129629632], [107.12442129629632, 107.12442129629632, 213.03182870370372, 213.03182870370372]]}",light,FALSE,3,"(5400, 7200)",0.046640755,0.953359245,745.2893848,74.8757066
5,2,1,LD2_05_06_07_08_2022-12-09 15-17-14.mkv,99,TRUE,0.9,50,1800,"{'xs': [[0.9798076923076918, 105.65673076923078, 105.65673076923078, 1.5336538461538456], [1.5336538461538456, 105.65673076923078, 105.65673076923078, 0.9798076923076918]], 'ys': [[1.217013888888912, 0.8188657407407639, 107.12442129629632, 107.12442129629632], [107.12442129629632, 107.12442129629632, 213.03182870370372, 213.03182870370372]]}",light,FALSE,3,"(5400, 7200)",0.78289839,0.220433093,1029.068314,103.3856361
9,2,1,LD2_09_10_2022-12-09 15-35-16.mkv,99,TRUE,0.9,50,1800,"{'xs': [[0.9798076923076918, 105.65673076923078, 105.65673076923078, 1.5336538461538456], [1.5336538461538456, 105.65673076923078, 105.65673076923078, 0.9798076923076918]], 'ys': [[1.217013888888912, 0.8188657407407639, 107.12442129629632, 107.12442129629632], [107.12442129629632, 107.12442129629632, 213.03182870370372, 213.03182870370372]]}",dark,FALSE,3,"(5400, 7200)",0.436424209,0.577456968,1183.443507,118.8949831
11,2,1,LD2_11_12_13_14_2022-12-09 15-53-53.mkv,99,TRUE,0.9,50,1800,"{'xs': [[0.9798076923076918, 105.65673076923078, 105.65673076923078, 1.5336538461538456], [1.5336538461538456, 105.65673076923078, 105.65673076923078, 0.9798076923076918]], 'ys': [[1.217013888888912, 0.8188657407407639, 107.12442129629632, 107.12442129629632], [107.12442129629632, 107.12442129629632, 213.03182870370372, 213.03182870370372]]}",light,FALSE,3,"(5400, 7200)",0.56191005,0.440866185,1274.894301,128.0826127
15,2,1,LD2_15_16_17_18_2022-12-09 16-09-00.mkv,99,TRUE,0.9,50,1800,"{'xs': [[0.9798076923076918, 105.65673076923078, 105.65673076923078, 1.5336538461538456], [1.5336538461538456, 105.65673076923078, 105.65673076923078, 0.9798076923076918]], 'ys': [[1.217013888888912, 0.8188657407407639, 107.12442129629632, 107.12442129629632], [107.12442129629632, 107.12442129629632, 213.03182870370372, 213.03182870370372]]}",dark,FALSE,3,"(5400, 7200)",0.455857857,0.547473626,1147.028105,115.2364996
2,2,2,LD2_01_02_03_04_2022-12-09 15-05-32.mkv,99,TRUE,0.9,50,1800,"{'xs': [[0.9622201492537311, 106.58411069651741, 106.03684701492537, 0.4149564676616913], [0.4149564676616913, 106.03684701492537, 107.67863805970148, 2.0567475124378105]], 'ys': [[1.2154696132596634, 0.8176795580110447, 108.22099447513811, 108.61878453038673], [108.61878453038673, 108.22099447513811, 214.0331491712707, 214.0331491712707]]}",dark,FALSE,3,"(5400, 7200)",0.113825652,0.886174348,798.5011131,79.16435013
6,2,2,LD2_05_06_07_08_2022-12-09 15-17-14.mkv,99,TRUE,0.9,50,1800,"{'xs': [[0.9622201492537311, 106.58411069651741, 106.03684701492537, 0.4149564676616913], [0.4149564676616913, 106.03684701492537, 107.67863805970148, 2.0567475124378105]], 'ys': [[1.2154696132596634, 0.8176795580110447, 108.22099447513811, 108.61878453038673], [108.61878453038673, 108.22099447513811, 214.0331491712707, 214.0331491712707]]}",light,FALSE,3,"(5400, 7200)",0.019988895,0.998889506,533.6864255,52.91030701
10,2,2,LD2_09_10_2022-12-09 15-35-16.mkv,99,TRUE,0.9,50,1800,"{'xs': [[0.9622201492537311, 106.58411069651741, 106.03684701492537, 0.4149564676616913], [0.4149564676616913, 106.03684701492537, 107.67863805970148, 2.0567475124378105]], 'ys': [[1.2154696132596634, 0.8176795580110447, 108.22099447513811, 108.61878453038673], [108.61878453038673, 108.22099447513811, 214.0331491712707, 214.0331491712707]]}",light,FALSE,3,"(5400, 7200)",0.755136036,0.247084953,1065.855999,105.6702316
12,2,2,LD2_11_12_13_14_2022-12-09 15-53-53.mkv,99,TRUE,0.9,50,1800,"{'xs': [[0.9622201492537311, 106.58411069651741, 106.03684701492537, 0.4149564676616913], [0.4149564676616913, 106.03684701492537, 107.67863805970148, 2.0567475124378105]], 'ys': [[1.2154696132596634, 0.8176795580110447, 108.22099447513811, 108.61878453038673], [108.61878453038673, 108.22099447513811, 214.0331491712707, 214.0331491712707]]}",light,FALSE,3,"(5400, 7200)",0.338700722,0.662409772,809.4757522,80.2523889
16,2,2,LD2_15_16_17_18_2022-12-09 16-09-00.mkv,99,TRUE,0.9,50,1800,"{'xs': [[0.9622201492537311, 106.58411069651741, 106.03684701492537, 0.4149564676616913], [0.4149564676616913, 106.03684701492537, 107.67863805970148, 2.0567475124378105]], 'ys': [[1.2154696132596634, 0.8176795580110447, 108.22099447513811, 108.61878453038673], [108.61878453038673, 108.22099447513811, 214.0331491712707, 214.0331491712707]]}",light,FALSE,3,"(5400, 7200)",0.710161022,0.289838978,1270.654323,125.974181
3,2,3,LD2_01_02_03_04_2022-12-09 15-05-32.mkv,99,TRUE,0.9,50,1800,"{'xs': [[1.0397245762711866, 100.73463983050847, 100.73463983050847, 1.0397245762711866], [1.0397245762711866, 100.73463983050847, 99.00582627118644, 0.4634533898305087]], 'ys': [[1.611378205128208, 3.598557692307695, 110.5088141025641, 109.31650641025641], [109.31650641025641, 110.5088141025641, 215.43189102564102, 215.43189102564102]]}",dark,FALSE,3,"(5400, 7200)",0.348695169,0.652415325,928.9238167,92.93420206
7,2,3,LD2_05_06_07_08_2022-12-09 15-17-14.mkv,99,TRUE,0.9,50,1800,"{'xs': [[1.0397245762711866, 100.73463983050847, 100.73463983050847, 1.0397245762711866], [1.0397245762711866, 100.73463983050847, 99.00582627118644, 0.4634533898305087]], 'ys': [[1.611378205128208, 3.598557692307695, 110.5088141025641, 109.31650641025641], [109.31650641025641, 110.5088141025641, 215.43189102564102, 215.43189102564102]]}",dark,FALSE,3,"(5400, 7200)",0.074403109,0.926152138,1100.916382,110.1412018
13,2,3,LD2_11_12_13_14_2022-12-09 15-53-53.mkv,99,TRUE,0.9,50,1800,"{'xs': [[1.0397245762711866, 100.73463983050847, 100.73463983050847, 1.0397245762711866], [1.0397245762711866, 100.73463983050847, 99.00582627118644, 0.4634533898305087]], 'ys': [[1.611378205128208, 3.598557692307695, 110.5088141025641, 109.31650641025641], [109.31650641025641, 110.5088141025641, 215.43189102564102, 215.43189102564102]]}",dark,FALSE,3,"(5400, 7200)",0.275402554,0.726818434,1067.80558,106.8286309
17,2,3,LD2_15_16_17_18_2022-12-09 16-09-00.mkv,99,TRUE,0.9,50,1800,"{'xs': [[1.0397245762711866, 100.73463983050847, 100.73463983050847, 1.0397245762711866], [1.0397245762711866, 100.73463983050847, 99.00582627118644, 0.4634533898305087]], 'ys': [[1.611378205128208, 3.598557692307695, 110.5088141025641, 109.31650641025641], [109.31650641025641, 110.5088141025641, 215.43189102564102, 215.43189102564102]]}",light,FALSE,3,"(5400, 7200)",0.786785119,0.263187118,1103.940512,110.4437509
