Animal,testnum,File,Location_Thresh,Use_Window,Window_Weight,Window_Size,Start_Frame,ROI_coordinates,ROI_location,ROI_transition,bin,range(f),closed1,closed2,open1,open2,ctr,Distance_px,Distance_in
11,2,EPM2_11_2022-12-07 14-48-02.mkv,99,TRUE,0.7,50,900,"{'xs': [[96.75072254335261, 117.14378612716763, 118.39234104046243, 97.58309248554914], [96.33453757225433, 118.39234104046243, 119.22471098265895, 97.58309248554914], [97.58309248554914, 0.6119942196531806, 0.6119942196531806, 96.33453757225433], [118.39234104046243, 212.45014450867052, 213.28251445086704, 118.39234104046243], [97.58309248554914, 118.39234104046243, 118.39234104046243, 96.33453757225433]], 'ys': [[2.732044198895023, 2.732044198895023, 100.19060773480663, 99.79281767955801], [118.88674033149171, 119.28453038674033, 215.15193370165747, 215.15193370165747], [99.79281767955801, 100.19060773480663, 119.68232044198895, 118.88674033149171], [100.19060773480663, 99.79281767955801, 118.88674033149171, 119.28453038674033], [99.79281767955801, 100.19060773480663, 119.28453038674033, 118.88674033149171]]}",open2,FALSE,0,"(0, 1800)",0.1238201,0.348695169,0.100499722,0.000555247,0.449194892,1221.989081,175.4264969
11,2,EPM2_11_2022-12-07 14-48-02.mkv,99,TRUE,0.7,50,900,"{'xs': [[96.75072254335261, 117.14378612716763, 118.39234104046243, 97.58309248554914], [96.33453757225433, 118.39234104046243, 119.22471098265895, 97.58309248554914], [97.58309248554914, 0.6119942196531806, 0.6119942196531806, 96.33453757225433], [118.39234104046243, 212.45014450867052, 213.28251445086704, 118.39234104046243], [97.58309248554914, 118.39234104046243, 118.39234104046243, 96.33453757225433]], 'ys': [[2.732044198895023, 2.732044198895023, 100.19060773480663, 99.79281767955801], [118.88674033149171, 119.28453038674033, 215.15193370165747, 215.15193370165747], [99.79281767955801, 100.19060773480663, 119.68232044198895, 118.88674033149171], [100.19060773480663, 99.79281767955801, 118.88674033149171, 119.28453038674033], [99.79281767955801, 100.19060773480663, 119.28453038674033, 118.88674033149171]]}",ctr,TRUE,1,"(1800, 3600)",0.162687396,0.538589672,0.121599112,0,0.179900056,1175.61195,168.7686815
11,2,EPM2_11_2022-12-07 14-48-02.mkv,99,TRUE,0.7,50,900,"{'xs': [[96.75072254335261, 117.14378612716763, 118.39234104046243, 97.58309248554914], [96.33453757225433, 118.39234104046243, 119.22471098265895, 97.58309248554914], [97.58309248554914, 0.6119942196531806, 0.6119942196531806, 96.33453757225433], [118.39234104046243, 212.45014450867052, 213.28251445086704, 118.39234104046243], [97.58309248554914, 118.39234104046243, 118.39234104046243, 96.33453757225433]], 'ys': [[2.732044198895023, 2.732044198895023, 100.19060773480663, 99.79281767955801], [118.88674033149171, 119.28453038674033, 215.15193370165747, 215.15193370165747], [99.79281767955801, 100.19060773480663, 119.68232044198895, 118.88674033149171], [100.19060773480663, 99.79281767955801, 118.88674033149171, 119.28453038674033], [99.79281767955801, 100.19060773480663, 119.28453038674033, 118.88674033149171]]}",ctr,FALSE,2,"(3600, 5400)",0.373126041,0.018323154,0.13714603,0.210993892,0.295391449,1188.44905,170.6115518
11,2,EPM2_11_2022-12-07 14-48-02.mkv,99,TRUE,0.7,50,900,"{'xs': [[96.75072254335261, 117.14378612716763, 118.39234104046243, 97.58309248554914], [96.33453757225433, 118.39234104046243, 119.22471098265895, 97.58309248554914], [97.58309248554914, 0.6119942196531806, 0.6119942196531806, 96.33453757225433], [118.39234104046243, 212.45014450867052, 213.28251445086704, 118.39234104046243], [97.58309248554914, 118.39234104046243, 118.39234104046243, 96.33453757225433]], 'ys': [[2.732044198895023, 2.732044198895023, 100.19060773480663, 99.79281767955801], [118.88674033149171, 119.28453038674033, 215.15193370165747, 215.15193370165747], [99.79281767955801, 100.19060773480663, 119.68232044198895, 118.88674033149171], [100.19060773480663, 99.79281767955801, 118.88674033149171, 119.28453038674033], [99.79281767955801, 100.19060773480663, 119.28453038674033, 118.88674033149171]]}",ctr,FALSE,3,"(5400, 7200)",1,0,0,0,0,752.1633661,107.9791844
11,2,EPM2_11_2022-12-07 14-48-02.mkv,99,TRUE,0.7,50,900,"{'xs': [[96.75072254335261, 117.14378612716763, 118.39234104046243, 97.58309248554914], [96.33453757225433, 118.39234104046243, 119.22471098265895, 97.58309248554914], [97.58309248554914, 0.6119942196531806, 0.6119942196531806, 96.33453757225433], [118.39234104046243, 212.45014450867052, 213.28251445086704, 118.39234104046243], [97.58309248554914, 118.39234104046243, 118.39234104046243, 96.33453757225433]], 'ys': [[2.732044198895023, 2.732044198895023, 100.19060773480663, 99.79281767955801], [118.88674033149171, 119.28453038674033, 215.15193370165747, 215.15193370165747], [99.79281767955801, 100.19060773480663, 119.68232044198895, 118.88674033149171], [100.19060773480663, 99.79281767955801, 118.88674033149171, 119.28453038674033], [99.79281767955801, 100.19060773480663, 119.28453038674033, 118.88674033149171]]}",ctr,FALSE,4,"(7200, 9000)",0.397222222,0.578333333,0,0,0.052222222,810.5914844,116.3670172
12,2,EPM2_12_2022-12-07 14-58-03.mkv,99,TRUE,0.7,50,900,"{'xs': [[96.75072254335261, 117.14378612716763, 118.39234104046243, 97.58309248554914], [96.33453757225433, 118.39234104046243, 119.22471098265895, 97.58309248554914], [97.58309248554914, 0.6119942196531806, 0.6119942196531806, 96.33453757225433], [118.39234104046243, 212.45014450867052, 213.28251445086704, 118.39234104046243], [97.58309248554914, 118.39234104046243, 118.39234104046243, 96.33453757225433]], 'ys': [[2.732044198895023, 2.732044198895023, 100.19060773480663, 99.79281767955801], [118.88674033149171, 119.28453038674033, 215.15193370165747, 215.15193370165747], [99.79281767955801, 100.19060773480663, 119.68232044198895, 118.88674033149171], [100.19060773480663, 99.79281767955801, 118.88674033149171, 119.28453038674033], [99.79281767955801, 100.19060773480663, 119.28453038674033, 118.88674033149171]]}",ctr,FALSE,0,"(0, 1800)",0.209883398,0.386451971,0,0.044975014,0.379789006,967.9879298,138.9625604
12,2,EPM2_12_2022-12-07 14-58-03.mkv,99,TRUE,0.7,50,900,"{'xs': [[96.75072254335261, 117.14378612716763, 118.39234104046243, 97.58309248554914], [96.33453757225433, 118.39234104046243, 119.22471098265895, 97.58309248554914], [97.58309248554914, 0.6119942196531806, 0.6119942196531806, 96.33453757225433], [118.39234104046243, 212.45014450867052, 213.28251445086704, 118.39234104046243], [97.58309248554914, 118.39234104046243, 118.39234104046243, 96.33453757225433]], 'ys': [[2.732044198895023, 2.732044198895023, 100.19060773480663, 99.79281767955801], [118.88674033149171, 119.28453038674033, 215.15193370165747, 215.15193370165747], [99.79281767955801, 100.19060773480663, 119.68232044198895, 118.88674033149171], [100.19060773480663, 99.79281767955801, 118.88674033149171, 119.28453038674033], [99.79281767955801, 100.19060773480663, 119.28453038674033, 118.88674033149171]]}",ctr,FALSE,1,"(1800, 3600)",0.30483065,0.631315936,0,0,0.072182121,710.3971485,101.9833033
12,2,EPM2_12_2022-12-07 14-58-03.mkv,99,TRUE,0.7,50,900,"{'xs': [[96.75072254335261, 117.14378612716763, 118.39234104046243, 97.58309248554914], [96.33453757225433, 118.39234104046243, 119.22471098265895, 97.58309248554914], [97.58309248554914, 0.6119942196531806, 0.6119942196531806, 96.33453757225433], [118.39234104046243, 212.45014450867052, 213.28251445086704, 118.39234104046243], [97.58309248554914, 118.39234104046243, 118.39234104046243, 96.33453757225433]], 'ys': [[2.732044198895023, 2.732044198895023, 100.19060773480663, 99.79281767955801], [118.88674033149171, 119.28453038674033, 215.15193370165747, 215.15193370165747], [99.79281767955801, 100.19060773480663, 119.68232044198895, 118.88674033149171], [100.19060773480663, 99.79281767955801, 118.88674033149171, 119.28453038674033], [99.79281767955801, 100.19060773480663, 119.28453038674033, 118.88674033149171]]}",ctr,FALSE,2,"(3600, 5400)",0.237090505,0.683509162,0,0.013881177,0.072182121,769.4662429,110.4631535
12,2,EPM2_12_2022-12-07 14-58-03.mkv,99,TRUE,0.7,50,900,"{'xs': [[96.75072254335261, 117.14378612716763, 118.39234104046243, 97.58309248554914], [96.33453757225433, 118.39234104046243, 119.22471098265895, 97.58309248554914], [97.58309248554914, 0.6119942196531806, 0.6119942196531806, 96.33453757225433], [118.39234104046243, 212.45014450867052, 213.28251445086704, 118.39234104046243], [97.58309248554914, 118.39234104046243, 118.39234104046243, 96.33453757225433]], 'ys': [[2.732044198895023, 2.732044198895023, 100.19060773480663, 99.79281767955801], [118.88674033149171, 119.28453038674033, 215.15193370165747, 215.15193370165747], [99.79281767955801, 100.19060773480663, 119.68232044198895, 118.88674033149171], [100.19060773480663, 99.79281767955801, 118.88674033149171, 119.28453038674033], [99.79281767955801, 100.19060773480663, 119.28453038674033, 118.88674033149171]]}",ctr,FALSE,3,"(5400, 7200)",0.618545253,0.172681843,0.03053859,0,0.187118268,695.0194706,99.77571227
12,2,EPM2_12_2022-12-07 14-58-03.mkv,99,TRUE,0.7,50,900,"{'xs': [[96.75072254335261, 117.14378612716763, 118.39234104046243, 97.58309248554914], [96.33453757225433, 118.39234104046243, 119.22471098265895, 97.58309248554914], [97.58309248554914, 0.6119942196531806, 0.6119942196531806, 96.33453757225433], [118.39234104046243, 212.45014450867052, 213.28251445086704, 118.39234104046243], [97.58309248554914, 118.39234104046243, 118.39234104046243, 96.33453757225433]], 'ys': [[2.732044198895023, 2.732044198895023, 100.19060773480663, 99.79281767955801], [118.88674033149171, 119.28453038674033, 215.15193370165747, 215.15193370165747], [99.79281767955801, 100.19060773480663, 119.68232044198895, 118.88674033149171], [100.19060773480663, 99.79281767955801, 118.88674033149171, 119.28453038674033], [99.79281767955801, 100.19060773480663, 119.28453038674033, 118.88674033149171]]}",ctr,FALSE,4,"(7200, 9000)",0,1,0,0,0,341.5246746,49.02865186
13,2,EPM2_13_2022-12-07 15-07-04.mkv,98,TRUE,0.75,50,900,"{'xs': [[94.98745735111663, 116.65743253722084, 115.60036057692308, 96.0445293114144], [93.93038539081886, 116.65743253722084, 116.65743253722084, 94.45892137096774], [0.37951690446650194, 94.98745735111663, 93.93038539081886, 0.37951690446650194], [116.65743253722084, 116.65743253722084, 211.79390896401986, 209.6797650434243], [94.98745735111663, 116.65743253722084, 116.65743253722084, 93.93038539081886]], 'ys': [[98.0877130681818, 98.0877130681818, 0.9786221590908908, 1.4740767045454364], [116.91498579545453, 117.41044034090908, 214.51953125, 215.01498579545455], [99.57407670454545, 98.0877130681818, 116.91498579545453, 116.91498579545453], [98.0877130681818, 117.41044034090908, 117.41044034090908, 97.59225852272726], [98.0877130681818, 98.0877130681818, 117.41044034090908, 116.91498579545453]]}",ctr,FALSE,0,"(0, 1800)",0.390338701,0.273736813,0.036091061,0.038867296,0.306496391,1413.858981,202.175203
13,2,EPM2_13_2022-12-07 15-07-04.mkv,98,TRUE,0.75,50,900,"{'xs': [[94.98745735111663, 116.65743253722084, 115.60036057692308, 96.0445293114144], [93.93038539081886, 116.65743253722084, 116.65743253722084, 94.45892137096774], [0.37951690446650194, 94.98745735111663, 93.93038539081886, 0.37951690446650194], [116.65743253722084, 116.65743253722084, 211.79390896401986, 209.6797650434243], [94.98745735111663, 116.65743253722084, 116.65743253722084, 93.93038539081886]], 'ys': [[98.0877130681818, 98.0877130681818, 0.9786221590908908, 1.4740767045454364], [116.91498579545453, 117.41044034090908, 214.51953125, 215.01498579545455], [99.57407670454545, 98.0877130681818, 116.91498579545453, 116.91498579545453], [98.0877130681818, 117.41044034090908, 117.41044034090908, 97.59225852272726], [98.0877130681818, 98.0877130681818, 117.41044034090908, 116.91498579545453]]}",ctr,FALSE,1,"(1800, 3600)",0.294836202,0.418101055,0,0.136590783,0.158245419,1103.566652,157.8048552
13,2,EPM2_13_2022-12-07 15-07-04.mkv,98,TRUE,0.75,50,900,"{'xs': [[94.98745735111663, 116.65743253722084, 115.60036057692308, 96.0445293114144], [93.93038539081886, 116.65743253722084, 116.65743253722084, 94.45892137096774], [0.37951690446650194, 94.98745735111663, 93.93038539081886, 0.37951690446650194], [116.65743253722084, 116.65743253722084, 211.79390896401986, 209.6797650434243], [94.98745735111663, 116.65743253722084, 116.65743253722084, 93.93038539081886]], 'ys': [[98.0877130681818, 98.0877130681818, 0.9786221590908908, 1.4740767045454364], [116.91498579545453, 117.41044034090908, 214.51953125, 215.01498579545455], [99.57407670454545, 98.0877130681818, 116.91498579545453, 116.91498579545453], [98.0877130681818, 117.41044034090908, 117.41044034090908, 97.59225852272726], [98.0877130681818, 98.0877130681818, 117.41044034090908, 116.91498579545453]]}",open2_ctr,TRUE,2,"(3600, 5400)",0.53137146,0.294836202,0,0.013881177,0.171016102,969.0464885,138.5691028
13,2,EPM2_13_2022-12-07 15-07-04.mkv,98,TRUE,0.75,50,900,"{'xs': [[94.98745735111663, 116.65743253722084, 115.60036057692308, 96.0445293114144], [93.93038539081886, 116.65743253722084, 116.65743253722084, 94.45892137096774], [0.37951690446650194, 94.98745735111663, 93.93038539081886, 0.37951690446650194], [116.65743253722084, 116.65743253722084, 211.79390896401986, 209.6797650434243], [94.98745735111663, 116.65743253722084, 116.65743253722084, 93.93038539081886]], 'ys': [[98.0877130681818, 98.0877130681818, 0.9786221590908908, 1.4740767045454364], [116.91498579545453, 117.41044034090908, 214.51953125, 215.01498579545455], [99.57407670454545, 98.0877130681818, 116.91498579545453, 116.91498579545453], [98.0877130681818, 117.41044034090908, 117.41044034090908, 97.59225852272726], [98.0877130681818, 98.0877130681818, 117.41044034090908, 116.91498579545453]]}",ctr,TRUE,3,"(5400, 7200)",0.425874514,0.566352027,0,0,0.008883953,676.9403789,96.79929917
13,2,EPM2_13_2022-12-07 15-07-04.mkv,98,TRUE,0.75,50,900,"{'xs': [[94.98745735111663, 116.65743253722084, 115.60036057692308, 96.0445293114144], [93.93038539081886, 116.65743253722084, 116.65743253722084, 94.45892137096774], [0.37951690446650194, 94.98745735111663, 93.93038539081886, 0.37951690446650194], [116.65743253722084, 116.65743253722084, 211.79390896401986, 209.6797650434243], [94.98745735111663, 116.65743253722084, 116.65743253722084, 93.93038539081886]], 'ys': [[98.0877130681818, 98.0877130681818, 0.9786221590908908, 1.4740767045454364], [116.91498579545453, 117.41044034090908, 214.51953125, 215.01498579545455], [99.57407670454545, 98.0877130681818, 116.91498579545453, 116.91498579545453], [98.0877130681818, 117.41044034090908, 117.41044034090908, 97.59225852272726], [98.0877130681818, 98.0877130681818, 117.41044034090908, 116.91498579545453]]}",open2_ctr,TRUE,4,"(7200, 9000)",1,0,0,0,0,414.7426263,59.30625032
14,2,EPM2_14_2022-12-07 15-16-24.mkv,99,TRUE,0.7,50,900,"{'xs': [[96.75072254335261, 117.14378612716763, 118.39234104046243, 97.58309248554914], [96.33453757225433, 118.39234104046243, 119.22471098265895, 97.58309248554914], [97.58309248554914, 0.6119942196531806, 0.6119942196531806, 96.33453757225433], [118.39234104046243, 212.45014450867052, 213.28251445086704, 118.39234104046243], [97.58309248554914, 118.39234104046243, 118.39234104046243, 96.33453757225433]], 'ys': [[2.732044198895023, 2.732044198895023, 100.19060773480663, 99.79281767955801], [118.88674033149171, 119.28453038674033, 215.15193370165747, 215.15193370165747], [99.79281767955801, 100.19060773480663, 119.68232044198895, 118.88674033149171], [100.19060773480663, 99.79281767955801, 118.88674033149171, 119.28453038674033], [99.79281767955801, 100.19060773480663, 119.28453038674033, 118.88674033149171]]}",closed2,FALSE,0,"(0, 1800)",0.325930039,0.464186563,0,0,0.217656857,1089.676889,156.4320028
14,2,EPM2_14_2022-12-07 15-16-24.mkv,99,TRUE,0.7,50,900,"{'xs': [[96.75072254335261, 117.14378612716763, 118.39234104046243, 97.58309248554914], [96.33453757225433, 118.39234104046243, 119.22471098265895, 97.58309248554914], [97.58309248554914, 0.6119942196531806, 0.6119942196531806, 96.33453757225433], [118.39234104046243, 212.45014450867052, 213.28251445086704, 118.39234104046243], [97.58309248554914, 118.39234104046243, 118.39234104046243, 96.33453757225433]], 'ys': [[2.732044198895023, 2.732044198895023, 100.19060773480663, 99.79281767955801], [118.88674033149171, 119.28453038674033, 215.15193370165747, 215.15193370165747], [99.79281767955801, 100.19060773480663, 119.68232044198895, 118.88674033149171], [100.19060773480663, 99.79281767955801, 118.88674033149171, 119.28453038674033], [99.79281767955801, 100.19060773480663, 119.28453038674033, 118.88674033149171]]}",closed2,FALSE,1,"(1800, 3600)",0.242642976,0.684064409,0,0,0.077179345,629.5787563,90.38116411
14,2,EPM2_14_2022-12-07 15-16-24.mkv,99,TRUE,0.7,50,900,"{'xs': [[96.75072254335261, 117.14378612716763, 118.39234104046243, 97.58309248554914], [96.33453757225433, 118.39234104046243, 119.22471098265895, 97.58309248554914], [97.58309248554914, 0.6119942196531806, 0.6119942196531806, 96.33453757225433], [118.39234104046243, 212.45014450867052, 213.28251445086704, 118.39234104046243], [97.58309248554914, 118.39234104046243, 118.39234104046243, 96.33453757225433]], 'ys': [[2.732044198895023, 2.732044198895023, 100.19060773480663, 99.79281767955801], [118.88674033149171, 119.28453038674033, 215.15193370165747, 215.15193370165747], [99.79281767955801, 100.19060773480663, 119.68232044198895, 118.88674033149171], [100.19060773480663, 99.79281767955801, 118.88674033149171, 119.28453038674033], [99.79281767955801, 100.19060773480663, 119.28453038674033, 118.88674033149171]]}",closed2,FALSE,2,"(3600, 5400)",0.486951694,0.199333703,0.238200999,0,0.112159911,891.7232318,128.0141411
14,2,EPM2_14_2022-12-07 15-16-24.mkv,99,TRUE,0.7,50,900,"{'xs': [[96.75072254335261, 117.14378612716763, 118.39234104046243, 97.58309248554914], [96.33453757225433, 118.39234104046243, 119.22471098265895, 97.58309248554914], [97.58309248554914, 0.6119942196531806, 0.6119942196531806, 96.33453757225433], [118.39234104046243, 212.45014450867052, 213.28251445086704, 118.39234104046243], [97.58309248554914, 118.39234104046243, 118.39234104046243, 96.33453757225433]], 'ys': [[2.732044198895023, 2.732044198895023, 100.19060773480663, 99.79281767955801], [118.88674033149171, 119.28453038674033, 215.15193370165747, 215.15193370165747], [99.79281767955801, 100.19060773480663, 119.68232044198895, 118.88674033149171], [100.19060773480663, 99.79281767955801, 118.88674033149171, 119.28453038674033], [99.79281767955801, 100.19060773480663, 119.28453038674033, 118.88674033149171]]}",closed2,FALSE,3,"(5400, 7200)",1,0,0,0,0,462.9399068,66.45879848
14,2,EPM2_14_2022-12-07 15-16-24.mkv,99,TRUE,0.7,50,900,"{'xs': [[96.75072254335261, 117.14378612716763, 118.39234104046243, 97.58309248554914], [96.33453757225433, 118.39234104046243, 119.22471098265895, 97.58309248554914], [97.58309248554914, 0.6119942196531806, 0.6119942196531806, 96.33453757225433], [118.39234104046243, 212.45014450867052, 213.28251445086704, 118.39234104046243], [97.58309248554914, 118.39234104046243, 118.39234104046243, 96.33453757225433]], 'ys': [[2.732044198895023, 2.732044198895023, 100.19060773480663, 99.79281767955801], [118.88674033149171, 119.28453038674033, 215.15193370165747, 215.15193370165747], [99.79281767955801, 100.19060773480663, 119.68232044198895, 118.88674033149171], [100.19060773480663, 99.79281767955801, 118.88674033149171, 119.28453038674033], [99.79281767955801, 100.19060773480663, 119.28453038674033, 118.88674033149171]]}",closed2,FALSE,4,"(7200, 9000)",0.897222222,0,0,0.041666667,0.075555556,492.0749132,70.64136622
15,2,EPM2_15_2022-12-07 15-25-02.mkv,99,TRUE,0.7,50,900,"{'xs': [[96.75072254335261, 117.14378612716763, 118.39234104046243, 97.58309248554914], [96.33453757225433, 118.39234104046243, 119.22471098265895, 97.58309248554914], [97.58309248554914, 0.6119942196531806, 0.6119942196531806, 96.33453757225433], [118.39234104046243, 212.45014450867052, 213.28251445086704, 118.39234104046243], [97.58309248554914, 118.39234104046243, 118.39234104046243, 96.33453757225433]], 'ys': [[2.732044198895023, 2.732044198895023, 100.19060773480663, 99.79281767955801], [118.88674033149171, 119.28453038674033, 215.15193370165747, 215.15193370165747], [99.79281767955801, 100.19060773480663, 119.68232044198895, 118.88674033149171], [100.19060773480663, 99.79281767955801, 118.88674033149171, 119.28453038674033], [99.79281767955801, 100.19060773480663, 119.28453038674033, 118.88674033149171]]}",closed1,FALSE,0,"(0, 1800)",0.272071072,0.417545808,0.11049417,0.082176569,0.126041088,1139.644554,163.6052685
15,2,EPM2_15_2022-12-07 15-25-02.mkv,99,TRUE,0.7,50,900,"{'xs': [[96.75072254335261, 117.14378612716763, 118.39234104046243, 97.58309248554914], [96.33453757225433, 118.39234104046243, 119.22471098265895, 97.58309248554914], [97.58309248554914, 0.6119942196531806, 0.6119942196531806, 96.33453757225433], [118.39234104046243, 212.45014450867052, 213.28251445086704, 118.39234104046243], [97.58309248554914, 118.39234104046243, 118.39234104046243, 96.33453757225433]], 'ys': [[2.732044198895023, 2.732044198895023, 100.19060773480663, 99.79281767955801], [118.88674033149171, 119.28453038674033, 215.15193370165747, 215.15193370165747], [99.79281767955801, 100.19060773480663, 119.68232044198895, 118.88674033149171], [100.19060773480663, 99.79281767955801, 118.88674033149171, 119.28453038674033], [99.79281767955801, 100.19060773480663, 119.28453038674033, 118.88674033149171]]}",closed1,FALSE,1,"(1800, 3600)",0.018878401,0.937257079,0,0,0.04386452,572.5717569,82.19734451
15,2,EPM2_15_2022-12-07 15-25-02.mkv,99,TRUE,0.7,50,900,"{'xs': [[96.75072254335261, 117.14378612716763, 118.39234104046243, 97.58309248554914], [96.33453757225433, 118.39234104046243, 119.22471098265895, 97.58309248554914], [97.58309248554914, 0.6119942196531806, 0.6119942196531806, 96.33453757225433], [118.39234104046243, 212.45014450867052, 213.28251445086704, 118.39234104046243], [97.58309248554914, 118.39234104046243, 118.39234104046243, 96.33453757225433]], 'ys': [[2.732044198895023, 2.732044198895023, 100.19060773480663, 99.79281767955801], [118.88674033149171, 119.28453038674033, 215.15193370165747, 215.15193370165747], [99.79281767955801, 100.19060773480663, 119.68232044198895, 118.88674033149171], [100.19060773480663, 99.79281767955801, 118.88674033149171, 119.28453038674033], [99.79281767955801, 100.19060773480663, 119.28453038674033, 118.88674033149171]]}",closed1,FALSE,2,"(3600, 5400)",0.328706274,0.571904498,0,0,0.099944475,777.0127066,111.5465099
15,2,EPM2_15_2022-12-07 15-25-02.mkv,99,TRUE,0.7,50,900,"{'xs': [[96.75072254335261, 117.14378612716763, 118.39234104046243, 97.58309248554914], [96.33453757225433, 118.39234104046243, 119.22471098265895, 97.58309248554914], [97.58309248554914, 0.6119942196531806, 0.6119942196531806, 96.33453757225433], [118.39234104046243, 212.45014450867052, 213.28251445086704, 118.39234104046243], [97.58309248554914, 118.39234104046243, 118.39234104046243, 96.33453757225433]], 'ys': [[2.732044198895023, 2.732044198895023, 100.19060773480663, 99.79281767955801], [118.88674033149171, 119.28453038674033, 215.15193370165747, 215.15193370165747], [99.79281767955801, 100.19060773480663, 119.68232044198895, 118.88674033149171], [100.19060773480663, 99.79281767955801, 118.88674033149171, 119.28453038674033], [99.79281767955801, 100.19060773480663, 119.28453038674033, 118.88674033149171]]}",closed1,FALSE,3,"(5400, 7200)",0.854525264,0.095502499,0,0,0.051637979,548.6499775,78.76317802
15,2,EPM2_15_2022-12-07 15-25-02.mkv,99,TRUE,0.7,50,900,"{'xs': [[96.75072254335261, 117.14378612716763, 118.39234104046243, 97.58309248554914], [96.33453757225433, 118.39234104046243, 119.22471098265895, 97.58309248554914], [97.58309248554914, 0.6119942196531806, 0.6119942196531806, 96.33453757225433], [118.39234104046243, 212.45014450867052, 213.28251445086704, 118.39234104046243], [97.58309248554914, 118.39234104046243, 118.39234104046243, 96.33453757225433]], 'ys': [[2.732044198895023, 2.732044198895023, 100.19060773480663, 99.79281767955801], [118.88674033149171, 119.28453038674033, 215.15193370165747, 215.15193370165747], [99.79281767955801, 100.19060773480663, 119.68232044198895, 118.88674033149171], [100.19060773480663, 99.79281767955801, 118.88674033149171, 119.28453038674033], [99.79281767955801, 100.19060773480663, 119.28453038674033, 118.88674033149171]]}",closed1,FALSE,4,"(7200, 9000)",0.478333333,0.459444444,0,0,0.071666667,611.7083416,87.81572037
16,2,EPM2_16_2022-12-07 15-35-10.mkv,99,TRUE,0.7,50,900,"{'xs': [[96.75072254335261, 117.14378612716763, 118.39234104046243, 97.58309248554914], [96.33453757225433, 118.39234104046243, 119.22471098265895, 97.58309248554914], [97.58309248554914, 0.6119942196531806, 0.6119942196531806, 96.33453757225433], [118.39234104046243, 212.45014450867052, 213.28251445086704, 118.39234104046243], [97.58309248554914, 118.39234104046243, 118.39234104046243, 96.33453757225433]], 'ys': [[2.732044198895023, 2.732044198895023, 100.19060773480663, 99.79281767955801], [118.88674033149171, 119.28453038674033, 215.15193370165747, 215.15193370165747], [99.79281767955801, 100.19060773480663, 119.68232044198895, 118.88674033149171], [100.19060773480663, 99.79281767955801, 118.88674033149171, 119.28453038674033], [99.79281767955801, 100.19060773480663, 119.28453038674033, 118.88674033149171]]}",closed2,FALSE,0,"(0, 1800)",0.191560244,0.19044975,0.163242643,0,0.471404775,1546.841289,222.0616802
16,2,EPM2_16_2022-12-07 15-35-10.mkv,99,TRUE,0.7,50,900,"{'xs': [[96.75072254335261, 117.14378612716763, 118.39234104046243, 97.58309248554914], [96.33453757225433, 118.39234104046243, 119.22471098265895, 97.58309248554914], [97.58309248554914, 0.6119942196531806, 0.6119942196531806, 96.33453757225433], [118.39234104046243, 212.45014450867052, 213.28251445086704, 118.39234104046243], [97.58309248554914, 118.39234104046243, 118.39234104046243, 96.33453757225433]], 'ys': [[2.732044198895023, 2.732044198895023, 100.19060773480663, 99.79281767955801], [118.88674033149171, 119.28453038674033, 215.15193370165747, 215.15193370165747], [99.79281767955801, 100.19060773480663, 119.68232044198895, 118.88674033149171], [100.19060773480663, 99.79281767955801, 118.88674033149171, 119.28453038674033], [99.79281767955801, 100.19060773480663, 119.28453038674033, 118.88674033149171]]}",closed2,FALSE,1,"(1800, 3600)",0.194891727,0.172681843,0.199333703,0.223209328,0.229317046,1566.938428,224.9467883
16,2,EPM2_16_2022-12-07 15-35-10.mkv,99,TRUE,0.7,50,900,"{'xs': [[96.75072254335261, 117.14378612716763, 118.39234104046243, 97.58309248554914], [96.33453757225433, 118.39234104046243, 119.22471098265895, 97.58309248554914], [97.58309248554914, 0.6119942196531806, 0.6119942196531806, 96.33453757225433], [118.39234104046243, 212.45014450867052, 213.28251445086704, 118.39234104046243], [97.58309248554914, 118.39234104046243, 118.39234104046243, 96.33453757225433]], 'ys': [[2.732044198895023, 2.732044198895023, 100.19060773480663, 99.79281767955801], [118.88674033149171, 119.28453038674033, 215.15193370165747, 215.15193370165747], [99.79281767955801, 100.19060773480663, 119.68232044198895, 118.88674033149171], [100.19060773480663, 99.79281767955801, 118.88674033149171, 119.28453038674033], [99.79281767955801, 100.19060773480663, 119.28453038674033, 118.88674033149171]]}",closed2,FALSE,2,"(3600, 5400)",0.018878401,0.449194892,0.072737368,0.171571349,0.329261521,1383.439654,198.6040431
16,2,EPM2_16_2022-12-07 15-35-10.mkv,99,TRUE,0.7,50,900,"{'xs': [[96.75072254335261, 117.14378612716763, 118.39234104046243, 97.58309248554914], [96.33453757225433, 118.39234104046243, 119.22471098265895, 97.58309248554914], [97.58309248554914, 0.6119942196531806, 0.6119942196531806, 96.33453757225433], [118.39234104046243, 212.45014450867052, 213.28251445086704, 118.39234104046243], [97.58309248554914, 118.39234104046243, 118.39234104046243, 96.33453757225433]], 'ys': [[2.732044198895023, 2.732044198895023, 100.19060773480663, 99.79281767955801], [118.88674033149171, 119.28453038674033, 215.15193370165747, 215.15193370165747], [99.79281767955801, 100.19060773480663, 119.68232044198895, 118.88674033149171], [100.19060773480663, 99.79281767955801, 118.88674033149171, 119.28453038674033], [99.79281767955801, 100.19060773480663, 119.28453038674033, 118.88674033149171]]}",closed2,FALSE,3,"(5400, 7200)",0,0.279289284,0.143808995,0.120488617,0.475291505,1021.748099,146.680271
