Animal,testnum,File,Location_Thresh,Use_Window,Window_Weight,Window_Size,Start_Frame,ROI_coordinates,ROI_location,ROI_transition,bin,range(f),closed1,closed2,open1,open2,ctr,Distance_px,Distance_in
37,1,SEFL10K6_EPM1_37_2023-05-25 12-57-16.mkv,98,TRUE,0.5,40,1050,"{'xs': [[146.0003612716763, 178.46278901734104, 180.95989884393063, 149.7460260115607], [147.87319364161849, 180.33562138728323, 182.83273121387282, 150.99458092485548], [3.6651011560693654, 149.7460260115607, 147.87319364161849, 2.416546242774568], [180.95989884393063, 320.798049132948, 321.4223265895954, 180.33562138728323], [180.33562138728323, 147.87319364161849, 149.7460260115607, 180.95989884393063]], 'ys': [[1.8466636197440858, 1.8466636197440858, 150.84117915904937, 150.24520109689215], [178.85214808043878, 178.25617001828155, 324.27079524680073, 323.67481718464353], [152.62911334552103, 150.24520109689215, 178.85214808043878, 178.85214808043878], [150.84117915904937, 147.86128884826329, 177.06421389396712, 178.25617001828155], [178.25617001828155, 178.85214808043878, 150.24520109689215, 150.84117915904937]]}",closed1,FALSE,2,"(3600, 5400)",0.255968906,0.423098279,0,0.224319822,0.102165464,1335.529902,125.7139269
37,1,SEFL10K6_EPM1_37_2023-05-25 12-57-16.mkv,98,TRUE,0.5,40,1050,"{'xs': [[146.0003612716763, 178.46278901734104, 180.95989884393063, 149.7460260115607], [147.87319364161849, 180.33562138728323, 182.83273121387282, 150.99458092485548], [3.6651011560693654, 149.7460260115607, 147.87319364161849, 2.416546242774568], [180.95989884393063, 320.798049132948, 321.4223265895954, 180.33562138728323], [180.33562138728323, 147.87319364161849, 149.7460260115607, 180.95989884393063]], 'ys': [[1.8466636197440858, 1.8466636197440858, 150.84117915904937, 150.24520109689215], [178.85214808043878, 178.25617001828155, 324.27079524680073, 323.67481718464353], [152.62911334552103, 150.24520109689215, 178.85214808043878, 178.85214808043878], [150.84117915904937, 147.86128884826329, 177.06421389396712, 178.25617001828155], [178.25617001828155, 178.85214808043878, 150.24520109689215, 150.84117915904937]]}",closed1,FALSE,3,"(5400, 7200)",0.392004442,0.546363132,0,0,0.063853415,1219.476367,114.7897645
37,1,SEFL10K6_EPM1_37_2023-05-25 12-57-16.mkv,98,TRUE,0.5,40,1050,"{'xs': [[146.0003612716763, 178.46278901734104, 180.95989884393063, 149.7460260115607], [147.87319364161849, 180.33562138728323, 182.83273121387282, 150.99458092485548], [3.6651011560693654, 149.7460260115607, 147.87319364161849, 2.416546242774568], [180.95989884393063, 320.798049132948, 321.4223265895954, 180.33562138728323], [180.33562138728323, 147.87319364161849, 149.7460260115607, 180.95989884393063]], 'ys': [[1.8466636197440858, 1.8466636197440858, 150.84117915904937, 150.24520109689215], [178.85214808043878, 178.25617001828155, 324.27079524680073, 323.67481718464353], [152.62911334552103, 150.24520109689215, 178.85214808043878, 178.85214808043878], [150.84117915904937, 147.86128884826329, 177.06421389396712, 178.25617001828155], [178.25617001828155, 178.85214808043878, 150.24520109689215, 150.84117915904937]]}",closed1,FALSE,4,"(7200, 9000)",0.586289838,0.327720986,0.013229104,0,0.073361395,748.7254555,70.47780586
37,2,SEFL10K6_EPM2_37_2023-05-27 12-21-55.mkv,98,TRUE,0.5,40,1050,"{'xs': [[142.07338551859098, 175.8894324853229, 179.0205479452055, 145.8307240704501], [145.8307240704501, 179.0205479452055, 179.646771037182, 150.2142857142857], [1.7994129158512728, 145.8307240704501, 145.8307240704501, 1.1731898238747562], [179.0205479452055, 317.4158512720157, 318.0420743639922, 179.0205479452055], [179.0205479452055, 145.8307240704501, 145.8307240704501, 179.0205479452055]], 'ys': [[1.9555353901996517, 1.3602540834845884, 149.5852994555354, 150.77586206896552], [179.34936479128856, 178.7540834845735, 325.7885662431942, 325.7885662431942], [153.75226860254085, 150.77586206896552, 179.34936479128856, 182.3257713248639], [149.5852994555354, 147.79945553539022, 177.5635208711434, 178.7540834845735], [178.7540834845735, 179.34936479128856, 150.77586206896552, 149.5852994555354]]}",closed1,FALSE,0,"(0, 1800)",0.343697946,0.532481954,0,0.02276513,0.107717934,1833.853444,169.6401723
37,2,SEFL10K6_EPM2_37_2023-05-27 12-21-55.mkv,98,TRUE,0.5,40,1050,"{'xs': [[142.07338551859098, 175.8894324853229, 179.0205479452055, 145.8307240704501], [145.8307240704501, 179.0205479452055, 179.646771037182, 150.2142857142857], [1.7994129158512728, 145.8307240704501, 145.8307240704501, 1.1731898238747562], [179.0205479452055, 317.4158512720157, 318.0420743639922, 179.0205479452055], [179.0205479452055, 145.8307240704501, 145.8307240704501, 179.0205479452055]], 'ys': [[1.9555353901996517, 1.3602540834845884, 149.5852994555354, 150.77586206896552], [179.34936479128856, 178.7540834845735, 325.7885662431942, 325.7885662431942], [153.75226860254085, 150.77586206896552, 179.34936479128856, 182.3257713248639], [149.5852994555354, 147.79945553539022, 177.5635208711434, 178.7540834845735], [178.7540834845735, 179.34936479128856, 150.77586206896552, 149.5852994555354]]}",closed1,FALSE,1,"(1800, 3600)",0.397001666,0.333148251,0.042198778,0.107162687,0.127151582,1610.516068,148.980402
37,2,SEFL10K6_EPM2_37_2023-05-27 12-21-55.mkv,98,TRUE,0.5,40,1050,"{'xs': [[142.07338551859098, 175.8894324853229, 179.0205479452055, 145.8307240704501], [145.8307240704501, 179.0205479452055, 179.646771037182, 150.2142857142857], [1.7994129158512728, 145.8307240704501, 145.8307240704501, 1.1731898238747562], [179.0205479452055, 317.4158512720157, 318.0420743639922, 179.0205479452055], [179.0205479452055, 145.8307240704501, 145.8307240704501, 179.0205479452055]], 'ys': [[1.9555353901996517, 1.3602540834845884, 149.5852994555354, 150.77586206896552], [179.34936479128856, 178.7540834845735, 325.7885662431942, 325.7885662431942], [153.75226860254085, 150.77586206896552, 179.34936479128856, 182.3257713248639], [149.5852994555354, 147.79945553539022, 177.5635208711434, 178.7540834845735], [178.7540834845735, 179.34936479128856, 150.77586206896552, 149.5852994555354]]}",closed1,FALSE,2,"(3600, 5400)",0.516379789,0.444752915,0,0,0.063853415,1134.717105,104.9667333
37,2,SEFL10K6_EPM2_37_2023-05-27 12-21-55.mkv,98,TRUE,0.5,40,1050,"{'xs': [[142.07338551859098, 175.8894324853229, 179.0205479452055, 145.8307240704501], [145.8307240704501, 179.0205479452055, 179.646771037182, 150.2142857142857], [1.7994129158512728, 145.8307240704501, 145.8307240704501, 1.1731898238747562], [179.0205479452055, 317.4158512720157, 318.0420743639922, 179.0205479452055], [179.0205479452055, 145.8307240704501, 145.8307240704501, 179.0205479452055]], 'ys': [[1.9555353901996517, 1.3602540834845884, 149.5852994555354, 150.77586206896552], [179.34936479128856, 178.7540834845735, 325.7885662431942, 325.7885662431942], [153.75226860254085, 150.77586206896552, 179.34936479128856, 182.3257713248639], [149.5852994555354, 147.79945553539022, 177.5635208711434, 178.7540834845735], [178.7540834845735, 179.34936479128856, 150.77586206896552, 149.5852994555354]]}",closed1,FALSE,3,"(5400, 7200)",0.657967796,0.248195447,0.037201555,0,0.061077179,809.6757073,74.89885681
37,2,SEFL10K6_EPM2_37_2023-05-27 12-21-55.mkv,98,TRUE,0.5,40,1050,"{'xs': [[142.07338551859098, 175.8894324853229, 179.0205479452055, 145.8307240704501], [145.8307240704501, 179.0205479452055, 179.646771037182, 150.2142857142857], [1.7994129158512728, 145.8307240704501, 145.8307240704501, 1.1731898238747562], [179.0205479452055, 317.4158512720157, 318.0420743639922, 179.0205479452055], [179.0205479452055, 145.8307240704501, 145.8307240704501, 179.0205479452055]], 'ys': [[1.9555353901996517, 1.3602540834845884, 149.5852994555354, 150.77586206896552], [179.34936479128856, 178.7540834845735, 325.7885662431942, 325.7885662431942], [153.75226860254085, 150.77586206896552, 179.34936479128856, 182.3257713248639], [149.5852994555354, 147.79945553539022, 177.5635208711434, 178.7540834845735], [178.7540834845735, 179.34936479128856, 150.77586206896552, 149.5852994555354]]}",closed1,FALSE,4,"(7200, 9000)",0.454981993,0.50120048,0,0,0.050420168,818.2403447,75.69112653
41,1,41_2023-07-31 10-46-21.mkv,99,TRUE,0.5,50,1050,"{'xs': [[1.4170506912442382, 135.13133640552994, 134.17281105990781, 0.9377880184331784], [171.5552995391705, 309.10368663594465, 310.06221198156675, 171.07603686635943], [134.17281105990781, 172.51382488479263, 171.5552995391705, 135.13133640552994], [134.17281105990781, 171.07603686635943, 171.5552995391705, 131.29723502304148], [135.13133640552994, 171.5552995391705, 171.07603686635943, 134.17281105990781]], 'ys': [[141.76878692762185, 141.30645310192023, 176.9061576809453, 176.9061576809453], [139.91945162481534, 140.84411927621858, 176.4438238552437, 176.9061576809453], [2.143971565731145, 2.143971565731145, 139.91945162481534, 141.30645310192023], [176.9061576809453, 176.9061576809453, 311.4453009601181, 310.5206333087149], [141.30645310192023, 139.91945162481534, 176.9061576809453, 176.9061576809453]]}",closed2,FALSE,0,"(0, 1800)",0.035535813,0.329816768,0.158245419,0.199333703,0.299278179,1536.339312,144.8453167
41,1,41_2023-07-31 10-46-21.mkv,99,TRUE,0.5,50,1050,"{'xs': [[1.4170506912442382, 135.13133640552994, 134.17281105990781, 0.9377880184331784], [171.5552995391705, 309.10368663594465, 310.06221198156675, 171.07603686635943], [134.17281105990781, 172.51382488479263, 171.5552995391705, 135.13133640552994], [134.17281105990781, 171.07603686635943, 171.5552995391705, 131.29723502304148], [135.13133640552994, 171.5552995391705, 171.07603686635943, 134.17281105990781]], 'ys': [[141.76878692762185, 141.30645310192023, 176.9061576809453, 176.9061576809453], [139.91945162481534, 140.84411927621858, 176.4438238552437, 176.9061576809453], [2.143971565731145, 2.143971565731145, 139.91945162481534, 141.30645310192023], [176.9061576809453, 176.9061576809453, 311.4453009601181, 310.5206333087149], [141.30645310192023, 139.91945162481534, 176.9061576809453, 176.9061576809453]]}",closed2,FALSE,1,"(1800, 3600)",0,0.614103276,0.079400333,0.199333703,0.117157135,1323.886316,124.8153525
41,1,41_2023-07-31 10-46-21.mkv,99,TRUE,0.5,50,1050,"{'xs': [[1.4170506912442382, 135.13133640552994, 134.17281105990781, 0.9377880184331784], [171.5552995391705, 309.10368663594465, 310.06221198156675, 171.07603686635943], [134.17281105990781, 172.51382488479263, 171.5552995391705, 135.13133640552994], [134.17281105990781, 171.07603686635943, 171.5552995391705, 131.29723502304148], [135.13133640552994, 171.5552995391705, 171.07603686635943, 134.17281105990781]], 'ys': [[141.76878692762185, 141.30645310192023, 176.9061576809453, 176.9061576809453], [139.91945162481534, 140.84411927621858, 176.4438238552437, 176.9061576809453], [2.143971565731145, 2.143971565731145, 139.91945162481534, 141.30645310192023], [176.9061576809453, 176.9061576809453, 311.4453009601181, 310.5206333087149], [141.30645310192023, 139.91945162481534, 176.9061576809453, 176.9061576809453]]}",closed2,FALSE,2,"(3600, 5400)",0.155469184,0.521377013,0.024986119,0.022209883,0.290394225,1503.208896,141.7217974
41,1,41_2023-07-31 10-46-21.mkv,99,TRUE,0.5,50,1050,"{'xs': [[1.4170506912442382, 135.13133640552994, 134.17281105990781, 0.9377880184331784], [171.5552995391705, 309.10368663594465, 310.06221198156675, 171.07603686635943], [134.17281105990781, 172.51382488479263, 171.5552995391705, 135.13133640552994], [134.17281105990781, 171.07603686635943, 171.5552995391705, 131.29723502304148], [135.13133640552994, 171.5552995391705, 171.07603686635943, 134.17281105990781]], 'ys': [[141.76878692762185, 141.30645310192023, 176.9061576809453, 176.9061576809453], [139.91945162481534, 140.84411927621858, 176.4438238552437, 176.9061576809453], [2.143971565731145, 2.143971565731145, 139.91945162481534, 141.30645310192023], [176.9061576809453, 176.9061576809453, 311.4453009601181, 310.5206333087149], [141.30645310192023, 139.91945162481534, 176.9061576809453, 176.9061576809453]]}",closed2,FALSE,3,"(5400, 7200)",0.259855636,0.644641866,0,0.053858967,0.046085508,1034.14424,97.49861166
41,1,41_2023-07-31 10-46-21.mkv,99,TRUE,0.5,50,1050,"{'xs': [[1.4170506912442382, 135.13133640552994, 134.17281105990781, 0.9377880184331784], [171.5552995391705, 309.10368663594465, 310.06221198156675, 171.07603686635943], [134.17281105990781, 172.51382488479263, 171.5552995391705, 135.13133640552994], [134.17281105990781, 171.07603686635943, 171.5552995391705, 131.29723502304148], [135.13133640552994, 171.5552995391705, 171.07603686635943, 134.17281105990781]], 'ys': [[141.76878692762185, 141.30645310192023, 176.9061576809453, 176.9061576809453], [139.91945162481534, 140.84411927621858, 176.4438238552437, 176.9061576809453], [2.143971565731145, 2.143971565731145, 139.91945162481534, 141.30645310192023], [176.9061576809453, 176.9061576809453, 311.4453009601181, 310.5206333087149], [141.30645310192023, 139.91945162481534, 176.9061576809453, 176.9061576809453]]}",closed2,FALSE,4,"(7200, 9000)",0,1,0,0,0,396.0146764,37.33606944
41,2,41_2023-08-02 10-10-21.mkv,99,TRUE,0.5,50,1050,"{'xs': [[4.287234042553191, 136.41489361702128, 136.41489361702128, 2.372340425531915], [174.7127659574468, 313.063829787234, 313.063829787234, 175.67021276595744], [135.93617021276597, 174.7127659574468, 174.7127659574468, 136.41489361702128], [136.41489361702128, 175.67021276595744, 174.7127659574468, 134.5], [136.41489361702128, 174.7127659574468, 175.67021276595744, 136.41489361702128]], 'ys': [[143.19693822254334, 141.3530075867052, 180.9975162572254, 180.07555093930634], [140.89202492774567, 141.3530075867052, 176.8486723265896, 178.2316203034682], [1.2142792630057904, 2.1362445809248656, 140.89202492774567, 141.3530075867052], [180.9975162572254, 178.2316203034682, 316.5264179913295, 316.5264179913295], [141.3530075867052, 140.89202492774567, 178.2316203034682, 180.9975162572254]]}",ctr,FALSE,0,"(0, 1800)",0,0.952248751,0,0,0.049972238,1142.711163,107.0974347
41,2,41_2023-08-02 10-10-21.mkv,99,TRUE,0.5,50,1050,"{'xs': [[4.287234042553191, 136.41489361702128, 136.41489361702128, 2.372340425531915], [174.7127659574468, 313.063829787234, 313.063829787234, 175.67021276595744], [135.93617021276597, 174.7127659574468, 174.7127659574468, 136.41489361702128], [136.41489361702128, 175.67021276595744, 174.7127659574468, 134.5], [136.41489361702128, 174.7127659574468, 175.67021276595744, 136.41489361702128]], 'ys': [[143.19693822254334, 141.3530075867052, 180.9975162572254, 180.07555093930634], [140.89202492774567, 141.3530075867052, 176.8486723265896, 178.2316203034682], [1.2142792630057904, 2.1362445809248656, 140.89202492774567, 141.3530075867052], [180.9975162572254, 178.2316203034682, 316.5264179913295, 316.5264179913295], [141.3530075867052, 140.89202492774567, 178.2316203034682, 180.9975162572254]]}",ctr,FALSE,1,"(1800, 3600)",0.243198223,0.692948362,0,0.002220988,0.096057746,1312.297415,122.9914359
41,2,41_2023-08-02 10-10-21.mkv,99,TRUE,0.5,50,1050,"{'xs': [[4.287234042553191, 136.41489361702128, 136.41489361702128, 2.372340425531915], [174.7127659574468, 313.063829787234, 313.063829787234, 175.67021276595744], [135.93617021276597, 174.7127659574468, 174.7127659574468, 136.41489361702128], [136.41489361702128, 175.67021276595744, 174.7127659574468, 134.5], [136.41489361702128, 174.7127659574468, 175.67021276595744, 136.41489361702128]], 'ys': [[143.19693822254334, 141.3530075867052, 180.9975162572254, 180.07555093930634], [140.89202492774567, 141.3530075867052, 176.8486723265896, 178.2316203034682], [1.2142792630057904, 2.1362445809248656, 140.89202492774567, 141.3530075867052], [180.9975162572254, 178.2316203034682, 316.5264179913295, 316.5264179913295], [141.3530075867052, 140.89202492774567, 178.2316203034682, 180.9975162572254]]}",ctr,FALSE,2,"(3600, 5400)",0,0.640199889,0.102165464,0,0.277068295,1165.439082,109.2275458
41,2,41_2023-08-02 10-10-21.mkv,99,TRUE,0.5,50,1050,"{'xs': [[4.287234042553191, 136.41489361702128, 136.41489361702128, 2.372340425531915], [174.7127659574468, 313.063829787234, 313.063829787234, 175.67021276595744], [135.93617021276597, 174.7127659574468, 174.7127659574468, 136.41489361702128], [136.41489361702128, 175.67021276595744, 174.7127659574468, 134.5], [136.41489361702128, 174.7127659574468, 175.67021276595744, 136.41489361702128]], 'ys': [[143.19693822254334, 141.3530075867052, 180.9975162572254, 180.07555093930634], [140.89202492774567, 141.3530075867052, 176.8486723265896, 178.2316203034682], [1.2142792630057904, 2.1362445809248656, 140.89202492774567, 141.3530075867052], [180.9975162572254, 178.2316203034682, 316.5264179913295, 316.5264179913295], [141.3530075867052, 140.89202492774567, 178.2316203034682, 180.9975162572254]]}",ctr,FALSE,3,"(5400, 7200)",0,1,0,0,0,473.5612707,44.38321677
41,2,41_2023-08-02 10-10-21.mkv,99,TRUE,0.5,50,1050,"{'xs': [[4.287234042553191, 136.41489361702128, 136.41489361702128, 2.372340425531915], [174.7127659574468, 313.063829787234, 313.063829787234, 175.67021276595744], [135.93617021276597, 174.7127659574468, 174.7127659574468, 136.41489361702128], [136.41489361702128, 175.67021276595744, 174.7127659574468, 134.5], [136.41489361702128, 174.7127659574468, 175.67021276595744, 136.41489361702128]], 'ys': [[143.19693822254334, 141.3530075867052, 180.9975162572254, 180.07555093930634], [140.89202492774567, 141.3530075867052, 176.8486723265896, 178.2316203034682], [1.2142792630057904, 2.1362445809248656, 140.89202492774567, 141.3530075867052], [180.9975162572254, 178.2316203034682, 316.5264179913295, 316.5264179913295], [141.3530075867052, 140.89202492774567, 178.2316203034682, 180.9975162572254]]}",ctr,FALSE,4,"(7200, 9000)",0,1,0,0,0,374.0582043,35.05756783
42,1,42_2023-07-31 10-59-32.mkv,99,TRUE,0.5,50,1050,"{'xs': [[1.4170506912442382, 135.13133640552994, 134.17281105990781, 0.9377880184331784], [171.5552995391705, 309.10368663594465, 310.06221198156675, 171.07603686635943], [134.17281105990781, 172.51382488479263, 171.5552995391705, 135.13133640552994], [134.17281105990781, 171.07603686635943, 171.5552995391705, 131.29723502304148], [135.13133640552994, 171.5552995391705, 171.07603686635943, 134.17281105990781]], 'ys': [[141.76878692762185, 141.30645310192023, 176.9061576809453, 176.9061576809453], [139.91945162481534, 140.84411927621858, 176.4438238552437, 176.9061576809453], [2.143971565731145, 2.143971565731145, 139.91945162481534, 141.30645310192023], [176.9061576809453, 176.9061576809453, 311.4453009601181, 310.5206333087149], [141.30645310192023, 139.91945162481534, 176.9061576809453, 176.9061576809453]]}",closed2,FALSE,0,"(0, 1800)",0.116046641,0.339811216,0.259855636,0.122154359,0.174347585,1946.421278,183.5076433
42,1,42_2023-07-31 10-59-32.mkv,99,TRUE,0.5,50,1050,"{'xs': [[1.4170506912442382, 135.13133640552994, 134.17281105990781, 0.9377880184331784], [171.5552995391705, 309.10368663594465, 310.06221198156675, 171.07603686635943], [134.17281105990781, 172.51382488479263, 171.5552995391705, 135.13133640552994], [134.17281105990781, 171.07603686635943, 171.5552995391705, 131.29723502304148], [135.13133640552994, 171.5552995391705, 171.07603686635943, 134.17281105990781]], 'ys': [[141.76878692762185, 141.30645310192023, 176.9061576809453, 176.9061576809453], [139.91945162481534, 140.84411927621858, 176.4438238552437, 176.9061576809453], [2.143971565731145, 2.143971565731145, 139.91945162481534, 141.30645310192023], [176.9061576809453, 176.9061576809453, 311.4453009601181, 310.5206333087149], [141.30645310192023, 139.91945162481534, 176.9061576809453, 176.9061576809453]]}",closed2,FALSE,1,"(1800, 3600)",0.058300944,0.816213215,0,0.03053859,0.099944475,1289.626534,121.585357
42,1,42_2023-07-31 10-59-32.mkv,99,TRUE,0.5,50,1050,"{'xs': [[1.4170506912442382, 135.13133640552994, 134.17281105990781, 0.9377880184331784], [171.5552995391705, 309.10368663594465, 310.06221198156675, 171.07603686635943], [134.17281105990781, 172.51382488479263, 171.5552995391705, 135.13133640552994], [134.17281105990781, 171.07603686635943, 171.5552995391705, 131.29723502304148], [135.13133640552994, 171.5552995391705, 171.07603686635943, 134.17281105990781]], 'ys': [[141.76878692762185, 141.30645310192023, 176.9061576809453, 176.9061576809453], [139.91945162481534, 140.84411927621858, 176.4438238552437, 176.9061576809453], [2.143971565731145, 2.143971565731145, 139.91945162481534, 141.30645310192023], [176.9061576809453, 176.9061576809453, 311.4453009601181, 310.5206333087149], [141.30645310192023, 139.91945162481534, 176.9061576809453, 176.9061576809453]]}",closed2,FALSE,2,"(3600, 5400)",0.254303165,0.366463076,0.126596335,0.145474736,0.113825652,1537.809738,144.9839478
42,1,42_2023-07-31 10-59-32.mkv,99,TRUE,0.5,50,1050,"{'xs': [[1.4170506912442382, 135.13133640552994, 134.17281105990781, 0.9377880184331784], [171.5552995391705, 309.10368663594465, 310.06221198156675, 171.07603686635943], [134.17281105990781, 172.51382488479263, 171.5552995391705, 135.13133640552994], [134.17281105990781, 171.07603686635943, 171.5552995391705, 131.29723502304148], [135.13133640552994, 171.5552995391705, 171.07603686635943, 134.17281105990781]], 'ys': [[141.76878692762185, 141.30645310192023, 176.9061576809453, 176.9061576809453], [139.91945162481534, 140.84411927621858, 176.4438238552437, 176.9061576809453], [2.143971565731145, 2.143971565731145, 139.91945162481534, 141.30645310192023], [176.9061576809453, 176.9061576809453, 311.4453009601181, 310.5206333087149], [141.30645310192023, 139.91945162481534, 176.9061576809453, 176.9061576809453]]}",closed2,FALSE,3,"(5400, 7200)",0.237645752,0.446418656,0,0,0.337034981,1007.388429,94.97608692
42,1,42_2023-07-31 10-59-32.mkv,99,TRUE,0.5,50,1050,"{'xs': [[1.4170506912442382, 135.13133640552994, 134.17281105990781, 0.9377880184331784], [171.5552995391705, 309.10368663594465, 310.06221198156675, 171.07603686635943], [134.17281105990781, 172.51382488479263, 171.5552995391705, 135.13133640552994], [134.17281105990781, 171.07603686635943, 171.5552995391705, 131.29723502304148], [135.13133640552994, 171.5552995391705, 171.07603686635943, 134.17281105990781]], 'ys': [[141.76878692762185, 141.30645310192023, 176.9061576809453, 176.9061576809453], [139.91945162481534, 140.84411927621858, 176.4438238552437, 176.9061576809453], [2.143971565731145, 2.143971565731145, 139.91945162481534, 141.30645310192023], [176.9061576809453, 176.9061576809453, 311.4453009601181, 310.5206333087149], [141.30645310192023, 139.91945162481534, 176.9061576809453, 176.9061576809453]]}",closed2,FALSE,4,"(7200, 9000)",0,0.954469739,0,0,0.047751249,404.4026695,38.12688531
